index,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage,i_w_bhr_weg,o_w_bhr_power,o_w_bhr_voltage,i_w_bru_weg,o_w_bru_power,o_w_bru_voltage,i_w_hr_weg,o_w_hr_power,o_w_hr_voltage,i_w_hl_weg,o_w_hl_power,o_w_hl_voltage,labels
10524,-107.0,0.0,0.0,0.0,0.0,0.0,391.0,276.0,3.0,574.0,31.0,1.0,-818.0,12030.0,110.0,-819.0,27756.0,110.0,1
6097,630.0,23912.0,56.0,1055.0,0.0,0.0,572.0,0.0,0.0,689.0,0.0,0.0,-1000.0,4600.0,26.0,empty,6778.0,26.0,1
21166,8.0,0.0,0.0,-546.0,0.0,0.0,-494.0,21318.0,56.0,573.0,0.0,0.0,0.0,23405.0,31.0,0.0,5872.0,23.0,0
19670,8.0,0.0,0.0,-75.0,25704.0,56.0,478.0,0.0,0.0,573.0,0.0,0.0,0.0,4386.0,26.0,0.0,10756.0,24.0,0
11091,9.0,0.0,0.0,-545.0,104.0,2.0,-435.0,19936.0,56.0,578.0,0.0,0.0,0.0,22883.0,31.0,0.0,7408.0,24.0,1
20328,131.0,19332.0,54.0,835.0,22176.0,56.0,479.0,0.0,0.0,572.0,55.0,1.0,-833.0,11755.0,26.0,-833.0,28953.0,32.0,0
7476,-107.0,0.0,0.0,0.0,55.0,1.0,254.0,14688.0,51.0,573.0,119.0,2.0,0.0,25853.0,29.0,0.0,7408.0,26.0,0
2553,-107.0,0.0,0.0,0.0,4.0,1.0,51.0,21888.0,57.0,411.0,21725.0,56.0,0.0,8182.0,26.0,0.0,10366.0,23.0,0
6976,-108.0,34.0,1.0,0.0,0.0,1.0,107.0,19800.0,54.0,468.0,19494.0,55.0,0.0,10626.0,27.0,0.0,10366.0,26.0,0
8652,-106.0,0.0,0.0,0.0,0.0,0.0,-1264.0,0.0,0.0,182.0,22400.0,56.0,0.0,8052.0,26.0,0.0,11094.0,24.0,0
15881,empty,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,573.0,35.0,1.0,-832.0,18100.0,27.0,-832.0,18533.0,29.0,0
1666,-107.0,0.0,0.0,0.0,0.0,0.0,391.0,1295.0,7.0,574.0,0.0,0.0,-161.0,26240.0,381.0,-165.0,32101.0,368.0,0
18435,7.0,0.0,0.0,-320.0,330.0,3.0,476.0,0.0,1.0,572.0,28.0,1.0,-459.0,20480.0,433.0,-452.0,30021.0,438.0,0
3838,-106.0,0.0,0.0,5.0,15580.0,41.0,267.0,24766.0,60.0,573.0,0.0,0.0,-833.0,13942.0,27.0,-833.0,19693.0,27.0,0
21110,46.0,17748.0,51.0,-176.0,19360.0,56.0,478.0,0.0,0.0,573.0,0.0,0.0,-833.0,10106.0,26.0,-833.0,18446.0,27.0,0
2583,-107.0,0.0,0.0,0.0,4.0,1.0,90.0,20185.0,empty,573.0,0.0,0.0,-833.0,22622.0,29.0,-833.0,21491.0,29.0,0
803,-107.0,0.0,0.0,91.0,21448.0,56.0,355.0,22800.0,57.0,574.0,0.0,0.0,-833.0,10444.0,26.0,-833.0,14995.0,29.0,0
9180,163.0,28884.0,58.0,865.0,5202.0,33.0,477.0,0.0,0.0,573.0,0.0,0.0,empty,7636.0,26.0,-833.0,28395.0,31.0,0
13454,-104.0,empty,0.0,0.0,0.0,0.0,163.0,21120.0,56.0,573.0,0.0,0.0,-833.0,16723.0,27.0,-833.0,20592.0,31.0,0
8917,-108.0,0.0,0.0,358.0,21112.0,56.0,477.0,61.0,1.0,573.0,20.0,1.0,-833.0,9976.0,27.0,-833.0,23782.0,31.0,1
20863,106.0,19965.0,54.0,-116.0,19855.0,55.0,477.0,0.0,0.0,573.0,31.0,1.0,-833.0,9950.0,26.0,-833.0,14428.0,27.0,0
16592,-106.0,0.0,0.0,0.0,0.0,0.0,51.0,16779.0,51.0,410.0,20832.0,56.0,0.0,8520.0,27.0,0.0,7720.0,24.0,0
10283,11.0,0.0,0.0,-547.0,0.0,0.0,-873.0,0.0,0.0,-501.0,20412.0,52.0,0.0,6830.0,26.0,0.0,5440.0,24.0,1
21434,14.0,empty,1.0,-547.0,0.0,0.0,-874.0,90.0,1.0,-329.0,22287.0,56.0,0.0,6388.0,24.0,0.0,5440.0,23.0,0
7964,-104.0,0.0,0.0,0.0,0.0,0.0,236.0,16632.0,55.0,572.0,1488.0,12.0,0.0,18098.0,29.0,0.0,7408.0,24.0,0
16557,8.0,0.0,0.0,-547.0,0.0,0.0,-873.0,88.0,1.0,-454.0,21280.0,55.0,0.0,5322.0,24.0,0.0,5008.0,24.0,0
20956,8.0,0.0,0.0,-547.0,0.0,0.0,-874.0,0.0,0.0,-548.0,empty,57.0,0.0,5504.0,26.0,0.0,3434.0,24.0,0
1812,-108.0,0.0,0.0,empty,41.0,1.0,39.0,19580.0,54.0,399.0,23155.0,56.0,0.0,4576.0,24.0,0.0,7096.0,24.0,0
15198,9.0,0.0,0.0,-321.0,230.0,2.0,479.0,0.0,0.0,574.0,0.0,0.0,-448.0,18573.0,443.0,-442.0,19968.0,446.0,0
3528,-105.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,573.0,0.0,0.0,-833.0,0.0,0.0,-833.0,0.0,0.0,1
9984,11.0,11253.0,34.0,707.0,22495.0,55.0,477.0,0.0,0.0,574.0,0.0,0.0,-833.0,6570.0,26.0,-833.0,30472.0,32.0,0
16814,-104.0,0.0,0.0,0.0,55.0,1.0,-1267.0,0.0,0.0,-25.0,374.0,15.0,0.0,9300.0,26.0,0.0,11484.0,26.0,0
4296,-106.0,0.0,0.0,0.0,31.0,0.0,230.0,25752.0,58.0,572.0,507.0,13.0,0.0,20534.0,29.0,0.0,6736.0,26.0,0
603,419.0,23940.0,57.0,878.0,130.0,2.0,478.0,0.0,0.0,574.0,0.0,0.0,-833.0,3043.0,24.0,-833.0,6492.0,26.0,0
14094,152.0,21112.0,55.0,-69.0,22456.0,55.0,477.0,0.0,0.0,579.0,13.0,1.0,-833.0,10366.0,26.0,-833.0,13753.0,27.0,1
20485,-105.0,0.0,0.0,0.0,0.0,0.0,-1322.0,0.0,0.0,250.0,19708.0,54.0,0.0,9092.0,26.0,0.0,7408.0,26.0,0
12093,8.0,0.0,0.0,-546.0,9.0,0.0,-873.0,136.0,2.0,-515.0,19030.0,56.0,0.0,5790.0,empty,0.0,5008.0,24.0,1
5041,-106.0,0.0,1.0,0.0,0.0,0.0,391.0,78.0,2.0,572.0,112.0,1.0,-688.0,9811.0,308.0,-692.0,24326.0,312.0,0
10361,422.0,23427.0,57.0,878.0,50.0,1.0,479.0,0.0,0.0,573.0,6.0,0.0,-833.0,7376.0,26.0,-833.0,6232.0,24.0,1
14885,504.0,22400.0,56.0,878.0,44.0,1.0,477.0,0.0,0.0,572.0,0.0,0.0,-833.0,5584.0,26.0,-833.0,7038.0,26.0,0
3276,7.0,0.0,0.0,-115.0,24864.0,56.0,empty,0.0,0.0,573.0,0.0,0.0,0.0,3918.0,26.0,0.0,7096.0,26.0,0
10526,-107.0,0.0,0.0,0.0,0.0,0.0,391.0,276.0,3.0,574.0,31.0,1.0,-818.0,12030.0,110.0,-819.0,27756.0,110.0,1
1761,409.0,21285.0,54.0,879.0,0.0,0.0,477.0,0.0,0.0,574.0,0.0,0.0,-833.0,9352.0,26.0,-833.0,11593.0,27.0,0
22466,-107.0,0.0,0.0,0.0,27.0,1.0,374.0,12054.0,41.0,574.0,24.0,1.0,-8.0,5860.0,136.0,-10.0,18485.0,138.0,0
14492,-106.0,0.0,0.0,empty,144.0,2.0,105.0,17212.0,52.0,465.0,19008.0,52.0,0.0,12295.0,27.0,0.0,11094.0,24.0,0
11138,-106.0,0.0,0.0,0.0,100.0,2.0,-1272.0,0.0,0.0,147.0,23374.0,58.0,0.0,8312.0,26.0,0.0,6033.0,24.0,0
21813,550.0,13860.0,45.0,878.0,34.0,1.0,477.0,0.0,0.0,574.0,0.0,0.0,-833.0,7974.0,26.0,-833.0,6778.0,26.0,0
18720,8.0,0.0,0.0,-547.0,81.0,1.0,-343.0,21774.0,57.0,573.0,20.0,1.0,0.0,25698.0,31.0,0.0,10756.0,24.0,0
15527,8.0,0.0,0.0,-506.0,21450.0,55.0,-174.0,19085.0,56.0,572.0,6.0,1.0,0.0,13807.0,27.0,0.0,12212.0,24.0,1
19342,-106.0,0.0,0.0,566.0,23464.0,56.0,477.0,0.0,0.0,574.0,0.0,0.0,-833.0,7168.0,26.0,-833.0,864.0,31.0,1
15819,8.0,0.0,0.0,-547.0,0.0,0.0,-874.0,43.0,1.0,-366.0,20020.0,55.0,0.0,7246.0,26.0,0.0,3434.0,24.0,0
19788,-106.0,0.0,0.0,0.0,72.0,1.0,391.0,12.0,empty,572.0,0.0,0.0,-801.0,29912.0,152.0,-802.0,31124.0,152.0,0
44,-107.0,0.0,0.0,0.0,0.0,0.0,395.0,242.0,1.0,581.0,17.0,1.0,-582.0,17384.0,395.0,-585.0,9250.0,402.0,0
12091,8.0,0.0,0.0,-546.0,9.0,0.0,-873.0,258.0,3.0,-437.0,21840.0,55.0,0.0,6986.0,26.0,0.0,5008.0,24.0,1
4970,8.0,empty,0.0,-546.0,0.0,0.0,-728.0,17604.0,52.0,-66.0,22620.0,58.0,0.0,20969.0,29.0,0.0,4528.0,24.0,0
23192,-105.0,0.0,0.0,0.0,54.0,1.0,284.0,18095.0,55.0,573.0,86.0,1.0,0.0,18214.0,27.0,0.0,11094.0,24.0,0
14009,-106.0,0.0,1.0,0.0,2520.0,14.0,253.0,19360.0,55.0,579.0,0.0,1.0,-833.0,13954.0,29.0,-833.0,20157.0,29.0,1
17272,9.0,0.0,0.0,-547.0,9.0,1.0,-644.0,17545.0,54.0,0.0,284.0,6.0,0.0,22593.0,29.0,0.0,3848.0,24.0,0
21968,-104.0,0.0,0.0,0.0,0.0,0.0,237.0,17528.0,56.0,572.0,1573.0,9.0,0.0,12100.0,27.0,0.0,7408.0,26.0,0
23383,7.0,0.0,0.0,-547.0,22.0,1.0,-853.0,9000.0,44.0,-191.0,25536.0,57.0,0.0,13186.0,27.0,0.0,3020.0,23.0,0
13849,9.0,0.0,0.0,-399.0,21888.0,58.0,-66.0,19432.0,56.0,578.0,0.0,0.0,0.0,8624.0,26.0,0.0,8752.0,26.0,1
18446,7.0,0.0,0.0,-48.0,20748.0,56.0,476.0,27.0,1.0,572.0,28.0,1.0,0.0,5248.0,27.0,0.0,10756.0,26.0,0
21129,8.0,31.0,1.0,-41.0,22857.0,56.0,478.0,0.0,0.0,573.0,0.0,0.0,0.0,5464.0,26.0,0.0,10756.0,26.0,0
875,-110.0,0.0,0.0,0.0,68.0,1.0,186.0,20358.0,55.0,545.0,18513.0,50.0,0.0,12727.0,27.0,0.0,10418.0,24.0,0
6878,9.0,66.0,1.0,0.0,1088.0,9.0,478.0,0.0,0.0,604.0,0.0,0.0,0.0,5400.0,26.0,empty,8512.0,24.0,0
18364,0.0,0.0,0.0,649.0,19320.0,56.0,476.0,55.0,1.0,572.0,15.0,1.0,-833.0,7376.0,26.0,-833.0,30472.0,31.0,0
8896,-108.0,0.0,0.0,0.0,40.0,1.0,229.0,16796.0,empty,573.0,25.0,1.0,-833.0,12565.0,26.0,-833.0,20157.0,29.0,1
1627,-107.0,0.0,0.0,0.0,0.0,0.0,-1256.0,0.0,0.0,-17.0,10600.0,40.0,0.0,5842.0,26.0,0.0,7408.0,26.0,0
14714,8.0,0.0,0.0,-448.0,22456.0,55.0,-116.0,18090.0,54.0,573.0,0.0,0.0,0.0,10756.0,26.0,0.0,empty,26.0,1
12285,8.0,0.0,0.0,-35.0,22680.0,58.0,477.0,0.0,0.0,573.0,0.0,0.0,0.0,3840.0,26.0,0.0,10756.0,24.0,1
21048,-105.0,0.0,0.0,585.0,empty,57.0,478.0,8.0,0.0,573.0,0.0,0.0,-833.0,7376.0,26.0,-833.0,31092.0,31.0,0
2281,7.0,0.0,0.0,empty,0.0,0.0,-874.0,0.0,0.0,580.0,23800.0,56.0,0.0,5192.0,26.0,0.0,3848.0,23.0,1
9564,-105.0,0.0,0.0,0.0,36.0,1.0,153.0,25984.0,57.0,574.0,0.0,0.0,-833.0,20389.0,29.0,-833.0,21201.0,29.0,0
13955,-106.0,0.0,0.0,0.0,108.0,2.0,390.0,572.0,3.0,579.0,104.0,2.0,-206.0,24748.0,422.0,-210.0,32004.0,414.0,1
980,-108.0,0.0,0.0,0.0,35.0,1.0,65.0,24225.0,57.0,573.0,0.0,0.0,-833.0,23057.0,27.0,-833.0,22390.0,29.0,0
20175,8.0,0.0,0.0,-491.0,20295.0,55.0,-158.0,16371.0,51.0,578.0,28.0,1.0,0.0,13591.0,27.0,0.0,13186.0,27.0,0
3820,-106.0,0.0,0.0,0.0,41.0,1.0,391.0,66.0,1.0,573.0,20.0,1.0,-705.0,2374.0,290.0,-708.0,15096.0,295.0,0
23057,304.0,21224.0,56.0,880.0,0.0,0.0,476.0,0.0,0.0,578.0,0.0,0.0,-833.0,9638.0,27.0,-833.0,10444.0,27.0,0
20325,53.0,21056.0,55.0,758.0,21065.0,55.0,479.0,0.0,0.0,572.0,47.0,1.0,-833.0,10574.0,26.0,-833.0,30472.0,31.0,0
16732,8.0,82.0,1.0,-323.0,94.0,1.0,478.0,0.0,0.0,573.0,14.0,1.0,-224.0,9208.0,346.0,-219.0,2390.0,353.0,0
1180,-105.0,0.0,0.0,42.0,22220.0,56.0,307.0,19690.0,55.0,573.0,0.0,0.0,-833.0,12997.0,26.0,-833.0,15454.0,29.0,0
1019,0.0,202.0,2.0,662.0,21654.0,55.0,477.0,12.0,1.0,573.0,0.0,0.0,empty,4672.0,24.0,-833.0,26972.0,29.0,0
2956,-107.0,0.0,0.0,empty,0.0,0.0,-1255.0,0.0,0.0,-25.0,187.0,15.0,0.0,2872.0,24.0,0.0,7720.0,24.0,0
14222,-106.0,0.0,0.0,0.0,54.0,1.0,-1267.0,0.0,0.0,132.0,22736.0,57.0,0.0,9300.0,27.0,0.0,7720.0,24.0,1
22264,-102.0,0.0,0.0,443.0,20552.0,57.0,479.0,38.0,1.0,573.0,empty,0.0,-833.0,10108.0,26.0,-833.0,30937.0,31.0,0
17555,-107.0,0.0,0.0,0.0,38.0,1.0,-1254.0,0.0,0.0,168.0,19548.0,55.0,0.0,7792.0,27.0,0.0,7720.0,26.0,0
18523,-105.0,0.0,0.0,0.0,17.0,1.0,-1261.0,0.0,0.0,24.0,19176.0,51.0,0.0,6492.0,26.0,0.0,11094.0,26.0,0
2401,513.0,24976.0,57.0,877.0,0.0,0.0,477.0,0.0,1.0,573.0,0.0,1.0,-833.0,4600.0,26.0,-833.0,6232.0,26.0,0
6946,9.0,0.0,0.0,empty,0.0,0.0,-874.0,0.0,0.0,-546.0,22968.0,58.0,0.0,2560.0,24.0,0.0,5440.0,23.0,0
4647,300.0,24255.0,55.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,0.0,-833.0,7974.0,26.0,-833.0,10782.0,26.0,0
101,135.0,30942.0,55.0,838.0,21448.0,56.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,7116.0,26.0,-833.0,24971.0,29.0,1
17266,9.0,0.0,0.0,-547.0,34.0,1.0,-484.0,23370.0,57.0,574.0,0.0,0.0,0.0,27062.0,31.0,0.0,6328.0,empty,0
18456,7.0,0.0,0.0,-208.0,22550.0,56.0,476.0,33.0,1.0,572.0,31.0,1.0,0.0,5244.0,26.0,0.0,13942.0,26.0,0
17823,-108.0,0.0,0.0,0.0,0.0,0.0,329.0,19764.0,52.0,579.0,0.0,0.0,0.0,14455.0,27.0,0.0,10756.0,26.0,0
23417,-107.0,0.0,0.0,0.0,0.0,0.0,-1261.0,0.0,0.0,184.0,22220.0,55.0,0.0,9300.0,26.0,0.0,11094.0,26.0,0
22738,-103.0,0.0,0.0,82.0,17604.0,54.0,345.0,14399.0,54.0,579.0,0.0,0.0,-833.0,11172.0,27.0,-833.0,18533.0,27.0,1
5426,9.0,0.0,0.0,-313.0,23856.0,56.0,0.0,196.0,6.0,578.0,41.0,1.0,0.0,6726.0,26.0,0.0,12966.0,24.0,0
950,-108.0,0.0,0.0,0.0,70.0,empty,106.0,16900.0,52.0,466.0,15860.0,52.0,0.0,10756.0,27.0,0.0,6736.0,24.0,0
18983,9.0,0.0,0.0,-547.0,0.0,0.0,-844.0,11938.0,47.0,-183.0,18090.0,54.0,0.0,14293.0,27.0,0.0,5440.0,24.0,0
11184,-106.0,0.0,0.0,0.0,50.0,2.0,129.0,empty,57.0,574.0,0.0,0.0,-833.0,20476.0,29.0,-833.0,21346.0,31.0,0
15721,457.0,22330.0,55.0,878.0,0.0,1.0,477.0,0.0,0.0,574.0,23.0,1.0,-833.0,9092.0,26.0,-833.0,11674.0,27.0,0
5675,8.0,0.0,0.0,-327.0,24567.0,58.0,-2.0,6358.0,23.0,579.0,13.0,0.0,0.0,7168.0,26.0,0.0,12966.0,26.0,0
12971,10.0,10857.0,33.0,705.0,21395.0,56.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,4288.0,26.0,-833.0,30627.0,31.0,0
14240,-106.0,0.0,0.0,0.0,54.0,1.0,-1267.0,0.0,0.0,289.0,23883.0,57.0,0.0,8884.0,26.0,0.0,7408.0,26.0,1
10260,11.0,0.0,0.0,-547.0,0.0,0.0,-695.0,18090.0,52.0,-34.0,22173.0,56.0,0.0,22303.0,31.0,0.0,5440.0,26.0,1
11894,-106.0,0.0,0.0,0.0,empty,1.0,39.0,16072.0,56.0,573.0,27.0,1.0,-833.0,28147.0,29.0,-833.0,25884.0,29.0,0
5605,532.0,21340.0,54.0,877.0,0.0,0.0,477.0,empty,0.0,579.0,0.0,0.0,-833.0,8520.0,24.0,-833.0,6778.0,26.0,0
22559,541.0,20900.0,55.0,877.0,0.0,0.0,477.0,0.0,0.0,574.0,0.0,0.0,-833.0,8754.0,26.0,empty,8832.0,27.0,0
11420,-106.0,0.0,0.0,0.0,0.0,0.0,214.0,19488.0,56.0,573.0,41.0,1.0,-833.0,19345.0,29.0,-833.0,20592.0,29.0,0
18868,290.0,25536.0,57.0,877.0,45.0,1.0,476.0,0.0,0.0,573.0,0.0,0.0,-833.0,8234.0,26.0,-833.0,14104.0,29.0,0
322,-108.0,0.0,0.0,348.0,23655.0,58.0,477.0,86.0,1.0,581.0,0.0,0.0,-833.0,9950.0,26.0,-833.0,23347.0,29.0,0
1335,-106.0,0.0,0.0,0.0,0.0,0.0,391.0,empty,0.0,574.0,0.0,0.0,-819.0,20712.0,106.0,-600.0,5016.0,103.0,1
19773,-106.0,0.0,0.0,0.0,72.0,1.0,275.0,17600.0,55.0,572.0,0.0,0.0,0.0,empty,29.0,0.0,11094.0,26.0,0
8218,-107.0,0.0,0.0,0.0,0.0,0.0,387.0,3840.0,24.0,573.0,63.0,0.0,-40.0,4189.0,215.0,-42.0,462.0,200.0,0
1564,1.0,3290.0,15.0,678.0,21945.0,56.0,476.0,0.0,1.0,574.0,0.0,0.0,-833.0,3856.0,24.0,-833.0,30472.0,31.0,0
11817,8.0,0.0,0.0,-545.0,99.0,1.0,-659.0,18700.0,55.0,-3.0,9520.0,29.0,0.0,22303.0,29.0,0.0,5872.0,24.0,1
19623,560.0,21175.0,56.0,877.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,0.0,-833.0,9352.0,26.0,-833.0,10567.0,26.0,0
15530,8.0,0.0,0.0,-506.0,21450.0,55.0,-174.0,19085.0,56.0,572.0,6.0,1.0,0.0,13807.0,27.0,0.0,12212.0,24.0,1
7255,-107.0,0.0,0.0,0.0,27.0,1.0,132.0,20240.0,54.0,573.0,0.0,0.0,-833.0,18235.0,29.0,-833.0,16993.0,29.0,0
14881,421.0,21896.0,56.0,878.0,66.0,2.0,477.0,0.0,0.0,572.0,0.0,0.0,-833.0,8182.0,26.0,-833.0,8156.0,26.0,0
4360,11.0,11764.0,35.0,705.0,19965.0,55.0,477.0,18.0,1.0,574.0,0.0,0.0,-833.0,3856.0,26.0,-833.0,29418.0,31.0,0
12241,606.0,17220.0,41.0,877.0,0.0,0.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,8780.0,26.0,empty,9865.0,27.0,1
20739,-106.0,0.0,0.0,0.0,0.0,0.0,131.0,17160.0,54.0,491.0,19140.0,55.0,0.0,17141.0,29.0,56.0,10756.0,26.0,1
949,empty,0.0,0.0,0.0,70.0,1.0,28.0,20552.0,56.0,387.0,21762.0,52.0,0.0,5582.0,26.0,0.0,7048.0,23.0,0
17942,43.0,16524.0,51.0,-179.0,19818.0,empty,477.0,2.0,0.0,579.0,0.0,0.0,-833.0,10972.0,27.0,-833.0,18823.0,27.0,0
14748,8.0,0.0,0.0,-546.0,17.0,1.0,-817.0,16146.0,54.0,-155.0,19880.0,57.0,0.0,14158.0,29.0,0.0,5440.0,24.0,1
17361,-105.0,0.0,0.0,0.0,267.0,3.0,189.0,17930.0,55.0,572.0,0.0,0.0,-833.0,16075.0,27.0,-833.0,21056.0,29.0,0
21685,8.0,0.0,0.0,-546.0,0.0,0.0,-875.0,0.0,0.0,-536.0,20007.0,58.0,0.0,5244.0,24.0,0.0,5008.0,24.0,0
20711,8.0,0.0,0.0,-547.0,0.0,0.0,-874.0,0.0,0.0,-473.0,18414.0,54.0,0.0,5530.0,26.0,0.0,5008.0,26.0,1
5229,9.0,9.0,0.0,-546.0,0.0,0.0,-874.0,18.0,1.0,-354.0,23142.0,57.0,0.0,8104.0,26.0,0.0,32634.0,24.0,0
14593,-106.0,0.0,0.0,111.0,19305.0,55.0,375.0,17655.0,55.0,573.0,0.0,0.0,-833.0,12457.0,27.0,-833.0,15805.0,27.0,1
12378,-105.0,0.0,0.0,0.0,29.0,1.0,60.0,16218.0,52.0,420.0,21006.0,54.0,0.0,11620.0,27.0,0.0,7048.0,26.0,0
16904,-104.0,0.0,0.0,601.0,21728.0,56.0,477.0,0.0,0.0,574.0,31.0,1.0,-833.0,7168.0,26.0,empty,31557.0,31.0,0
20814,126.0,18630.0,54.0,831.0,19818.0,54.0,477.0,0.0,0.0,573.0,24.0,1.0,-833.0,7116.0,26.0,-833.0,empty,31.0,0
10100,7.0,0.0,0.0,-547.0,0.0,0.0,-873.0,0.0,0.0,-517.0,24681.0,57.0,0.0,5322.0,26.0,0.0,3848.0,23.0,1
11712,420.0,20552.0,56.0,880.0,0.0,0.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,8520.0,26.0,-833.0,3472.0,26.0,1
4228,10.0,0.0,0.0,-547.0,0.0,0.0,-473.0,empty,57.0,574.0,0.0,0.0,0.0,22970.0,31.0,0.0,5440.0,26.0,0
14661,412.0,20358.0,55.0,878.0,0.0,0.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,9352.0,26.0,-833.0,10366.0,27.0,1
23279,537.0,12040.0,50.0,877.0,29.0,1.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,8182.0,24.0,-833.0,6778.0,26.0,1
20533,-105.0,12.0,1.0,0.0,0.0,0.0,240.0,20628.0,55.0,572.0,54.0,1.0,-833.0,12079.0,26.0,-833.0,24365.0,27.0,0
16422,160.0,24948.0,54.0,864.0,6084.0,39.0,478.0,0.0,0.0,579.0,0.0,0.0,-833.0,7714.0,24.0,-833.0,28550.0,31.0,0
20570,140.0,20466.0,54.0,843.0,19136.0,52.0,477.0,0.0,0.0,572.0,45.0,1.0,-833.0,11172.0,27.0,-833.0,24826.0,29.0,0
22818,142.0,18252.0,54.0,-78.0,15756.0,52.0,477.0,0.0,0.0,579.0,0.0,0.0,empty,8754.0,26.0,-833.0,16619.0,29.0,0
6394,7.0,0.0,0.0,0.0,854.0,7.0,478.0,0.0,0.0,574.0,0.0,0.0,0.0,6492.0,26.0,0.0,12082.0,24.0,0
10812,-105.0,20.0,1.0,600.0,20900.0,55.0,475.0,81.0,1.0,573.0,0.0,0.0,-833.0,4096.0,24.0,-833.0,384.0,31.0,0
5121,612.0,10962.0,29.0,877.0,0.0,1.0,477.0,0.0,0.0,572.0,0.0,1.0,-833.0,7974.0,26.0,-833.0,7974.0,27.0,0
14735,8.0,0.0,0.0,-546.0,136.0,2.0,-502.0,21840.0,56.0,573.0,0.0,0.0,0.0,23405.0,29.0,0.0,9586.0,24.0,1
10032,224.0,25404.0,58.0,-2.0,9380.0,29.0,477.0,0.0,0.0,574.0,0.0,0.0,-833.0,8780.0,26.0,-833.0,12646.0,27.0,0
15403,-105.0,0.0,0.0,564.0,19992.0,56.0,476.0,72.0,1.0,572.0,0.0,0.0,-833.0,8780.0,26.0,-833.0,31247.0,31.0,0
5240,9.0,0.0,0.0,-546.0,0.0,0.0,-874.0,0.0,0.0,-588.0,26640.0,60.0,0.0,2032.0,26.0,0.0,4576.0,24.0,0
8290,413.0,25648.0,56.0,878.0,276.0,empty,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,8442.0,26.0,-833.0,6492.0,26.0,0
9657,9.0,0.0,0.0,-545.0,55.0,1.0,-534.0,21168.0,56.0,574.0,0.0,0.0,0.0,23144.0,29.0,0.0,6328.0,24.0,1
2505,8.0,0.0,0.0,-547.0,0.0,0.0,-749.0,19432.0,56.0,-88.0,24054.0,empty,0.0,20070.0,29.0,0.0,5008.0,24.0,0
21105,203.0,23240.0,56.0,-19.0,20142.0,54.0,478.0,0.0,0.0,573.0,0.0,0.0,-833.0,empty,26.0,-833.0,12457.0,27.0,0
10372,612.0,2244.0,15.0,878.0,0.0,0.0,479.0,0.0,0.0,573.0,9.0,1.0,-833.0,8182.0,24.0,-833.0,9865.0,26.0,1
11365,-106.0,0.0,0.0,0.0,0.0,0.0,-1264.0,0.0,0.0,-17.0,24600.0,51.0,0.0,8884.0,26.0,0.0,11484.0,26.0,0
7392,8.0,0.0,0.0,-515.0,19448.0,51.0,-182.0,18755.0,54.0,573.0,0.0,0.0,0.0,14212.0,27.0,0.0,11822.0,24.0,0
8955,516.0,22495.0,55.0,877.0,0.0,0.0,477.0,0.0,0.0,573.0,31.0,1.0,-833.0,4528.0,24.0,-833.0,empty,24.0,1
15667,-108.0,0.0,0.0,378.0,22660.0,55.0,477.0,100.0,1.0,574.0,8.0,0.0,-833.0,7974.0,26.0,-833.0,28860.0,31.0,0
111,371.0,33084.0,empty,877.0,103.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,7974.0,26.0,-833.0,8442.0,26.0,1
21260,-109.0,39.0,1.0,0.0,0.0,0.0,141.0,20088.0,54.0,574.0,0.0,0.0,-833.0,16804.0,27.0,-795.0,21346.0,29.0,1
12383,-105.0,0.0,0.0,0.0,0.0,1.0,138.0,18480.0,56.0,498.0,18684.0,54.0,0.0,12349.0,27.0,0.0,10028.0,27.0,0
12837,7.0,0.0,0.0,-547.0,33.0,1.0,-453.0,26820.0,60.0,573.0,0.0,0.0,0.0,27279.0,29.0,0.0,6736.0,24.0,1
10947,-107.0,0.0,0.0,0.0,0.0,0.0,263.0,17325.0,55.0,578.0,36.0,1.0,0.0,14077.0,27.0,0.0,7408.0,26.0,0
19445,8.0,0.0,empty,-453.0,17595.0,52.0,-121.0,18306.0,52.0,574.0,0.0,0.0,0.0,12835.0,29.0,0.0,12576.0,24.0,0
12294,8.0,0.0,0.0,-268.0,23997.0,58.0,477.0,0.0,0.0,573.0,0.0,0.0,0.0,5894.0,26.0,0.0,11874.0,26.0,1
21455,-107.0,6.0,empty,0.0,45.0,1.0,-1283.0,0.0,0.0,134.0,23265.0,55.0,0.0,9820.0,27.0,0.0,11094.0,24.0,0
4078,-104.0,0.0,0.0,0.0,0.0,0.0,103.0,23296.0,57.0,574.0,0.0,0.0,-833.0,21868.0,27.0,-833.0,21723.0,29.0,0
