index,frequency,angle,chord_length,velocity,thickness,sound_pressure_level
581,5000,5.4,0.1524,39.6,0.00485029,117.037
704,2000,12.6,0.1524,71.3,0.0483159,117.504
1262,3150,0.0,0.1016,55.5,0.00131983,131.78
488,1000,0.0,0.1524,39.6,0.00193287,130.033
560,1250,5.4,0.1524,55.5,0.00433288,130.777
802,1600,8.4,0.0508,71.3,0.00529514,133.846
513,800,2.7,0.1524,71.3,0.00243851,127.394
634,500,9.9,0.1524,71.3,0.0193001,131.279
1114,250,12.7,0.0254,71.3,0.0121808,119.698
1341,4000,3.3,0.1016,31.7,0.00251435,124.852
791,2000,4.2,0.0508,39.6,0.00152689,132.587
117,1000,3.0,0.3048,55.5,0.00452492,129.329
741,1250,0.0,0.0508,55.5,0.00076193,127.076
1082,200,9.5,0.0254,39.6,0.00449821,116.074
831,400,8.4,0.0508,31.7,0.00580776,120.076
120,2000,3.0,0.3048,55.5,0.00452492,123.069
657,2500,9.9,0.1524,55.5,0.0208438,118.365
636,800,9.9,0.1524,71.3,0.0193001,128.879
370,3150,5.3,0.2286,71.3,0.0051942,123.12
269,4000,2.0,0.2286,55.5,0.00313525,122.232
656,2000,9.9,0.1524,55.5,0.0208438,119.505
936,250,19.7,0.0508,71.3,0.0341183,119.115
823,800,8.4,0.0508,39.6,0.00566229,128.435
867,2500,11.2,0.0508,39.6,0.0150478,122.17
47,10000,0.0,0.3048,39.6,0.00310138,112.139
1294,10000,0.0,0.1016,31.7,0.00150092,115.893
992,10000,0.0,0.0254,39.6,0.000428464,133.376
877,1000,15.4,0.0508,71.3,0.0264269,131.865
774,6300,0.0,0.0508,31.7,0.000812164,130.34
1503,6300,15.6,0.1016,39.6,0.0528487,104.204
5,2000,0.0,0.3048,71.3,0.00266337,127.461
1004,8000,0.0,0.0254,31.7,0.000439472,137.207
1305,8000,3.3,0.1016,71.3,0.00202822,121.234
264,1250,2.0,0.2286,55.5,0.00313525,128.762
1235,1600,22.2,0.0254,39.6,0.0229028,122.216
1373,800,6.7,0.1016,31.7,0.00592927,132.886
444,630,7.3,0.2286,31.7,0.0132672,126.189
1003,6300,0.0,0.0254,31.7,0.000439472,138.537
1078,3150,9.5,0.0254,55.5,0.0043284,133.252
838,2000,8.4,0.0508,31.7,0.00580776,127.686
1343,6300,3.3,0.1016,31.7,0.00251435,120.702
305,1600,4.0,0.2286,71.3,0.00400603,129.468
1178,4000,17.4,0.0254,55.5,0.0165706,121.771
314,12500,4.0,0.2286,71.3,0.00400603,114.258
150,1600,3.0,0.3048,31.7,0.00529514,122.088
575,1250,5.4,0.1524,39.6,0.00485029,127.117
51,315,0.0,0.3048,31.7,0.00331266,122.765
1175,2000,17.4,0.0254,55.5,0.0165706,125.261
727,1000,0.0,0.0508,71.3,0.000740478,129.45
834,800,8.4,0.0508,31.7,0.00580776,128.246
1116,400,12.7,0.0254,71.3,0.0121808,125.048
471,800,0.0,0.1524,55.5,0.00172668,126.713
972,20000,0.0,0.0254,71.3,0.000400682,123.217
654,1250,9.9,0.1524,55.5,0.0208438,121.635
400,1600,7.3,0.2286,71.3,0.0104404,125.728
512,630,2.7,0.1524,71.3,0.00243851,127.404
321,1000,4.0,0.2286,55.5,0.0042862,132.134
20,1600,0.0,0.3048,55.5,0.00283081,126.986
685,1000,9.9,0.1524,31.7,0.0252785,122.149
36,800,0.0,0.3048,39.6,0.00310138,129.099
903,200,15.4,0.0508,39.6,0.0282593,121.783
828,2500,8.4,0.0508,39.6,0.00566229,127.465
1348,1250,6.7,0.1016,71.3,0.00478288,137.658
408,250,7.3,0.2286,55.5,0.0111706,136.384
921,315,15.4,0.0508,31.7,0.0289853,122.845
538,6300,2.7,0.1524,39.6,0.00294804,119.209
759,4000,0.0,0.0508,39.6,0.000791822,135.308
1063,2000,9.5,0.0254,71.3,0.00420654,134.976
246,630,2.0,0.2286,71.3,0.00293031,127.356
1128,6300,12.7,0.0254,71.3,0.0121808,125.398
785,8000,4.2,0.0508,71.3,0.00142788,125.268
490,1600,0.0,0.1524,39.6,0.00193287,131.013
155,5000,3.0,0.3048,31.7,0.00529514,113.858
962,4000,19.7,0.0508,39.6,0.036484,108.684
854,3150,11.2,0.0508,71.3,0.014072,127.141
626,5000,7.2,0.1524,39.6,0.00909175,113.288
686,1250,9.9,0.1524,31.7,0.0252785,118.619
570,400,5.4,0.1524,39.6,0.00485029,127.637
1430,500,12.3,0.1016,55.5,0.0368233,133.774
18,1000,0.0,0.3048,55.5,0.00283081,126.966
128,315,3.0,0.3048,39.6,0.00495741,123.312
928,1600,15.4,0.0508,31.7,0.0289853,121.485
981,12500,0.0,0.0254,55.5,0.00041229,131.453
1473,6300,12.3,0.1016,31.7,0.0418756,107.267
191,2000,0.0,0.2286,71.3,0.00214345,128.244
1140,2000,12.7,0.0254,39.6,0.0130253,129.567
993,12500,0.0,0.0254,39.6,0.000428464,129.116
1467,1600,12.3,0.1016,31.7,0.0418756,114.477
1337,1600,3.3,0.1016,31.7,0.00251435,133.402
607,3150,7.2,0.1524,71.3,0.00752039,116.783
181,1000,4.0,0.3048,39.6,0.00579636,128.723
302,800,4.0,0.2286,71.3,0.00400603,130.688
497,8000,0.0,0.1524,39.6,0.00193287,120.553
1420,2000,12.3,0.1016,71.3,0.0337792,122.218
1259,1600,0.0,0.1016,55.5,0.00131983,132.05
1241,630,0.0,0.1016,71.3,0.00121072,124.155
518,2500,2.7,0.1524,71.3,0.00243851,128.334
1070,500,9.5,0.0254,55.5,0.0043284,123.082
477,3150,0.0,0.1524,55.5,0.00172668,127.753
158,315,4.0,0.3048,71.3,0.00497773,128.175
1196,200,17.4,0.0254,31.7,0.0176631,116.146
17,800,0.0,0.3048,55.5,0.00283081,128.086
1073,1000,9.5,0.0254,55.5,0.0043284,130.332
547,1250,5.4,0.1524,71.3,0.00401199,134.111
659,4000,9.9,0.1524,55.5,0.0208438,112.945
1230,500,22.2,0.0254,39.6,0.0229028,129.776
1020,2000,4.8,0.0254,55.5,0.000873218,125.054
1260,2000,0.0,0.1016,55.5,0.00131983,132.54
960,2500,19.7,0.0508,39.6,0.036484,116.184
1413,400,12.3,0.1016,71.3,0.0337792,139.428
284,5000,2.0,0.2286,39.6,0.00346574,118.827
798,10000,4.2,0.0508,39.6,0.00152689,116.967
226,3150,0.0,0.2286,39.6,0.00253511,124.625
27,8000,0.0,0.3048,55.5,0.00283081,116.476
438,6300,7.3,0.2286,39.6,0.0123481,110.839
1461,400,12.3,0.1016,31.7,0.0418756,123.207
230,315,0.0,0.2286,31.7,0.0027238,120.595
38,1250,0.0,0.3048,39.6,0.00310138,125.499
750,10000,0.0,0.0508,55.5,0.00076193,127.636
1046,630,4.8,0.0254,31.7,0.000930789,120.078
470,630,0.0,0.1524,55.5,0.00172668,123.583
1282,630,0.0,0.1016,31.7,0.00150092,126.413
1476,315,15.6,0.1016,71.3,0.0437259,133.808
688,2000,9.9,0.1524,31.7,0.0252785,116.859
1382,500,8.9,0.1016,71.3,0.0103088,138.523
640,2000,9.9,0.1524,71.3,0.0193001,120.779
1453,2500,12.3,0.1016,39.6,0.0408268,113.315
1219,2000,22.2,0.0254,71.3,0.0214178,127.197
1159,2500,17.4,0.0254,71.3,0.016104,126.746
1254,12500,0.0,0.1016,71.3,0.00121072,119.375
1367,1600,6.7,0.1016,39.6,0.00578076,127.375
801,1250,8.4,0.0508,71.3,0.00529514,132.086
161,630,4.0,0.3048,71.3,0.00497773,131.615
957,1250,19.7,0.0508,39.6,0.036484,118.634
1187,800,17.4,0.0254,39.6,0.0172206,135.324
822,630,8.4,0.0508,39.6,0.00566229,126.045
1274,2000,0.0,0.1016,39.6,0.00146332,133.251
878,1250,15.4,0.0508,71.3,0.0264269,130.845
914,2500,15.4,0.0508,39.6,0.0282593,122.413
153,3150,3.0,0.3048,31.7,0.00529514,118.108
1377,2000,6.7,0.1016,31.7,0.00592927,120.446
510,6300,0.0,0.1524,31.7,0.00209405,119.737
1136,800,12.7,0.0254,39.6,0.0130253,130.217
1261,2500,0.0,0.1016,55.5,0.00131983,133.04
104,1600,3.0,0.3048,71.3,0.00425727,126.514
587,800,5.4,0.1524,31.7,0.00525474,131.491
1332,10000,3.3,0.1016,39.6,0.00245138,115.321
1144,5000,12.7,0.0254,39.6,0.0130253,125.107
54,630,0.0,0.3048,31.7,0.00331266,129.095
152,2500,3.0,0.3048,31.7,0.00529514,119.598
404,4000,7.3,0.2286,71.3,0.0104404,119.208
1458,200,12.3,0.1016,31.7,0.0418756,124.987
208,1250,0.0,0.2286,55.5,0.00229336,127.91
1421,2500,12.3,0.1016,71.3,0.0337792,121.318
1123,2000,12.7,0.0254,71.3,0.0121808,134.228
9,5000,0.0,0.3048,71.3,0.00266337,121.301
1015,10000,4.8,0.0254,71.3,0.000848633,127.398
1347,1000,6.7,0.1016,71.3,0.00478288,136.758
1061,1250,9.5,0.0254,71.3,0.00420654,131.656
453,5000,7.3,0.2286,31.7,0.0132672,111.029
254,4000,2.0,0.2286,71.3,0.00293031,124.086
897,2000,15.4,0.0508,55.5,0.0271925,127.04
1312,2000,3.3,0.1016,55.5,0.002211,133.649
881,2500,15.4,0.0508,71.3,0.0264269,127.625
1417,1000,12.3,0.1016,71.3,0.0337792,127.928
624,3150,7.2,0.1524,39.6,0.00909175,111.818
346,250,4.0,0.2286,31.7,0.00509068,120.189
1290,4000,0.0,0.1016,31.7,0.00150092,126.933
263,1000,2.0,0.2286,55.5,0.00313525,129.002
151,2000,3.0,0.3048,31.7,0.00529514,120.088
473,1250,0.0,0.1524,55.5,0.00172668,129.953
641,2500,9.9,0.1524,71.3,0.0193001,119.639
1488,200,15.6,0.1016,39.6,0.0528487,123.514
1431,630,12.3,0.1016,55.5,0.0368233,124.244
551,3150,5.4,0.1524,71.3,0.00401199,123.311
929,2000,15.4,0.0508,31.7,0.0289853,120.835
489,1250,0.0,0.1524,39.6,0.00193287,131.023
1360,2500,6.7,0.1016,55.5,0.0052139,124.273
1172,1000,17.4,0.0254,55.5,0.0165706,126.001
147,800,3.0,0.3048,31.7,0.00529514,128.708
403,3150,7.3,0.2286,71.3,0.0104404,120.458
955,800,19.7,0.0508,39.6,0.036484,119.174
1409,6300,8.9,0.1016,39.6,0.0124596,113.11
660,5000,9.9,0.1524,55.5,0.0208438,112.065
464,6300,0.0,0.1524,71.3,0.0015988,125.427
187,4000,4.0,0.3048,39.6,0.00579636,115.863
1148,200,17.4,0.0254,71.3,0.016104,112.506
1225,8000,22.2,0.0254,71.3,0.0214178,121.657
609,5000,7.2,0.1524,71.3,0.00752039,118.343
144,400,3.0,0.3048,31.7,0.00529514,125.398
752,800,0.0,0.0508,39.6,0.000791822,126.508
982,16000,0.0,0.0254,55.5,0.00041229,125.683
198,10000,0.0,0.2286,71.3,0.00214345,118.134
884,5000,15.4,0.0508,71.3,0.0264269,119.135
280,2000,2.0,0.2286,39.6,0.00346574,122.797
294,2000,2.0,0.2286,31.7,0.00372371,123.037
1400,800,8.9,0.1016,39.6,0.0124596,130.94
401,2000,7.3,0.2286,71.3,0.0104404,122.708
123,4000,3.0,0.3048,55.5,0.00452492,118.689
1208,3150,17.4,0.0254,31.7,0.0176631,123.466
203,400,0.0,0.2286,55.5,0.00229336,121.66
836,1250,8.4,0.0508,31.7,0.00580776,130.156
247,800,2.0,0.2286,71.3,0.00293031,128.216
1426,200,12.3,0.1016,55.5,0.0368233,132.304
1434,1250,12.3,0.1016,55.5,0.0368233,124.214
1154,800,17.4,0.0254,71.3,0.016104,124.276
385,2000,5.3,0.2286,39.6,0.00614329,117.911
1326,2500,3.3,0.1016,39.6,0.00245138,130.791
855,4000,11.2,0.0508,71.3,0.014072,122.471
220,800,0.0,0.2286,39.6,0.00253511,130.205
642,3150,9.9,0.1524,71.3,0.0193001,116.849
2,1000,0.0,0.3048,71.3,0.00266337,125.201
113,400,3.0,0.3048,55.5,0.00452492,126.159
699,630,12.6,0.1524,71.3,0.0483159,123.304
1435,1600,12.3,0.1016,55.5,0.0368233,121.824
952,400,19.7,0.0508,39.6,0.036484,130.614
1321,800,3.3,0.1016,39.6,0.00245138,129.991
1292,6300,0.0,0.1016,31.7,0.00150092,124.253
1357,1250,6.7,0.1016,55.5,0.0052139,136.883
442,400,7.3,0.2286,31.7,0.0132672,130.269
1137,1000,12.7,0.0254,39.6,0.0130253,130.947
1257,1000,0.0,0.1016,55.5,0.00131983,129.8
664,315,9.9,0.1524,39.6,0.0233328,128.595
1376,1600,6.7,0.1016,31.7,0.00592927,124.346
1258,1250,0.0,0.1016,55.5,0.00131983,131.43
1335,1000,3.3,0.1016,31.7,0.00251435,133.012
318,500,4.0,0.2286,55.5,0.0042862,127.314
649,400,9.9,0.1524,55.5,0.0208438,131.605
710,200,12.6,0.1524,39.6,0.0584113,114.75
1283,800,0.0,0.1016,31.7,0.00150092,129.053
973,2000,0.0,0.0254,55.5,0.00041229,127.623
628,8000,7.2,0.1524,39.6,0.00909175,111.588
633,400,9.9,0.1524,71.3,0.0193001,135.079
1307,630,3.3,0.1016,55.5,0.002211,126.599
1249,4000,0.0,0.1016,71.3,0.00121072,130.935
1465,1000,12.3,0.1016,31.7,0.0418756,119.777
1255,630,0.0,0.1016,55.5,0.00131983,126.17
1387,1600,8.9,0.1016,71.3,0.0103088,128.763
796,6300,4.2,0.0508,39.6,0.00152689,125.717
646,200,9.9,0.1524,55.5,0.0208438,131.955
1013,6300,4.8,0.0254,71.3,0.000848633,134.498
557,630,5.4,0.1524,55.5,0.00433288,131.807
682,500,9.9,0.1524,31.7,0.0252785,127.179
578,2500,5.4,0.1524,39.6,0.00485029,120.497
1110,3150,9.5,0.0254,31.7,0.00461377,128.536
1267,10000,0.0,0.1016,55.5,0.00131983,121.93
1184,400,17.4,0.0254,39.6,0.0172206,115.444
525,12500,2.7,0.1524,71.3,0.00243851,113.034
1060,1000,9.5,0.0254,71.3,0.00420654,129.556
541,12500,2.7,0.1524,39.6,0.00294804,108.649
1195,5000,17.4,0.0254,39.6,0.0172206,119.854
749,8000,0.0,0.0508,55.5,0.00076193,130.156
1390,3150,8.9,0.1016,71.3,0.0103088,123.263
485,500,0.0,0.1524,39.6,0.00193287,119.513
96,10000,1.5,0.3048,39.6,0.00392107,108.991
1021,2500,4.8,0.0254,55.5,0.000873218,129.144
564,3150,5.4,0.1524,55.5,0.00433288,121.587
1265,6300,0.0,0.1016,55.5,0.00131983,127.73
743,2000,0.0,0.0508,55.5,0.00076193,131.456
864,1250,11.2,0.0508,39.6,0.0150478,130.05
892,630,15.4,0.0508,55.5,0.0271925,129.33
1039,3150,4.8,0.0254,39.6,0.000907475,133.436
207,1000,0.0,0.2286,55.5,0.00229336,128.29
393,315,7.3,0.2286,71.3,0.0104404,139.808
795,5000,4.2,0.0508,39.6,0.00152689,129.777
871,250,15.4,0.0508,71.3,0.0264269,124.835
398,1000,7.3,0.2286,71.3,0.0104404,126.838
767,1250,0.0,0.0508,31.7,0.000812164,129.27
1380,315,8.9,0.1016,71.3,0.0103088,136.583
1242,800,0.0,0.1016,71.3,0.00121072,126.805
1029,16000,4.8,0.0254,55.5,0.000873218,124.394
643,4000,9.9,0.1524,71.3,0.0193001,115.079
613,250,7.2,0.1524,39.6,0.00909175,127.488
961,3150,19.7,0.0508,39.6,0.036484,113.004
726,800,0.0,0.0508,71.3,0.000740478,130.96
684,800,9.9,0.1524,31.7,0.0252785,125.539
99,500,3.0,0.3048,71.3,0.00425727,128.454
805,3150,8.4,0.0508,71.3,0.00529514,131.966
407,200,7.3,0.2286,55.5,0.0111706,135.234
503,1250,0.0,0.1524,31.7,0.00209405,131.467
1072,800,9.5,0.0254,55.5,0.0043284,128.082
1057,8000,4.8,0.0254,31.7,0.000930789,127.008
930,2500,15.4,0.0508,31.7,0.0289853,119.945
780,2500,4.2,0.0508,71.3,0.00142788,131.978
201,20000,0.0,0.2286,71.3,0.00214345,114.474
135,1600,3.0,0.3048,39.6,0.00495741,122.782
1052,2500,4.8,0.0254,31.7,0.000930789,132.588
41,2500,0.0,0.3048,39.6,0.00310138,121.399
1018,20000,4.8,0.0254,71.3,0.000848633,119.708
231,400,0.0,0.2286,31.7,0.0027238,123.635
379,500,5.3,0.2286,39.6,0.00614329,132.251
289,630,2.0,0.2286,31.7,0.00372371,129.057
419,3150,7.3,0.2286,55.5,0.0111706,117.134
392,250,7.3,0.2286,71.3,0.0104404,139.918
593,3150,5.4,0.1524,31.7,0.00525474,118.291
1163,6300,17.4,0.0254,71.3,0.016104,119.916
1087,630,9.5,0.0254,39.6,0.00449821,126.514
648,315,9.9,0.1524,55.5,0.0208438,132.355
1153,630,17.4,0.0254,71.3,0.016104,122.606
1368,2000,6.7,0.1016,39.6,0.00578076,122.235
521,5000,2.7,0.1524,71.3,0.00243851,124.364
65,8000,0.0,0.3048,31.7,0.00331266,110.515
15,500,0.0,0.3048,55.5,0.00283081,126.416
1181,200,17.4,0.0254,39.6,0.0172206,114.044
1065,3150,9.5,0.0254,71.3,0.00420654,136.166
493,3150,0.0,0.1524,39.6,0.00193287,125.603
380,630,5.3,0.2286,39.6,0.00614329,132.011
188,5000,4.0,0.3048,39.6,0.00579636,113.733
764,12500,0.0,0.0508,39.6,0.000791822,123.988
217,400,0.0,0.2286,39.6,0.00253511,123.565
792,2500,4.2,0.0508,39.6,0.00152689,133.847
1077,2500,9.5,0.0254,55.5,0.0043284,134.152
879,1600,15.4,0.0508,71.3,0.0264269,130.065
338,1600,4.0,0.2286,39.6,0.00473801,125.319
720,2000,12.6,0.1524,39.6,0.0584113,109.52
296,3150,2.0,0.2286,31.7,0.00372371,121.527
1017,16000,4.8,0.0254,71.3,0.000848633,124.208
1276,3150,0.0,0.1016,39.6,0.00146332,130.961
456,1000,0.0,0.1524,71.3,0.0015988,127.307
1500,3150,15.6,0.1016,39.6,0.0528487,109.254
816,2500,8.4,0.0508,55.5,0.00544854,131.542
270,5000,2.0,0.2286,55.5,0.00313525,120.472
996,1250,0.0,0.0254,31.7,0.000439472,127.947
202,315,0.0,0.2286,55.5,0.00229336,119.54
162,800,4.0,0.3048,71.3,0.00497773,131.755
730,2000,0.0,0.0508,71.3,0.000740478,131.06
402,2500,7.3,0.2286,71.3,0.0104404,122.088
703,1600,12.6,0.1524,71.3,0.0483159,120.534
1130,10000,12.7,0.0254,71.3,0.0121808,114.418
566,5000,5.4,0.1524,55.5,0.00433288,118.757
1414,500,12.3,0.1016,71.3,0.0337792,140.158
1022,3150,4.8,0.0254,55.5,0.000873218,132.354
1026,8000,4.8,0.0254,55.5,0.000873218,132.184
1412,315,12.3,0.1016,71.3,0.0337792,137.068
1105,1000,9.5,0.0254,31.7,0.00461377,131.346
206,800,0.0,0.2286,55.5,0.00229336,127.53
35,630,0.0,0.3048,39.6,0.00310138,128.629
776,10000,0.0,0.0508,31.7,0.000812164,122.45
509,5000,0.0,0.1524,31.7,0.00209405,122.397
1479,630,15.6,0.1016,71.3,0.0437259,122.288
1391,4000,8.9,0.1016,71.3,0.0103088,120.243
92,4000,1.5,0.3048,39.6,0.00392107,117.741
1364,800,6.7,0.1016,39.6,0.00578076,134.625
898,2500,15.4,0.0508,55.5,0.0271925,125.63
565,4000,5.4,0.1524,55.5,0.00433288,119.737
1370,400,6.7,0.1016,31.7,0.00592927,128.296
777,12500,0.0,0.0508,31.7,0.000812164,119.07
242,5000,0.0,0.2286,31.7,0.0027238,120.505
14,16000,0.0,0.3048,71.3,0.00266337,108.721
316,20000,4.0,0.2286,71.3,0.00400603,109.638
601,800,7.2,0.1524,71.3,0.00752039,136.023
388,4000,5.3,0.2286,39.6,0.00614329,115.801
1298,1600,3.3,0.1016,71.3,0.00202822,133.664
167,2500,4.0,0.3048,71.3,0.00497773,123.775
841,4000,8.4,0.0508,31.7,0.00580776,118.106
21,2000,0.0,0.3048,55.5,0.00283081,126.616
647,250,9.9,0.1524,55.5,0.0208438,133.235
1155,1000,17.4,0.0254,71.3,0.016104,125.816
832,500,8.4,0.0508,31.7,0.00580776,122.966
1268,12500,0.0,0.1016,55.5,0.00131983,119.91
563,2500,5.4,0.1524,55.5,0.00433288,124.077
1464,800,12.3,0.1016,31.7,0.0418756,120.037
687,1600,9.9,0.1524,31.7,0.0252785,117.119
958,1600,19.7,0.0508,39.6,0.036484,117.604
190,1600,0.0,0.2286,71.3,0.00214345,129.134
976,4000,0.0,0.0254,55.5,0.00041229,133.223
700,800,12.6,0.1524,71.3,0.0483159,123.054
511,8000,0.0,0.1524,31.7,0.00209405,117.957
1083,250,9.5,0.0254,39.6,0.00449821,116.924
475,2000,0.0,0.1524,55.5,0.00172668,129.673
857,250,11.2,0.0508,39.6,0.0150478,126.43
748,6300,0.0,0.0508,55.5,0.00076193,132.796
253,3150,2.0,0.2286,71.3,0.00293031,126.116
22,2500,0.0,0.3048,55.5,0.00283081,124.106
1338,2000,3.3,0.1016,31.7,0.00251435,131.642
460,2500,0.0,0.1524,71.3,0.0015988,128.127
1185,500,17.4,0.0254,39.6,0.0172206,117.514
277,1000,2.0,0.2286,39.6,0.00346574,129.147
956,1000,19.7,0.0508,39.6,0.036484,118.904
1216,1000,22.2,0.0254,71.3,0.0214178,134.247
386,2500,5.3,0.2286,39.6,0.00614329,116.151
806,4000,8.4,0.0508,71.3,0.00529514,126.926
1438,3150,12.3,0.1016,55.5,0.0368233,116.914
344,6300,4.0,0.2286,39.6,0.00473801,114.249
770,2500,0.0,0.0508,31.7,0.000812164,134.87
1333,630,3.3,0.1016,31.7,0.00251435,128.952
131,630,3.0,0.3048,39.6,0.00495741,129.292
872,315,15.4,0.0508,71.3,0.0264269,126.195
1124,2500,12.7,0.0254,71.3,0.0121808,134.058
1397,400,8.9,0.1016,39.6,0.0124596,135.54
88,1600,1.5,0.3048,39.6,0.00392107,122.211
1483,1600,15.6,0.1016,71.3,0.0437259,121.528
331,315,4.0,0.2286,39.6,0.00473801,122.229
1239,4000,22.2,0.0254,39.6,0.0229028,119.646
467,12500,0.0,0.1524,71.3,0.0015988,117.087
122,3150,3.0,0.3048,55.5,0.00452492,120.189
1045,500,4.8,0.0254,31.7,0.000930789,116.128
1096,5000,9.5,0.0254,39.6,0.00449821,125.044
1131,250,12.7,0.0254,39.6,0.0130253,121.547
1295,800,3.3,0.1016,71.3,0.00202822,131.074
861,630,11.2,0.0508,39.6,0.0150478,133.13
1460,315,12.3,0.1016,31.7,0.0418756,124.717
1127,5000,12.7,0.0254,71.3,0.0121808,128.978
