index,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage,i_w_bhr_weg,o_w_bhr_power,o_w_bhr_voltage,i_w_bru_weg,o_w_bru_power,o_w_bru_voltage,i_w_hr_weg,o_w_hr_power,o_w_hr_voltage,i_w_hl_weg,o_w_hl_power,o_w_hl_voltage,labels
7567,610.0,3240.0,20.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,8780.0,26.0,-833.0,7714.0,26.0,0.0
7568,610.0,3240.0,20.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,8780.0,26.0,-833.0,7714.0,26.0,0.0
7569,610.0,3240.0,20.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,8780.0,26.0,-833.0,7714.0,26.0,0.0
7570,610.0,3240.0,20.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,8780.0,26.0,-833.0,7714.0,26.0,0.0
7571,610.0,3240.0,20.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,8780.0,51.81495468277939,-833.0,7714.0,26.0,0.0
7572,598.0,18400.0,46.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,8780.0,26.0,-833.0,10432.0,26.0,0.0
7573,598.0,18400.0,46.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,8780.0,26.0,-833.0,10432.0,26.0,0.0
7574,598.0,18400.0,46.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,8780.0,26.0,-833.0,10432.0,26.0,0.0
7575,522.0,20176.0,54.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-417.33702271413796,9300.0,24.0,-833.0,9508.0,26.0,0.0
7576,522.0,20176.0,54.0,879.0,0.0,0.0,478.0,6112.634230871785,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9300.0,24.0,-833.0,9508.0,26.0,0.0
7577,522.0,20176.0,54.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9300.0,24.0,-833.0,9508.0,26.0,0.0
7578,522.0,20176.0,54.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9300.0,24.0,-833.0,9508.0,26.0,0.0
7579,443.0,22008.0,56.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9300.0,26.0,-833.0,11593.0,51.71640597227168,0.0
7580,443.0,22008.0,56.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9300.0,26.0,-833.0,11593.0,27.0,0.0
7581,443.0,4959.3693697683675,56.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9300.0,26.0,-833.0,11593.0,27.0,0.0
7582,365.0,20664.0,55.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9300.0,51.81495468277939,-833.0,12025.0,27.0,0.0
7583,365.0,20664.0,55.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9300.0,26.0,-833.0,12025.0,27.0,0.0
7584,365.0,20664.0,55.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9300.0,26.0,-418.4780134275965,12025.0,27.0,0.0
7585,288.0,23429.999999999996,55.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,11449.003290204968,26.0,-833.0,12241.0,29.0,0.0
7586,288.0,23429.999999999996,55.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9352.0,26.0,-833.0,12241.0,29.0,0.0
7587,288.0,23429.999999999996,55.0,879.0,0.0,0.0,478.0,0.0,0.0,434.3312883435578,0.0,1.7763568394002505e-15,-833.0,9352.0,26.0,-833.0,12241.0,29.0,0.0
7588,288.0,23429.999999999996,55.0,879.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9352.0,26.0,-833.0,12241.0,29.0,0.0
7589,210.0,25251.0,58.0,-12.0,22797.0,51.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9950.0,26.0,-833.0,12997.0,27.0,0.0
7590,210.0,25251.0,58.0,-12.0,22797.0,51.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9950.0,26.0,-833.0,12997.0,27.0,0.0
7591,210.0,25251.0,58.0,-12.0,22797.0,51.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9950.0,26.0,-833.0,12997.0,27.0,0.0
7592,210.0,25251.0,58.0,-12.0,22797.0,51.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9950.0,26.0,-833.0,12997.0,27.0,0.0
7593,130.0,20515.0,55.0,-93.0,15912.0,51.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9950.0,26.0,-833.0,17199.0,27.0,0.0
7594,130.0,20515.0,55.0,-93.0,15912.0,51.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9950.0,26.0,-833.0,17199.0,27.0,0.0
7595,130.0,20515.0,55.0,-93.0,15912.0,51.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,9950.0,26.0,-833.0,17199.0,27.0,0.0
7596,51.0,18003.0,51.0,-169.99999999999997,18684.0,54.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,10106.0,27.0,-833.0,13550.233609109515,27.0,0.0
7597,51.0,18003.0,51.0,-169.99999999999997,18684.0,54.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,10106.0,27.0,-833.0,14563.0,27.0,0.0
7598,51.0,18003.0,51.0,-169.99999999999997,18684.0,54.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,10106.0,27.0,-833.0,14563.0,27.0,0.0
7599,51.0,18003.0,51.0,-169.99999999999997,18684.0,54.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,10106.0,27.0,-833.0,14563.0,27.0,0.0
7600,9.0,356.0000000000009,3.0,-248.0,20790.0,55.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,10106.0,26.0,-833.0,13550.233609109515,29.0,0.0
7601,9.0,356.0000000000009,3.0,-248.0,20790.0,55.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,10106.0,26.0,-833.0,18910.0,29.0,0.0
7602,9.0,356.0000000000009,3.0,-248.0,20790.0,55.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,10106.0,26.0,-833.0,18910.0,29.0,0.0
7603,9.0,356.0000000000009,3.0,-248.0,20790.0,55.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,10106.0,26.0,-833.0,18910.0,29.0,0.0
7604,9.0,356.0000000000009,3.0,-248.0,20790.0,55.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-833.0,10106.0,26.0,-833.0,18910.0,29.0,0.0
7605,8.0,142.0,2.0,-317.0,2970.0,20.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-793.0,9088.0,144.0,-791.0,18784.0,147.0,0.0
7606,8.0,142.0,2.0,-317.0,2970.0,20.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-793.0,9088.0,144.0,-791.0,18784.0,147.0,0.0
7607,8.0,142.0,2.0,-317.0,2970.0,20.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-793.0,9088.0,144.0,-791.0,18784.0,147.0,0.0
7608,8.0,104.0,0.9999999999999982,-322.0,212.9999999999991,2.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-507.0,19714.0,438.0,-501.0,5816.0,437.0,0.0
7609,8.0,104.0,0.9999999999999982,-322.0,212.9999999999991,2.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-507.0,19714.0,438.0,-501.0,5816.0,437.0,0.0
7610,8.0,104.0,0.9999999999999982,-322.0,212.9999999999991,2.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-507.0,19714.0,438.0,-501.0,5816.0,437.0,0.0
7611,8.0,34.0,0.9999999999999982,-322.0,98.00000000000091,2.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-115.0,13608.0,241.0,-112.0,15230.0,246.0,0.0
7612,8.0,34.0,0.9999999999999982,-322.0,98.00000000000091,2.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-115.0,13608.0,241.0,-112.0,15230.0,246.0,0.0
7613,8.0,34.0,0.9999999999999982,-322.0,98.00000000000091,2.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-115.0,13608.0,241.0,-112.0,15230.0,246.0,0.0
7614,8.0,34.0,0.9999999999999982,-322.0,6905.713639588509,2.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,-115.0,13608.0,241.0,-112.0,15230.0,246.0,0.0
7615,8.0,17.00000000000091,0.9999999999999982,-322.0,56.0,1.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,20302.0,31.0,0.0,32146.0,31.0,0.0
7616,8.0,17.00000000000091,0.9999999999999982,-322.0,56.0,1.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,20302.0,31.0,0.0,32146.0,31.0,0.0
7617,8.0,17.00000000000091,0.9999999999999982,-322.0,56.0,1.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,20302.0,31.0,0.0,32146.0,31.0,0.0
7618,42.59978749778638,9.0,0.9999999999999982,-38.0,22620.0,57.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,3840.0,27.0,0.0,10366.0,26.0,0.0
7619,8.0,9.0,0.9999999999999982,-38.0,22620.0,57.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,3840.0,27.0,0.0,10366.0,26.0,0.0
7620,8.0,9.0,0.9999999999999982,-38.0,22620.0,57.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,3840.0,27.0,0.0,10366.0,26.0,0.0
7621,8.0,0.0,1.7763568394002505e-15,-116.0,25650.0,57.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,1888.0,24.0,0.0,7720.0,51.71640597227168,0.0
7622,42.59978749778638,0.0,1.7763568394002505e-15,-116.0,25650.0,57.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,1888.0,24.0,0.0,7720.0,24.000000000000004,0.0
7623,8.0,0.0,1.7763568394002505e-15,-116.0,25650.0,57.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,1888.0,24.0,0.0,7720.0,24.000000000000004,0.0
7624,8.0,0.0,1.7763568394002505e-15,-116.0,25650.0,57.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,1888.0,24.0,0.0,7720.0,24.000000000000004,0.0
7625,8.0,0.0,1.7763568394002505e-15,-116.0,25650.0,57.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,1888.0,24.0,0.0,7720.0,24.000000000000004,0.0
7626,8.0,0.0,1.7763568394002505e-15,-194.0,23912.0,56.0,478.0,0.0,0.0,573.0,5141.462048407179,1.7763568394002505e-15,0.0,5244.0,26.0,0.0,8080.0,26.0,0.0
7627,8.0,0.0,1.7763568394002505e-15,-194.0,23912.0,56.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,5244.0,26.0,0.0,8080.0,26.0,0.0
7628,8.0,0.0,1.7763568394002505e-15,-194.0,23912.0,56.0,478.0,0.0,17.84658106366909,573.0,0.0,1.7763568394002505e-15,0.0,5244.0,26.0,0.0,8080.0,26.0,0.0
7629,8.0,0.0,1.7763568394002505e-15,-272.0,24681.0,57.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,6388.0,26.0,0.0,9136.0,24.000000000000004,0.0
7630,8.0,0.0,1.7763568394002505e-15,-272.0,24681.0,57.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,6388.0,26.0,0.0,9136.0,24.000000000000004,0.0
7631,8.0,0.0,1.7763568394002505e-15,-272.0,24681.0,57.0,478.0,0.0,0.0,573.0,0.0,1.7763568394002505e-15,0.0,6388.0,26.0,0.0,9136.0,24.000000000000004,0.0
7632,8.0,0.0,1.7763568394002505e-15,-350.0,22000.0,18.22087141716213,-17.0,23485.0,55.0,573.0,0.0,1.7763568394002505e-15,0.0,7298.0,26.0,0.0,12966.0,26.0,0.0
7633,8.0,0.0,1.7763568394002505e-15,-350.0,22000.0,55.0,-17.0,23485.0,55.0,573.0,0.0,1.7763568394002505e-15,0.0,7298.0,26.0,0.0,12966.0,26.0,0.0
7634,8.0,0.0,1.7763568394002505e-15,-350.0,22000.0,55.0,-17.0,23485.0,55.0,434.3312883435578,0.0,1.7763568394002505e-15,0.0,7298.0,26.0,0.0,12966.0,26.0,0.0
7635,8.0,0.0,1.7763568394002505e-15,-429.0,20520.0,54.0,-96.0,18315.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,11269.0,26.0,0.0,9088.0,24.000000000000004,0.0
7636,8.0,0.0,1.7763568394002505e-15,-429.0,20520.0,54.0,45.52746569563446,18315.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,11269.0,26.0,0.0,9088.0,24.000000000000004,0.0
7637,8.0,0.0,1.7763568394002505e-15,-429.0,20520.0,54.0,-96.0,18315.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,11269.0,26.0,0.0,13550.233609109515,24.000000000000004,0.0
7638,8.0,0.0,1.7763568394002505e-15,-429.0,20520.0,54.0,-96.0,18315.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,11269.0,26.0,0.0,9088.0,24.000000000000004,0.0
7639,8.0,0.0,1.7763568394002505e-15,-507.0,19250.0,55.0,-175.0,16328.0,52.0,573.0,0.0,1.7763568394002505e-15,0.0,13213.0,27.0,0.0,11822.0,26.0,0.0
7640,8.0,0.0,1.7763568394002505e-15,-507.0,19250.0,55.0,-175.0,16328.0,52.0,573.0,0.0,1.7763568394002505e-15,0.0,13213.0,27.0,0.0,11822.0,26.0,0.0
7641,8.0,0.0,1.7763568394002505e-15,-507.0,19250.0,55.0,-175.0,16328.0,52.0,573.0,0.0,1.7763568394002505e-15,0.0,13213.0,27.0,0.0,11822.0,26.0,0.0
7642,8.0,0.0,1.7763568394002505e-15,-507.0,19250.0,55.0,-175.0,16328.0,52.0,573.0,0.0,1.7763568394002505e-15,0.0,13213.0,27.0,0.0,11822.0,26.0,0.0
7643,8.0,0.0,1.7763568394002505e-15,-507.0,19250.0,55.0,-175.0,16328.0,52.0,573.0,0.0,1.7763568394002505e-15,0.0,13213.0,27.0,0.0,11822.0,26.0,0.0
7644,8.0,0.0,1.7763568394002505e-15,-546.0,333.0000000000009,3.0,-253.00000000000003,21560.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,15184.0,27.0,0.0,11484.0,24.000000000000004,0.0
7645,8.0,0.0,1.7763568394002505e-15,-546.0,333.0000000000009,3.0,-253.00000000000003,21560.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,15184.0,27.0,0.0,11484.0,24.000000000000004,0.0
7646,8.0,0.0,1.7763568394002505e-15,-546.0,333.0000000000009,3.0,-253.00000000000003,21560.0,17.84658106366909,573.0,0.0,1.7763568394002505e-15,0.0,15184.0,27.0,0.0,11484.0,24.000000000000004,0.0
7647,8.0,0.0,1.7763568394002505e-15,-546.0,189.9999999999991,2.0,-331.0,21056.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,17074.0,29.0,0.0,7048.0,26.0,0.0
7648,8.0,0.0,1.7763568394002505e-15,-546.0,189.9999999999991,2.0,-331.0,21056.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,17074.0,29.0,0.0,7048.0,26.0,0.0
7649,8.0,0.0,1.7763568394002505e-15,-546.0,189.9999999999991,2.0,-331.0,21056.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,17074.0,29.0,0.0,7048.0,26.0,0.0
7650,42.59978749778638,0.0,1.7763568394002505e-15,-546.0,87.0,1.0,-409.0,20295.0,54.0,573.0,0.0,1.7763568394002505e-15,0.0,22158.0,29.0,0.0,10028.0,24.000000000000004,0.0
7651,8.0,0.0,1.7763568394002505e-15,-546.0,87.0,1.0,-409.0,20295.0,54.0,573.0,0.0,1.7763568394002505e-15,0.0,22158.0,29.0,0.0,10028.0,24.000000000000004,0.0
7652,8.0,0.0,1.7763568394002505e-15,-546.0,87.0,1.0,-409.0,20295.0,54.0,573.0,0.0,1.7763568394002505e-15,0.0,22158.0,29.0,0.0,10028.0,24.000000000000004,0.0
7653,8.0,0.0,1.7763568394002505e-15,-546.0,87.0,1.0,-409.0,20295.0,54.0,573.0,0.0,1.7763568394002505e-15,0.0,22158.0,29.0,0.0,10028.0,24.000000000000004,0.0
7654,8.0,0.0,1.7763568394002505e-15,-546.0,71.99999999999909,1.0,-488.0,21774.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,22883.0,29.0,0.0,6328.0,24.000000000000004,0.0
7655,8.0,0.0,12.927023793699393,-546.0,71.99999999999909,1.0,-488.0,21774.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,22883.0,29.0,0.0,6328.0,24.000000000000004,0.0
7656,8.0,0.0,1.7763568394002505e-15,-546.0,71.99999999999909,1.0,-488.0,21774.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,22883.0,29.0,0.0,6328.0,24.000000000000004,0.0
7657,8.0,0.0,1.7763568394002505e-15,-546.0,45.0,0.0,-567.0,20496.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,22970.0,31.0,0.0,5872.0,24.000000000000004,0.0
7658,8.0,0.0,1.7763568394002505e-15,-546.0,45.0,0.0,-567.0,20496.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,22970.0,31.0,0.0,5872.0,24.000000000000004,0.0
7659,8.0,0.0,1.7763568394002505e-15,-546.0,45.0,0.0,-567.0,20496.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,22970.0,31.0,0.0,5872.0,24.000000000000004,0.0
7660,8.0,0.0,1.7763568394002505e-15,-546.0,45.0,0.0,-567.0,20496.0,56.0,573.0,0.0,1.7763568394002505e-15,0.0,27564.0,31.0,0.0,7046.0,24.000000000000004,0.0
7661,8.0,0.0,1.7763568394002505e-15,-546.0,35.0,0.0,-645.0,19635.0,55.0,0.0,634.0,9.0,0.0,27564.0,29.0,0.0,6528.0,24.000000000000004,1.0
7662,8.0,0.0,1.7763568394002505e-15,-546.0,35.0,0.0,-645.0,19635.0,55.0,0.0,634.0,9.0,0.0,27564.0,29.0,0.0,6528.0,24.000000000000004,1.0
7663,8.0,0.0,1.7763568394002505e-15,-546.0,35.0,0.0,-645.0,19635.0,55.0,0.0,634.0,9.0,0.0,27564.0,29.0,0.0,6528.0,24.000000000000004,1.0
7664,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-724.0,21603.0,57.0,-63.0,25536.0,55.0,0.0,24884.0,27.0,0.0,4121.0,24.000000000000004,1.0
7665,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-724.0,21603.0,57.0,-63.0,25536.0,55.0,0.0,24884.0,27.0,0.0,4121.0,24.000000000000004,1.0
7666,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-724.0,21603.0,57.0,-63.0,25536.0,55.0,-417.33702271413796,24884.0,27.0,0.0,4121.0,24.000000000000004,1.0
7667,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-803.0,15964.000000000002,52.0,-141.0,5141.462048407179,56.0,0.0,16990.0,27.0,0.0,6010.0,24.000000000000004,1.0
7668,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-803.0,15964.000000000002,17.84658106366909,-141.0,21907.0,56.0,0.0,16990.0,27.0,0.0,6010.0,24.000000000000004,1.0
7669,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-803.0,15964.000000000002,52.0,-141.0,21907.0,56.0,0.0,16990.0,27.0,0.0,6010.0,24.000000000000004,1.0
7670,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-803.0,15964.000000000002,52.0,-141.0,21907.0,56.0,0.0,16990.0,27.0,0.0,6010.0,24.000000000000004,1.0
7671,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-803.0,15964.000000000002,52.0,-141.0,21907.0,56.0,0.0,16990.0,27.0,0.0,6010.0,24.000000000000004,1.0
7672,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-871.0,350.0,15.0,-220.0,27492.0,58.0,0.0,14171.0,27.0,0.0,6010.0,24.000000000000004,1.0
7673,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,45.52746569563446,350.0,15.0,-220.0,27492.0,58.0,0.0,11809.0,27.0,0.0,5008.0,24.000000000000004,1.0
7674,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-871.0,350.0,15.0,-220.0,27492.0,58.0,0.0,11809.0,27.0,0.0,5008.0,24.000000000000004,0.0
7675,8.0,0.0,1.7763568394002505e-15,-546.0,6905.713639588509,0.0,-874.0,24.0,1.0,-299.0,24567.0,56.0,0.0,7298.0,26.0,0.0,5008.0,24.000000000000004,0.0
7676,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,24.0,1.0,-299.0,24567.0,56.0,0.0,7298.0,26.0,0.0,5008.0,24.000000000000004,0.0
7677,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,6112.634230871785,1.0,-299.0,24567.0,56.0,0.0,7298.0,26.0,0.0,5008.0,24.000000000000004,0.0
7678,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-377.0,23780.0,60.0,0.0,2584.0,26.0,0.0,5008.0,24.000000000000004,0.0
7679,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-377.0,23780.0,60.0,0.0,2584.0,26.0,0.0,5008.0,24.000000000000004,0.0
7680,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-377.0,23780.0,60.0,0.0,2584.0,26.0,0.0,5008.0,24.000000000000004,0.0
7681,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-377.0,23780.0,60.0,0.0,2584.0,26.0,0.0,5008.0,24.000000000000004,0.0
7682,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-456.0,22330.0,55.0,0.0,2152.0,26.0,0.0,3434.0,24.000000000000004,0.0
7683,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-456.0,22330.0,55.0,0.0,2152.0,26.0,0.0,3434.0,24.000000000000004,0.0
7684,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,434.3312883435578,22330.0,55.0,0.0,2152.0,26.0,0.0,3434.0,24.000000000000004,0.0
7685,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-534.0,19305.0,55.0,0.0,4984.0,26.0,0.0,5008.0,24.000000000000004,0.0
7686,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-534.0,19305.0,55.0,0.0,4984.0,26.0,0.0,5008.0,24.000000000000004,0.0
7687,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-534.0,19305.0,55.0,0.0,4984.0,26.0,0.0,5008.0,24.000000000000004,0.0
7688,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-612.0000000000001,28304.0,60.0,0.0,5244.0,26.0,0.0,5008.0,24.000000000000004,0.0
7689,42.59978749778638,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-612.0000000000001,28304.0,60.0,0.0,5244.0,26.0,0.0,5008.0,24.000000000000004,0.0
7690,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-612.0000000000001,28304.0,60.0,0.0,5244.0,26.0,0.0,5008.0,24.000000000000004,0.0
7691,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-612.0000000000001,28304.0,60.0,0.0,5244.0,26.0,0.0,5008.0,24.000000000000004,0.0
7692,8.0,0.0,1.7763568394002505e-15,-546.0,0.0,0.0,-874.0,0.0,0.0,-612.0000000000001,28304.0,60.0,0.0,5244.0,26.0,0.0,5008.0,24.000000000000004,0.0
7693,-106.0,0.0,1.7763568394002505e-15,0.0,30.0,1.0,-1264.0,0.0,0.0,-13.999999999999943,29008.0,55.0,0.0,7636.0,26.0,0.0,11094.0,26.0,0.0
7694,-106.0,0.0,1.7763568394002505e-15,0.0,30.0,1.0,-1264.0,0.0,0.0,-13.999999999999943,29008.0,55.0,0.0,7636.0,26.0,0.0,11094.0,26.0,0.0
7695,-106.0,0.0,1.7763568394002505e-15,0.0,30.0,1.0,-1264.0,0.0,0.0,-13.999999999999943,29008.0,55.0,0.0,7636.0,26.0,0.0,11094.0,26.0,0.0
7696,-106.0,0.0,1.7763568394002505e-15,0.0,0.0,1.0,-1264.0,93.0,0.0,65.0,19855.0,55.0,0.0,7168.0,26.0,0.0,11094.0,24.000000000000004,0.0
7697,-106.0,0.0,1.7763568394002505e-15,0.0,0.0,1.0,-1264.0,93.0,0.0,65.0,19855.0,55.0,0.0,7168.0,26.0,0.0,11094.0,24.000000000000004,0.0
7698,42.59978749778638,0.0,1.7763568394002505e-15,0.0,0.0,1.0,-1264.0,93.0,0.0,65.0,19855.0,55.0,0.0,7168.0,26.0,0.0,11094.0,24.000000000000004,0.0
7699,-106.0,0.0,1.7763568394002505e-15,0.0,0.0,1.0,-1264.0,94.0,1.0,143.0,23464.0,56.0,0.0,7168.0,26.0,0.0,7408.0,26.0,0.0
7700,-106.0,0.0,1.7763568394002505e-15,0.0,0.0,1.0,-1264.0,94.0,1.0,143.0,23464.0,56.0,0.0,7168.0,26.0,0.0,7408.0,26.0,0.0
7701,-106.0,0.0,1.7763568394002505e-15,0.0,0.0,1.0,-1264.0,94.0,1.0,143.0,23464.0,56.0,0.0,7168.0,26.0,-418.4780134275965,7408.0,26.0,0.0
7702,-106.0,0.0,1.7763568394002505e-15,0.0,0.0,1.0,-1264.0,94.0,1.0,143.0,23464.0,56.0,0.0,7168.0,26.0,0.0,7408.0,26.0,0.0
7703,-106.0,0.0,1.7763568394002505e-15,0.0,0.0,1.0,-1264.0,94.0,1.0,143.0,23464.0,56.0,0.0,7168.0,26.0,0.0,7408.0,26.0,0.0
7704,-106.0,0.0,1.7763568394002505e-15,0.0,28.00000000000091,0.0,-1264.0,0.0,0.0,217.0,19760.0,52.0,0.0,6856.0,26.0,0.0,10756.0,26.0,0.0
7705,-106.0,0.0,1.7763568394002505e-15,0.0,28.00000000000091,0.0,-1264.0,0.0,0.0,217.0,19760.0,52.0,0.0,6856.0,26.0,0.0,10756.0,26.0,0.0
