index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1542,891,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.08,64.51091741250454,301.0,Wynkoop Brewing Company,York,WY
1388,2156,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),16.0,0.052,50.0,209.0,Wynkoop Brewing Company,York,WY
1285,1234,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,12.0,0.08,42.88492072018506,161.0,Wynkoop Brewing Company,York,WY
2334,2221,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.07,43.463185251982175,94.0,Wynkoop Brewing Company,York,WY
15,1979,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.06,60.0,177.0,Sleeping Lady Brewing Company,York,WY
1878,425,"the Kimmie, the Yink and the Holy Gose",German Pilsener,16.0,0.05,42.0,46.0,Wynkoop Brewing Company,York,WY
216,2420,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.07,85.0,103.0,Wynkoop Brewing Company,York,WY
2339,1542,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.055,63.18234599653826,384.0,Wynkoop Brewing Company,York,WY
1775,1841,"the Kimmie, the Yink and the Holy Gose",American Black Ale,12.0,0.07,34.19729098854107,164.0,Wynkoop Brewing Company,York,WY
1183,1220,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Lager,16.0,0.05,18.0,439.0,Wynkoop Brewing Company,York,WY
1503,541,"the Kimmie, the Yink and the Holy Gose",German Pilsener,12.0,0.045,31.45039806644877,529.0,Wynkoop Brewing Company,York,WY
1592,744,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.07,65.0,503.0,Wynkoop Brewing Company,York,WY
865,1556,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.069,69.0,253.0,Wynkoop Brewing Company,York,WY
517,37,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,12.0,0.054,24.0,155.0,Wynkoop Brewing Company,York,WY
598,1341,"the Kimmie, the Yink and the Holy Gose",Cider,12.0,0.05,50.27307444683119,425.0,Wynkoop Brewing Company,York,WY
196,2323,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.067,60.0,116.0,Wynkoop Brewing Company,York,WY
2023,925,"the Kimmie, the Yink and the Holy Gose",Milk / Sweet Stout,12.0,0.05,30.0,412.0,Wynkoop Brewing Company,York,PA
289,2153,"the Kimmie, the Yink and the Holy Gose",Foreign / Export Stout,12.0,0.06,30.0,11.999999999999972,Wynkoop Brewing Company,York,WY
951,2648,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,12.0,0.06,28.405106780609373,6.0,Wynkoop Brewing Company,York,WY
1668,335,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.0707863868913022,57.355202916344155,548.0,Wynkoop Brewing Company,York,WY
1939,1972,"the Kimmie, the Yink and the Holy Gose",Bock,16.0,0.07,18.0,257.0,Wynkoop Brewing Company,York,WY
1121,2671,"the Kimmie, the Yink and the Holy Gose",American India Pale Lager,16.0,0.072,80.0,2.0,Wynkoop Brewing Company,York,WY
550,1941,"the Kimmie, the Yink and the Holy Gose",Berliner Weissbier,16.0,0.039,9.0,222.0,Wynkoop Brewing Company,York,WY
157,1409,"the Kimmie, the Yink and the Holy Gose",American Black Ale,16.0,0.07,59.47583664319187,413.0,Wynkoop Brewing Company,York,WY
420,1997,"the Kimmie, the Yink and the Holy Gose",Fruit / Vegetable Beer,16.0,0.07,47.293504768618014,10.0,Wynkoop Brewing Company,York,WY
923,476,"the Kimmie, the Yink and the Holy Gose",American Pilsner,12.0,0.05,43.117167746750624,536.0,Wynkoop Brewing Company,York,WY
1494,2692,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.05,50.0,0.0,Wynkoop Brewing Company,York,WY
478,2606,"the Kimmie, the Yink and the Holy Gose",Fruit / Vegetable Beer,24.0,0.078,50.18316739992619,24.0,Wynkoop Brewing Company,York,WY
1464,757,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,12.0,0.05,43.31341340850144,410.0,Wynkoop Brewing Company,York,WY
2116,412,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,12.0,0.05,20.000000000000004,44.99999999999997,Wynkoop Brewing Company,York,WY
554,1464,"the Kimmie, the Yink and the Holy Gose",Cider,16.0,0.069,46.566818490474084,404.0,Wynkoop Brewing Company,York,WY
1203,474,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.057,34.440908218664674,537.0,Wynkoop Brewing Company,York,WY
391,2598,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial Stout,16.0,0.098,32.90199891146519,10.0,Wynkoop Brewing Company,York,WY
579,1648,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.072,85.0,350.0,Wynkoop Brewing Company,York,WY
2229,1173,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.06,70.0,190.0,Wynkoop Brewing Company,York,WY
2256,1212,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.04,16.999999999999996,159.0,Wynkoop Brewing Company,York,WY
2184,1889,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,12.0,0.052,56.99935196549059,282.0,Wynkoop Brewing Company,York,WY
821,982,"the Kimmie, the Yink and the Holy Gose",American Porter,12.0,0.07,42.735896408427884,279.0,Wynkoop Brewing Company,York,WY
2305,1680,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,12.0,0.09,75.0,302.0,Wynkoop Brewing Company,York,WY
1007,1066,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,16.0,0.055,43.12783751493429,327.0,Wynkoop Brewing Company,York,WY
1249,1815,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.05,40.0,91.0,Wynkoop Brewing Company,York,WY
1489,1621,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.072,80.0,359.0,Wynkoop Brewing Company,York,WY
665,1104,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.056,42.118194703898986,169.0,Wynkoop Brewing Company,York,WY
2135,1939,"the Kimmie, the Yink and the Holy Gose",English India Pale Ale (IPA),12.0,0.066,25.868487678139605,210.0,Wynkoop Brewing Company,York,WY
143,1639,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.077,62.93587083932934,353.0,Wynkoop Brewing Company,York,WY
2095,1709,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.054,44.02793783586709,49.0,Wynkoop Brewing Company,York,WY
1733,1992,"the Kimmie, the Yink and the Holy Gose",M?rzen / Oktoberfest,12.0,0.052,21.0,93.0,Wynkoop Brewing Company,York,WY
422,1976,"the Kimmie, the Yink and the Holy Gose",Belgian Dark Ale,16.0,0.067,21.388351391069488,10.0,Wynkoop Brewing Company,York,WY
800,935,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,16.0,0.08,72.0,256.0,Wynkoop Brewing Company,York,WY
616,1140,"the Kimmie, the Yink and the Holy Gose",American Porter,12.0,0.08,65.0,141.0,Wynkoop Brewing Company,York,WY
1319,1984,"the Kimmie, the Yink and the Holy Gose",Cider,16.0,0.069,28.28393817707559,254.0,Wynkoop Brewing Company,York,WY
296,1321,"the Kimmie, the Yink and the Holy Gose",American Brown Ale,12.0,0.06,38.32442922988836,380.0,Wynkoop Brewing Company,York,WY
402,2467,"the Kimmie, the Yink and the Holy Gose",Saison / Farmhouse Ale,16.0,0.059,37.04698602228901,10.0,Wynkoop Brewing Company,York,WY
89,1921,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.053,40.0,270.0,Wynkoop Brewing Company,York,MN
1867,1388,"the Kimmie, the Yink and the Holy Gose",German Pilsener,16.0,0.054,42.0,46.0,Wynkoop Brewing Company,York,WY
2372,1318,"the Kimmie, the Yink and the Holy Gose",Scotch Ale / Wee Heavy,12.0,0.057,20.000000000000004,181.0,Wynkoop Brewing Company,York,WY
132,413,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.06,55.0,541.0,Wynkoop Brewing Company,York,WY
1434,747,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,16.0,0.085,86.0,387.0,Wynkoop Brewing Company,York,WY
1518,2192,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,16.0,0.047,38.0966543393014,200.0,Wynkoop Brewing Company,York,WY
1887,1013,"the Kimmie, the Yink and the Holy Gose",Foreign / Export Stout,12.0,0.08,44.63818954123722,264.0,Wynkoop Brewing Company,York,WY
2088,1240,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.056,35.0,447.0,Wynkoop Brewing Company,York,WY
1834,2250,"the Kimmie, the Yink and the Holy Gose",American Strong Ale,16.0,0.08,40.0,183.0,Wynkoop Brewing Company,York,WY
725,730,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.071,85.0,491.0,Wynkoop Brewing Company,York,WY
1315,1236,"the Kimmie, the Yink and the Holy Gose",Witbier,12.0,0.037000000000000005,21.0,448.0,Wynkoop Brewing Company,York,WY
1614,1805,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.042,35.0,307.0,Wynkoop Brewing Company,York,WY
270,986,"the Kimmie, the Yink and the Holy Gose",Oatmeal Stout,16.0,0.055,35.0,444.0,Wynkoop Brewing Company,York,WY
2221,2588,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Lager,12.0,0.05,26.0,38.0,Wynkoop Brewing Company,York,WY
1912,2407,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.07,88.0,115.00000000000001,Wynkoop Brewing Company,York,WY
1373,2274,"the Kimmie, the Yink and the Holy Gose",American Adjunct Lager,12.0,0.055,39.965405646528616,134.0,Wynkoop Brewing Company,York,WY
918,2201,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,16.0,0.04,18.0,88.0,Wynkoop Brewing Company,York,WY
1469,41,"the Kimmie, the Yink and the Holy Gose",American Pilsner,12.0,0.05,71.04405410539196,410.0,Wynkoop Brewing Company,York,WY
1320,2186,"the Kimmie, the Yink and the Holy Gose",American IPA,19.2,0.072,75.0,203.0,Wynkoop Brewing Company,York,WY
2059,874,"the Kimmie, the Yink and the Holy Gose",M?rzen / Oktoberfest,16.0,0.055,23.0,25.0,Wynkoop Brewing Company,York,WY
2128,2447,"the Kimmie, the Yink and the Holy Gose",Witbier,16.0,0.057,44.78450400589402,6.999999999999972,Wynkoop Brewing Company,York,WY
1454,748,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,12.0,0.052,18.0,82.0,Wynkoop Brewing Company,York,WY
376,470,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,12.0,0.06,76.84224405560467,219.0,Wynkoop Brewing Company,York,WY
334,577,"the Kimmie, the Yink and the Holy Gose",Munich Helles Lager,12.0,0.051,28.704116405699494,525.0,Wynkoop Brewing Company,York,WY
1899,2305,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.06,70.0,163.0,Wynkoop Brewing Company,York,WY
2262,2372,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.06,75.0,126.0,Wynkoop Brewing Company,York,WY
1119,2673,"the Kimmie, the Yink and the Holy Gose",Keller Bier / Zwickel Bier,16.0,0.052,18.0,2.0,Wynkoop Brewing Company,York,WY
911,311,"the Kimmie, the Yink and the Holy Gose",Oatmeal Stout,12.0,0.06,54.0,478.0,Wynkoop Brewing Company,York,PA
777,1455,"the Kimmie, the Yink and the Holy Gose",American Stout,16.0,0.07,58.0,405.0,Wynkoop Brewing Company,York,WY
1753,1103,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.053,31.169232407287502,43.0,Wynkoop Brewing Company,York,WY
329,1569,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.065,26.36713032436935,378.0,Wynkoop Brewing Company,York,WY
1343,2534,"the Kimmie, the Yink and the Holy Gose",American IPA,24.0,0.08,13.811796603874662,65.0,Wynkoop Brewing Company,York,WY
321,692,"the Kimmie, the Yink and the Holy Gose",American White IPA,12.0,0.06,40.0,489.0,Wynkoop Brewing Company,York,WY
1843,814,"the Kimmie, the Yink and the Holy Gose",Pumpkin Ale,12.0,0.047,36.713539667743845,385.0,Wynkoop Brewing Company,York,WY
13,2097,"the Kimmie, the Yink and the Holy Gose",Saison / Farmhouse Ale,12.0,0.07,55.33410491909968,177.0,Sleeping Lady Brewing Company,York,WY
898,1399,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.068,65.0,240.0,Wynkoop Brewing Company,York,WY
172,704,"the Kimmie, the Yink and the Holy Gose",Tripel,12.0,0.092,5.0,360.0,Wynkoop Brewing Company,York,WY
261,168,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.047,44.79741851761031,336.0,Wynkoop Brewing Company,York,WY
2175,2319,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.04,18.0,153.0,Wynkoop Brewing Company,York,WY
1990,368,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.07,52.0,383.0,Wynkoop Brewing Company,York,WY
902,750,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.08,70.0,240.0,Wynkoop Brewing Company,York,WY
259,766,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,12.0,0.05,35.0,336.0,Wynkoop Brewing Company,York,WY
845,1874,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.08,73.0,287.0,Wynkoop Brewing Company,York,WY
139,550,"the Kimmie, the Yink and the Holy Gose",K?lsch,12.0,0.032,27.0,528.0,Wynkoop Brewing Company,York,WY
320,939,"the Kimmie, the Yink and the Holy Gose",American Black Ale,16.0,0.07,42.10175132016978,489.0,Wynkoop Brewing Company,York,WY
654,2355,"the Kimmie, the Yink and the Holy Gose",Belgian Strong Pale Ale,12.0,0.08,25.0,63.0,Wynkoop Brewing Company,York,WY
2237,2246,"the Kimmie, the Yink and the Holy Gose",American Dark Wheat Ale,12.0,0.06,43.0,74.0,Wynkoop Brewing Company,York,WY
1658,479,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.07,70.0,314.0,Wynkoop Brewing Company,York,WY
559,638,"the Kimmie, the Yink and the Holy Gose",Witbier,12.0,0.047,46.37785525913306,331.0,Wynkoop Brewing Company,York,WY
140,429,"the Kimmie, the Yink and the Holy Gose",American Porter,12.0,0.053,26.0,528.0,Wynkoop Brewing Company,York,WY
113,753,"the Kimmie, the Yink and the Holy Gose",Cream Ale,12.0,0.056,4.0,171.0,Wynkoop Brewing Company,York,WY
532,2227,"the Kimmie, the Yink and the Holy Gose",American Black Ale,12.0,0.065,80.0,192.0,Wynkoop Brewing Company,York,WY
225,2557,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,16.0,0.083,36.4156565235063,53.0,Wynkoop Brewing Company,York,WY
724,731,"the Kimmie, the Yink and the Holy Gose",American Black Ale,16.0,0.05447829606013442,28.599633244150894,491.0,Wynkoop Brewing Company,York,WY
2235,451,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,12.0,0.046,15.946033318232086,190.0,Wynkoop Brewing Company,York,WY
2195,949,"the Kimmie, the Yink and the Holy Gose",American Porter,16.0,0.052,50.0,17.00000000000003,Wynkoop Brewing Company,York,WY
326,344,"the Kimmie, the Yink and the Holy Gose",Schwarzbier,12.0,0.04,58.504423429458456,364.0,Wynkoop Brewing Company,York,WY
1324,2177,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,12.0,0.052,23.0,203.0,Wynkoop Brewing Company,York,WY
1776,1782,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.06,44.65057106620243,164.0,Wynkoop Brewing Company,York,WY
1667,1909,"the Kimmie, the Yink and the Holy Gose",American Barleywine,12.0,0.099,39.90812717751836,274.0,Wynkoop Brewing Company,York,WY
2167,1277,"the Kimmie, the Yink and the Holy Gose",American Stout,16.0,0.059,52.78902707990204,438.0,Wynkoop Brewing Company,York,WY
715,2505,"the Kimmie, the Yink and the Holy Gose",Abbey Single Ale,12.0,0.05,22.0,57.0,Wynkoop Brewing Company,York,WY
847,1872,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.052,20.000000000000004,287.0,Wynkoop Brewing Company,York,WY
194,1343,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.045,41.830286672869704,251.0,Wynkoop Brewing Company,York,WY
574,2377,"the Kimmie, the Yink and the Holy Gose",Altbier,12.0,0.05,40.0,122.00000000000001,Wynkoop Brewing Company,York,WY
947,436,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.06,60.0,165.0,Wynkoop Brewing Company,York,WY
504,169,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,16.0,0.053,25.0,182.0,Wynkoop Brewing Company,York,WY
1652,1540,"the Kimmie, the Yink and the Holy Gose",American Black Ale,16.0,0.07,52.21395052841243,314.0,Wynkoop Brewing Company,York,WY
1641,2635,"the Kimmie, the Yink and the Holy Gose",American Pale Lager,16.0,0.041,12.0,11.0,Wynkoop Brewing Company,York,WY
646,1337,"the Kimmie, the Yink and the Holy Gose",Oatmeal Stout,12.0,0.057,37.236630377381196,139.0,Wynkoop Brewing Company,York,WY
4,2263,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,12.0,0.09,25.492697897180555,177.0,Sleeping Lady Brewing Company,York,WY
1623,2144,"the Kimmie, the Yink and the Holy Gose",American Pilsner,12.0,0.05,16.999999999999996,187.0,Wynkoop Brewing Company,York,WY
468,28,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,16.0,0.06,42.0,530.0,Wynkoop Brewing Company,York,WY
1346,2531,"the Kimmie, the Yink and the Holy Gose",Saison / Farmhouse Ale,24.0,0.065,20.482383049399107,65.0,Wynkoop Brewing Company,York,WY
6,2261,"the Kimmie, the Yink and the Holy Gose",Oatmeal Stout,12.0,0.077,51.67455889140834,177.0,Sleeping Lady Brewing Company,York,WY
1863,1962,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.047,50.0,46.0,Wynkoop Brewing Company,York,WY
1933,1152,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.04,82.59220361058634,309.0,Wynkoop Brewing Company,York,WY
548,427,"the Kimmie, the Yink and the Holy Gose",K?lsch,12.0,0.051,39.16639449042832,179.0,Wynkoop Brewing Company,York,WY
229,1902,"the Kimmie, the Yink and the Holy Gose",Extra Special / Strong Bitter (ESB),12.0,0.056,32.0,75.0,Wynkoop Brewing Company,York,WY
1064,1390,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.049,20.000000000000004,198.0,Wynkoop Brewing Company,York,WY
543,784,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.04,49.64591726270875,504.0,Wynkoop Brewing Company,York,WY
243,1067,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,16.0,0.067,85.0,220.0,Wynkoop Brewing Company,York,WY
899,1296,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.06,60.0,240.0,Wynkoop Brewing Company,York,WY
1979,1819,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.06,39.34298309391368,175.0,Wynkoop Brewing Company,York,WY
1161,348,"the Kimmie, the Yink and the Holy Gose",Scottish Ale,12.0,0.058,40.49537740537632,458.0,Wynkoop Brewing Company,York,MN
1676,130,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,12.0,0.059,14.0,135.0,Wynkoop Brewing Company,York,WY
1553,1883,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),19.2,0.052,43.12783751493429,166.0,Wynkoop Brewing Company,York,WY
843,1565,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.072,65.0,15.0,Wynkoop Brewing Company,York,WY
1374,2273,"the Kimmie, the Yink and the Holy Gose",American Adjunct Lager,12.0,0.05,40.321499715209065,134.0,Wynkoop Brewing Company,York,WY
2003,2115,"the Kimmie, the Yink and the Holy Gose",American Adjunct Lager,16.0,0.05,9.0,131.0,Wynkoop Brewing Company,York,WY
2209,1937,"the Kimmie, the Yink and the Holy Gose",Milk / Sweet Stout,12.0,0.07,44.80697370211011,265.0,Wynkoop Brewing Company,York,WY
277,2412,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.05,16.0,112.0,Wynkoop Brewing Company,York,WY
662,2028,"the Kimmie, the Yink and the Holy Gose",Berliner Weissbier,12.0,0.05,36.642360649990856,247.0,Wynkoop Brewing Company,York,WY
1670,2360,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,12.0,0.06,14.0,135.0,Wynkoop Brewing Company,York,WY
2024,637,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.07,70.0,412.0,Wynkoop Brewing Company,York,PA
2271,25,"the Kimmie, the Yink and the Holy Gose",Dubbel,16.0,0.085,26.763454817580165,522.0,Wynkoop Brewing Company,York,WY
1767,1860,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Ale,16.0,0.051,44.55379758481232,289.0,Wynkoop Brewing Company,York,WY
315,1408,"the Kimmie, the Yink and the Holy Gose",K?lsch,12.0,0.049,16.0,414.0,Wynkoop Brewing Company,York,WY
1467,43,"the Kimmie, the Yink and the Holy Gose",Belgian Pale Ale,16.0,0.09,41.49298140612553,410.0,Wynkoop Brewing Company,York,WY
1344,2533,"the Kimmie, the Yink and the Holy Gose",American IPA,24.0,0.08,23.58899732307284,65.0,Wynkoop Brewing Company,York,WY
1689,1086,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.06,50.0,128.0,Wynkoop Brewing Company,York,WY
692,110,"the Kimmie, the Yink and the Holy Gose",American Pale Lager,12.0,0.055,33.63118267171406,554.0,Wynkoop Brewing Company,York,WY
613,1243,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,16.0,0.052,42.94676900338211,141.0,Wynkoop Brewing Company,York,WY
425,1959,"the Kimmie, the Yink and the Holy Gose",Belgian Dark Ale,16.0,0.065,37.32834761025018,10.0,Wynkoop Brewing Company,York,WY
595,2440,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,12.0,0.089,126.0,99.0,Wynkoop Brewing Company,York,WY
2387,1470,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.062,61.0,239.0,Wynkoop Brewing Company,York,WY
1787,2599,"the Kimmie, the Yink and the Holy Gose",American Porter,12.0,0.07,20.000000000000004,30.0,Wynkoop Brewing Company,York,WY
623,545,"the Kimmie, the Yink and the Holy Gose",Witbier,12.0,0.05,18.0,141.0,Wynkoop Brewing Company,York,WY
1947,2346,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.077,65.0,133.0,Wynkoop Brewing Company,York,WY
1481,646,"the Kimmie, the Yink and the Holy Gose",English Brown Ale,12.0,0.05,40.01020200967958,518.0,Wynkoop Brewing Company,York,WY
228,2410,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.072,87.0,75.0,Wynkoop Brewing Company,York,WY
1779,1478,"the Kimmie, the Yink and the Holy Gose",American Black Ale,12.0,0.073,55.0,397.0,Wynkoop Brewing Company,York,WY
1170,364,"the Kimmie, the Yink and the Holy Gose",Scottish Ale,12.0,0.06170999077435168,31.435444713716752,84.0,Wynkoop Brewing Company,York,WY
1869,1386,"the Kimmie, the Yink and the Holy Gose",Rye Beer,16.0,0.06,57.0,46.0,Wynkoop Brewing Company,York,WY
1551,2112,"the Kimmie, the Yink and the Holy Gose",Saison / Farmhouse Ale,12.0,0.053,69.99740350491341,216.0,Wynkoop Brewing Company,York,WY
67,514,"the Kimmie, the Yink and the Holy Gose",American Amber / Red Lager,12.0,0.045,16.999999999999996,533.0,Wynkoop Brewing Company,Rochester MI,WY
1936,1076,"the Kimmie, the Yink and the Holy Gose",American Porter,12.0,0.06,43.61667921672948,309.0,Wynkoop Brewing Company,York,WY
25,876,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.044,42.0,368.0,Wynkoop Brewing Company,York,WY
1236,2311,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.05,22.008672417901696,158.0,Wynkoop Brewing Company,York,WY
145,597,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.056,27.0,523.0,Wynkoop Brewing Company,York,WY
537,1177,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.062,70.0,192.0,Wynkoop Brewing Company,York,WY
812,1610,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.06,104.0,16.0,Wynkoop Brewing Company,York,WY
1714,1075,"the Kimmie, the Yink and the Holy Gose",American Stout,16.0,0.064,29.278709986250394,386.0,Wynkoop Brewing Company,York,WY
86,2403,"the Kimmie, the Yink and the Holy Gose",American Pilsner,12.0,0.04,20.000000000000004,117.0,Wynkoop Brewing Company,York,WY
1255,360,"the Kimmie, the Yink and the Holy Gose",Fruit / Vegetable Beer,12.0,0.05,20.000000000000004,303.0,Wynkoop Brewing Company,York,WY
1910,21,"the Kimmie, the Yink and the Holy Gose",German Pilsener,12.0,0.05,44.0,371.0,Wynkoop Brewing Company,York,WY
1870,1385,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.064,62.0,46.0,Wynkoop Brewing Company,York,WY
2370,162,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.06,41.0,361.0,Wynkoop Brewing Company,York,WY
1519,1130,"the Kimmie, the Yink and the Holy Gose",Dunkelweizen,16.0,0.05,30.263132464038037,200.0,Wynkoop Brewing Company,York,WY
485,2072,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.068,49.63737982487472,24.0,Wynkoop Brewing Company,York,WY
2145,1111,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,16.0,0.08,120.0,272.0,Wynkoop Brewing Company,York,WY
2300,1825,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,12.0,0.09,75.0,302.0,Wynkoop Brewing Company,York,WY
2228,1438,"the Kimmie, the Yink and the Holy Gose",Czech Pilsener,12.0,0.048,14.492280879931133,190.0,Wynkoop Brewing Company,York,WY
1617,890,"the Kimmie, the Yink and the Holy Gose",American Pale Ale (APA),12.0,0.048,35.0,307.0,Wynkoop Brewing Company,York,WY
2373,1195,"the Kimmie, the Yink and the Holy Gose",American Pilsner,12.0,0.045,25.0,181.0,Wynkoop Brewing Company,York,WY
363,1144,"the Kimmie, the Yink and the Holy Gose",American Pale Wheat Ale,12.0,0.053,7.0,300.0,Wynkoop Brewing Company,York,WY
750,395,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.078,74.0,369.0,Wynkoop Brewing Company,York,WY
1628,2633,"the Kimmie, the Yink and the Holy Gose",American Brown Ale,12.0,0.055,10.0,13.0,Wynkoop Brewing Company,York,WY
1027,769,"the Kimmie, the Yink and the Holy Gose",K?lsch,12.0,0.05,28.0,234.0,Wynkoop Brewing Company,York,WY
1031,506,"the Kimmie, the Yink and the Holy Gose",American Blonde Ale,12.0,0.05693845209885675,53.20520917272629,535.0,Wynkoop Brewing Company,York,WY
1709,1176,"the Kimmie, the Yink and the Holy Gose",American IPA,16.0,0.07,100.0,109.99999999999999,Wynkoop Brewing Company,York,WY
1336,2668,"the Kimmie, the Yink and the Holy Gose",American Double / Imperial IPA,16.0,0.08,100.0,3.0000000000000284,Wynkoop Brewing Company,York,WY
1902,1211,"the Kimmie, the Yink and the Holy Gose",American IPA,12.0,0.06,97.84717402285503,371.0,Wynkoop Brewing Company,York,WY
