index,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage,i_w_bhr_weg,o_w_bhr_power,o_w_bhr_voltage,i_w_bru_weg,o_w_bru_power,o_w_bru_voltage,i_w_hr_weg,o_w_hr_power,o_w_hr_voltage,i_w_hl_weg,o_w_hl_power,o_w_hl_voltage,labels
18606,-105.00000000000001,0.0,0.0,582.0000000000001,22008.0,56.0,478.0,0.0,0.0,573.0,9.0,1.0000000000000018,-833.0,5080.0,24.0,-833.0,31247.0,31.0,0.0
8585,9.000000000000004,0.0,0.0,-408.00000000000006,21175.0,55.0,-76.0,20384.0,56.0,578.0,0.0,0.0,0.0,8884.0,27.0,5.684341886080802e-14,12212.0,26.0,1.0
3379,-106.00000000000001,0.0,0.0,63.0,20515.0,55.0,327.0,19579.999999999996,54.0,579.0,12.0,1.0000000000000018,-833.0,13942.0,27.0,-833.0,18678.0,27.0,0.0
5732,8.0,0.0,0.0,-545.0,0.0,0.0,-873.0,66.0,1.0,-588.0,24282.000000000007,57.0,0.0,2872.0,24.0,5.684341886080802e-14,5440.0,23.000000000000004,0.0
16820,-104.00000000000001,0.0,0.0,0.0,54.99999999999909,1.0,-1267.0,0.0,0.0,107.0,20228.0,52.0,0.0,8754.0,27.0,5.684341886080802e-14,11094.0,26.0,0.0
8621,9.000000000000004,0.0,0.0,-545.0,0.0,0.0,-858.0,5070.0,39.0,-198.0,26961.0,57.0,0.0,13699.0,27.0,5.684341886080802e-14,8624.0,23.000000000000004,1.0
11232,187.0,26912.0,58.0,875.0,1386.0,13.0,477.0,0.0,0.0,574.0,0.0,0.0,-833.0,4047.999999999999,26.0,-833.0,27930.0,31.0,0.0
22020,-104.00000000000001,0.0,0.0,464.0,21784.0,55.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,7974.0,26.0,-833.0,31867.0,32.0,0.0
15863,-104.00000000000001,0.0,0.0,0.0,0.0,0.0,249.0,15808.0,52.0,573.0,791.0,4.0,0.0,17199.0,27.0,5.684341886080802e-14,10756.0,24.0,0.0
4693,8.0,0.0,0.0,-347.0,23520.0,56.0,-15.000000000000007,23296.0,56.0,573.0,0.0,0.0,0.0,6726.0,26.0,5.684341886080802e-14,12576.0,26.0,0.0
11671,-104.00000000000001,9.0,1.0,497.0,22515.0,57.0,477.0,54.0,0.0,573.0,0.0,0.0,-833.0,6570.0,24.0,-833.0,29108.0,31.0,1.0
6256,-125.00000000000001,0.0,0.0,0.0,28.0,1.0,323.0,18468.0,55.0,689.0,0.0,0.0,0.0,21926.0,29.0,5.684341886080802e-14,7408.0,24.0,1.0
23576,8.0,0.0,0.0,-3.0,21280.0,38.0,479.0,0.0,0.0,573.0,0.0,0.0,0.0,1096.0,26.0,5.684341886080802e-14,7360.0,26.0,0.0
22382,8.0,0.0,0.0,-546.0,1007.9999999999991,8.0,-242.0,17490.0,55.0,573.0,0.0,0.0,0.0,18591.0,29.0,5.684341886080802e-14,7720.0,26.0,0.0
8595,9.000000000000004,0.0,0.0,-545.0,0.0,0.0,-309.0,23484.0,57.0,578.0,0.0,0.0,0.0,20911.0,29.0,5.684341886080802e-14,10756.0,26.0,1.0
21618,8.0,57.0,1.0,0.0,0.0,0.0,477.0,0.0,0.0,573.0,4.0,0.0,0.0,7974.0,26.0,5.684341886080802e-14,15184.0,26.0,0.0
22773,157.0,26220.0,57.0,860.0,10692.0,44.0,477.0,0.0,0.0,579.0,0.0,1.0000000000000018,-833.0,9950.0,26.0,-833.0,24014.0,31.0,0.0
18732,8.0,0.0,0.0,-547.0,0.0,0.0,-578.0,20496.0,55.0,573.0,20.0,1.0000000000000018,0.0,26411.0,31.0,5.684341886080802e-14,6328.0,24.0,0.0
18525,-105.00000000000001,0.0,0.0,0.0,0.0,0.0,-1261.0,0.0,0.0,102.0,20328.0,56.0,0.0,6232.0,26.0,5.684341886080802e-14,11094.0,24.0,0.0
19201,8.0,0.0,0.0,-528.0,10000.0,39.0,-197.0,19278.0,54.0,574.0,0.0,0.0,0.0,18069.0,27.0,5.684341886080802e-14,11484.0,26.0,0.0
21264,-109.00000000000001,38.0,1.0,0.0,0.0,0.0,221.0,18480.0,55.0,574.0,0.0,0.0,-833.0,14374.0,27.0,-893.0,16912.0,27.0,1.0
6186,9.000000000000004,0.0,0.0,-547.0,0.0,1.0,-445.0,19084.0,52.0,574.0,0.0,0.0,0.0,23405.0,31.0,5.684341886080802e-14,4262.0,26.0,0.0
18357,-104.00000000000001,0.0,0.0,490.0,27608.0,58.0,476.0,168.0,1.9999999999999982,572.0,0.0,1.0000000000000018,-833.0,8234.0,26.0,-833.0,544.0,31.0,0.0
17977,9.000000000000004,0.0,0.0,-362.0,20832.0,57.0,-29.000000000000007,20520.0,57.0,579.0,0.0,0.0,0.0,6856.0,26.0,5.684341886080802e-14,9088.0,24.0,0.0
15253,9.000000000000004,0.0,0.0,-509.0,21450.0,54.0,-176.0,19655.999999999996,56.0,574.0,0.0,0.0,0.0,17257.0,29.0,5.684341886080802e-14,11484.0,26.0,1.0
5114,542.0,17542.0,47.0,877.0,17.99999999999909,1.0,477.0,0.0,0.0,572.0,0.0,1.0000000000000018,-833.0,7714.0,26.0,-833.0,3736.0,26.0,0.0
4409,214.0,26564.0,58.0,-8.0,16770.0,43.0,477.0,7.0,0.0,574.0,0.0,0.0,-833.0,9976.0,24.0,-833.0,12457.0,27.0,0.0
9884,8.0,0.0,0.0,-546.0,0.0,1.0,-874.0,0.0,0.0,-518.0,26790.0,57.0,0.0,2392.0,26.0,5.684341886080802e-14,5008.0,24.0,1.0
11848,-106.00000000000001,0.0,0.0,0.0,79.0,1.0,-1272.0,0.0,0.0,53.0,21840.0,56.0,0.0,8572.0,26.0,5.684341886080802e-14,11094.0,26.0,0.0
7513,-107.00000000000001,0.0,0.0,98.0,18512.0,54.0,362.0,17875.0,56.0,573.0,0.0,0.0,-833.0,10834.0,27.0,-833.0,15130.0,29.000000000000004,0.0
16317,9.000000000000004,0.0,0.0,-546.0,0.0,0.0,-873.0,34.0,1.0,-494.0,21120.0,55.0,0.0,4776.0,26.0,5.684341886080802e-14,8156.0,23.000000000000004,0.0
22819,142.0,18252.0,54.0,-77.99999999999999,15756.0,52.0,477.0,0.0,0.0,579.0,0.0,0.0,-833.0,8754.0,26.0,-833.0,16619.0,29.000000000000004,0.0
21295,0.0,0.0,1.0,661.0,24396.0,56.0,476.0,0.0,0.0,574.0,0.0,0.0,-833.0,4047.999999999999,26.0,-833.0,31092.0,31.0,0.0
8001,-104.00000000000001,0.0,0.0,162.0,23520.0,55.0,426.0,18306.0,54.0,573.0,3.0,0.0,-833.0,10418.0,26.0,-833.0,14914.0,27.0,0.0
7103,28.0,12584.0,44.0,-194.0,22000.0,55.0,476.0,0.0,0.0,573.0,4.0,0.0,-833.0,4840.0,26.0,-833.0,18301.0,29.000000000000004,0.0
1661,-107.00000000000001,0.0,0.0,0.0,0.0,0.0,282.0,19936.0,56.0,574.0,81.0,1.0000000000000018,0.0,22390.0,29.0,5.684341886080802e-14,6736.0,26.0,0.0
74,-107.00000000000001,0.0,0.0,212.0,30318.0,61.0,470.0,2772.0,22.0,581.0,0.0,0.0,-833.0,9820.0,26.0,-833.0,14563.0,27.0,0.0
771,-107.00000000000001,0.0,0.0,0.0,0.0,0.0,320.0,21890.0,54.0,574.0,66.0,1.0000000000000018,0.0,21926.0,29.0,5.684341886080802e-14,7048.0,24.0,0.0
21935,8.0,0.0,0.0,-546.0,0.0,1.0,-874.0,16.603217318928728,1.0,-608.0,23688.0,56.0,0.0,5712.0,26.0,5.684341886080802e-14,3434.0,24.0,0.0
1286,8.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,573.0,0.0,0.0,-417.0,7506.0,25.0,5.684341886080802e-14,8872.0,24.0,1.0
9437,9.000000000000004,0.0,0.0,-189.0,22410.0,54.0,478.0,0.0,0.0,573.0,23.0,1.0000000000000018,0.0,5244.0,26.0,5.684341886080802e-14,11874.0,26.0,1.0
12496,615.0,2519.9999999999995,13.0,878.0,0.0,0.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,7376.0,24.0,-833.0,8286.0,26.0,1.0
22282,53.0,21340.0,56.0,758.0,19818.0,54.0,479.0,2.0,0.0,573.0,0.0,0.0,-833.0,7428.0,26.0,-833.0,30007.0,29.000000000000004,0.0
19632,399.0,18460.0,52.0,877.0,0.0,0.0,478.0,0.0,0.0,573.0,0.0,0.0,-833.0,9638.0,26.0,-833.0,11674.0,26.0,0.0
8266,-107.00000000000001,0.0,0.0,563.0,22904.0,56.0,477.0,0.0,1.0,573.0,0.0,0.0,-833.0,6570.0,26.0,-833.0,30937.0,31.0,0.0
3398,-106.00000000000001,0.0,0.0,454.0,22792.0,56.0,478.0,20.0,1.0,579.0,0.0,0.0,-833.0,6648.0,24.0,-833.0,30317.0,31.0,0.0
12385,-105.00000000000001,0.0,0.0,0.0,0.0,1.0,138.0,18480.0,56.0,498.0,18684.0,54.0,0.0,12349.0,27.0,5.684341886080802e-14,10028.0,27.0,0.0
15481,8.0,30.0,1.0,-322.0,113.0,1.0,476.0,0.0,0.0,572.0,6.0,1.0000000000000018,-123.0,29958.0,256.0,-119.0,11056.0,261.0,0.0
9680,9.000000000000004,0.0,0.0,-545.0,0.0,0.0,-872.0,41.00000000000091,1.0,-417.0,22572.0,57.0,0.0,3064.0,26.0,5.684341886080802e-14,5008.0,24.0,1.0
12580,8.0,0.0,0.0,-547.0,30.45919695651537,1.0,-527.0,21504.0,55.0,574.0,0.0,0.0,0.0,23202.0,29.0,5.684341886080802e-14,6328.0,24.0,1.0
21906,8.0,0.0,0.0,-546.0,24.0,1.0,-645.0,19030.0,56.0,0.0,433.9999999999991,5.999999999999999,0.0,26287.0,29.0,5.684341886080802e-14,4528.0,26.0,0.0
4028,-104.00000000000001,0.0,0.0,0.0,0.0,0.0,-1267.0,0.0,0.0,43.0,23072.0,56.0,0.0,5764.0,26.0,5.684341886080802e-14,10756.0,26.0,0.0
10769,-105.00000000000001,16.99999999999909,1.0,0.0,31.0,1.0,392.0,86.0,1.9999999999999982,573.0,0.0,0.0,-816.0,20876.0,118.0,-817.0,2098.0,113.0,0.0
20710,8.0,0.0,0.0,-547.0,0.0,0.0,-874.0,0.0,0.0,-569.0,18414.0,54.0,0.0,5530.0,26.0,5.684341886080802e-14,5008.0,26.0,1.0
19988,-105.00000000000001,0.0,0.0,0.0,0.0,0.0,-1273.0,0.0,0.0,36.0,22055.0,54.0,0.0,8052.0,26.0,5.684341886080802e-14,11484.0,24.0,0.0
14849,-106.00000000000001,18.0,1.0,496.0,25593.0,56.0,477.0,30.0,1.0,572.0,0.0,0.0,-833.0,4096.000000000001,24.0,-833.0,1024.0,31.0,0.0
5898,8.0,49.0,1.0,-320.0,119.0,1.0,477.0,0.0,0.0,574.0,0.0,0.0,-330.0,25040.0,437.0,-326.0,30000.0,443.0,0.0
18389,491.0,20460.0,55.0,879.0,0.0,0.0,476.0,22.00000000000091,1.0,572.0,20.0,1.0000000000000018,-833.0,5080.0,26.0,-833.0,6492.0,26.0,0.0
3964,7.0,0.0,0.0,-416.0,20240.0,54.0,-84.0,17435.0,54.0,573.0,0.0,0.0,0.0,9690.0,27.0,5.684341886080802e-14,12576.0,24.0,0.0
3938,7.0,240.0,2.0,-323.0,318.0,2.0,478.0,0.0,0.0,573.0,0.0,0.0,-535.0,2406.0,422.0,-530.0,23370.0,422.0,0.0
1111,8.0,0.0,0.0,-210.0,1346.0,2.9999999999999982,477.0,1.0,1.0,573.0,0.0,0.0,0.0,5322.0,24.0,5.684341886080802e-14,11874.0,26.0,1.0
16719,80.0,20664.0,56.0,-142.0,20088.0,54.0,478.0,0.0,0.0,573.0,0.0,1.0000000000000018,-833.0,8182.0,26.0,-833.0,18069.0,27.0,0.0
9794,144.0,20900.0,55.0,-75.99999999999999,19085.0,55.0,478.0,0.0,0.0,574.0,0.0,0.0,-833.0,7636.0,26.0,-833.0,13753.0,27.0,1.0
22540,390.0,19768.0,55.0,877.0,0.0,0.0,477.0,0.0,0.0,574.0,0.0,0.0,-833.0,9092.0,26.0,-833.0,8286.0,26.0,0.0
13629,8.0,0.0,0.0,-547.0,50.0,0.0,-763.0,15768.0,54.0,-102.0,21489.0,57.0,0.0,20215.0,29.0,5.684341886080802e-14,8156.0,24.0,1.0
3147,-107.00000000000001,0.0,0.0,0.0,67.0,1.0,390.0,0.0,0.0,573.0,0.0,0.0,-722.0,14928.0,267.0,-725.0,1168.0,271.0,0.0
1378,-105.00000000000001,0.0,0.0,0.0,22.00000000000091,1.0,364.0,16317.0,49.0,581.0,171.9999999999991,2.0,-1.0,14088.0,75.0,-2.0,14606.0,77.0,0.0
17136,-106.00000000000001,0.0,0.0,320.0,25114.0,58.0,478.0,105.0,1.0,574.0,0.0,0.0,-833.0,8884.0,26.0,-833.0,22680.0,29.000000000000004,0.0
7508,-107.00000000000001,0.0,0.0,21.0,23427.0,57.0,285.0,20520.0,54.0,573.0,0.0,0.0,-833.0,13213.0,26.0,-833.0,16075.0,29.000000000000004,0.0
145,249.0,32748.0,56.0,0.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9950.0,26.0,-833.0,12646.0,27.0,1.0
6193,9.000000000000004,0.0,0.0,-547.0,0.0,0.0,-680.0,18198.0,54.0,-19.0,26854.0,58.0,0.0,22680.0,29.0,5.684341886080802e-14,5008.0,23.000000000000004,0.0
9991,162.0,26676.000000000004,57.0,864.0,7566.0,39.0,477.0,0.0,0.0,574.0,0.0,0.0,-833.0,6570.0,26.0,-833.0,28550.0,31.0,0.0
3515,-105.00000000000001,0.0,0.0,0.0,41.0,1.0,391.0,0.0,0.0,573.0,0.0,0.0,-830.0,18633.0,47.0,-831.0,19856.0,50.0,0.0
17255,9.000000000000004,0.0,0.0,-547.0,380.0,6.0,-248.0,20328.0,56.0,574.0,0.0,0.0,0.0,20012.0,29.0,5.684341886080802e-14,7720.0,26.0,0.0
1204,-105.00000000000001,0.0,0.0,512.0,21603.0,57.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,6388.0,24.0,-833.0,29263.0,31.0,0.0
1831,-108.00000000000001,0.0,0.0,0.0,40.99999868329087,1.0,300.0,1113.0,7.0,574.0,0.0,0.0,-132.0,4676.0,348.0,-136.0,16908.0,343.0,1.0
9692,-106.00000000000001,0.0,0.0,0.0,12.0,1.0,-1258.0,0.0,0.0,-25.0,0.0,3.0,0.0,9190.0,27.0,5.684341886080802e-14,11484.0,26.0,0.0
4182,10.0,0.0,0.0,-321.0,232.0,2.0,477.0,0.0,0.0,574.0,0.0,0.0,-567.0,13771.0,389.0,-564.0,29810.0,392.0,0.0
20745,-106.00000000000001,0.0,0.0,0.0,0.0,0.0,209.0,23296.0,55.0,564.0,4800.0,30.0,0.0,20737.0,29.0,-41.0,7720.0,24.0,1.0
14658,492.0,23464.0,56.0,878.0,0.0,0.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,10594.0,26.0,-833.0,11593.0,26.0,1.0
5958,8.0,0.0,0.0,-547.0,0.0,0.0,-830.0,16068.0,52.0,-168.0,21945.0,57.0,0.0,14563.0,27.0,5.684341886080802e-14,4576.0,24.0,0.0
10241,471.00000000000006,22792.0,55.0,878.0,0.0,0.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,8234.0,26.0,-833.0,9378.0,26.0,0.0
22859,7.0,0.0,0.0,-333.0,23296.0,55.0,-4.0,10013.0,31.0,579.0,6.0,0.0,0.0,7558.0,26.0,5.684341886080802e-14,13356.0,26.0,0.0
15720,457.0,22330.0,55.0,878.0,0.0,1.0,477.0,0.0,0.0,574.0,23.0,1.0000000000000018,-833.0,9092.0,26.0,-833.0,11674.0,27.0,0.0
18068,-102.00000000000001,0.0,0.0,0.0,0.0,0.0,371.0,9963.0,41.0,573.0,94.00000000000091,2.0,-4.000000000000057,30488.0,110.0,-5.0,14764.0,111.0,0.0
1056,582.0,21059.999999999996,54.0,878.0,0.0,0.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,3043.0,24.0,-833.0,7844.0,26.0,0.0
13464,-104.00000000000001,0.0,0.0,135.0,20790.0,55.0,400.0,18360.0,54.0,573.0,0.0,0.0,-833.0,10418.0,26.0,-833.0,18533.0,29.000000000000004,0.0
14098,72.0,18205.0,55.0,-149.0,17646.0,52.0,477.0,0.0,0.0,579.0,12.0,1.0000000000000018,-833.0,10574.0,26.0,-833.0,14644.0,27.0,1.0
1526,-106.00000000000001,0.0,0.0,0.0,60.0,1.0,76.0,23576.0,56.0,574.0,0.0,0.0,-833.0,24768.0,29.0,-833.0,21955.0,29.000000000000004,0.0
13213,-108.00000000000001,0.0,0.0,0.0,0.0,0.0,215.0,20405.0,55.0,574.0,0.0,0.0,-833.0,14833.0,29.0,-833.0,16507.0,29.000000000000004,1.0
5825,0.0,468.0,3.0,665.0,19376.0,56.0,477.0,0.0,0.0,574.0,0.0,0.0,-833.0,10661.0,26.0,-833.0,36566.0,31.0,1.0
5155,9.000000000000004,210.0,3.0,-307.0,8436.0,38.0,477.0,0.0,0.0,572.0,0.0,1.0000000000000018,-820.0,7329.0,101.0,-819.0,12552.0,106.0,0.0
14412,8.0,0.0,0.0,-440.0,21831.0,56.0,-109.0,17316.0,52.0,574.0,0.0,0.0,0.0,11890.0,26.0,5.684341886080802e-14,8392.0,26.0,1.0
18820,-103.00000000000001,0.0,0.0,0.0,0.0,0.0,242.0,18792.0,54.0,573.0,0.0,0.0,-833.0,12565.0,26.0,-833.0,20157.0,29.000000000000004,0.0
14620,36.0,19656.0,52.0,739.0,19580.0,55.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,6830.0,26.0,-833.0,31092.0,29.000000000000004,1.0
18988,9.000000000000004,0.0,0.0,-547.0,0.0,0.0,-874.0,114.0,1.9999999999999982,-261.0,23973.0,61.0,0.0,12160.0,26.0,5.684341886080802e-14,5008.0,24.0,0.0
20028,-105.00000000000001,0.0,0.0,0.0,0.0,0.0,392.0,0.0,1.0,578.0,51.0,1.0000000000000018,-635.0,32623.0,358.0,-640.0,12560.0,351.0,0.0
7825,425.0,23183.99893705624,57.0,878.0,0.0,0.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,9092.0,26.0,-833.0,10028.0,27.0,0.0
21571,600.0,17955.0,45.0,876.0,0.0,0.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,7714.0,24.0,-833.0,8832.0,26.0,0.0
2971,-107.00000000000001,0.0,0.0,0.0,0.0,0.0,-1255.0,0.0,0.0,261.0,24852.0,57.0,0.0,5842.0,26.0,5.684341886080802e-14,10366.0,26.0,0.0
82,-107.00000000000001,0.0,0.0,371.0,23870.0,56.0,476.0,80.0,1.0,581.0,0.0,0.0,-833.0,7428.0,24.0,-833.0,23869.0,29.000000000000004,0.0
7043,0.0,1663.0,9.0,673.0,24595.0,56.0,476.0,0.0,0.0,573.0,0.0,0.0,-833.0,8312.0,26.0,-833.0,30472.0,31.0,1.0
959,-108.00000000000001,0.0,0.0,0.0,35.0,1.0,264.0,19910.0,55.0,573.0,67.0,1.0000000000000018,0.0,21433.0,27.0,5.684341886080802e-14,7048.0,23.000000000000004,0.0
8665,-106.00000000000001,0.0,0.0,0.0,0.0,0.0,60.0,18090.0,54.0,420.0,23352.0,56.0,0.0,9118.0,27.0,5.684341886080802e-14,10756.0,26.0,0.0
10483,8.0,0.0,0.0,-547.0,0.0,0.0,-875.0,0.0,0.0,-387.0,19030.0,55.0,0.0,6570.0,26.0,5.684341886080802e-14,5440.0,24.0,1.0
6610,260.0,23430.0,56.0,878.0,0.0,0.0,477.0,0.0,0.0,574.0,0.0,0.0,-833.0,7714.0,24.0,-833.0,12862.0,27.0,0.0
6027,-107.00000000000001,0.0,0.0,0.0,30.0,1.0,1.999999999999993,12992.0,29.0,574.0,0.0,0.0,-832.0,3264.000000000001,32.0,-832.0,26814.0,31.0,0.0
14434,8.0,0.0,0.0,-545.0,50.0,1.0,-580.0,21448.0,56.0,574.0,0.0,0.0,0.0,22970.0,29.0,5.684341886080802e-14,9586.0,23.000000000000004,1.0
7239,-107.00000000000001,0.0,0.0,0.0,27.0,1.0,392.0,109.0,1.0,574.0,94.00000000000091,1.0000000000000018,-421.0,27526.0,506.0,-427.0,139.0,501.0,1.0
14506,-106.00000000000001,0.0,0.0,0.0,134.0,2.0,389.0,1485.0,9.0,573.0,0.0,0.0,-92.0,18160.0,307.0,-95.0,31976.0,302.0,0.0
18850,-103.00000000000001,0.0,0.0,605.0,23028.0,57.0,476.0,0.0,0.0,573.0,0.0,0.0,-833.0,9352.0,26.0,-833.0,31247.0,31.0,0.0
4404,293.0,22825.0,55.0,877.0,0.0,0.0,477.0,7.0,0.0,574.0,0.0,0.0,-833.0,9716.0,26.0,-833.0,12025.0,27.0,0.0
18460,7.0,0.0,0.0,-286.0,21395.0,55.0,-31.000000000000007,29.0,57.0,572.0,31.0,1.0000000000000018,0.0,6128.0,26.0,5.684341886080802e-14,12576.0,27.0,0.0
21240,-109.00000000000001,31.0,1.0,0.0,0.0,0.0,348.0,21285.0,56.0,574.0,0.0,0.0,0.0,19722.0,29.0,5.684341886080802e-14,11484.0,26.0,0.0
10388,351.0,21008.0,54.0,878.0,0.0,0.0,479.0,0.0,0.0,573.0,9.0,1.0000000000000018,-833.0,8988.0,26.0,-833.0,12106.0,27.0,1.0
4512,-108.00000000000001,0.0,0.0,0.0,0.0,0.0,-1263.0,0.0,0.0,-25.0,5529.0,19.0,0.0,7246.0,26.0,5.684341886080802e-14,10756.0,26.0,0.0
1667,-107.00000000000001,0.0,0.0,0.0,0.0,0.0,391.0,1295.0,7.0,574.0,0.0,0.0,-161.0,26240.0,381.0,-165.0,32101.0,368.0,0.0
21879,8.0,0.0,0.0,-348.0,25288.0,58.0,-16.000000000000007,21285.0,55.0,574.0,0.0,0.0,0.0,7558.0,26.0,5.684341886080802e-14,12966.0,26.0,0.0
6858,104.0,23628.000000000004,56.0,-117.99999999999999,21902.0,51.0,478.0,0.0,0.0,604.0,0.0,0.0,-833.0,8182.0,26.0,-833.0,14212.0,27.0,1.0
5354,382.0,22624.0,56.0,877.0,28.0,1.0,477.0,0.0,0.0,578.0,0.0,0.0,-833.0,8234.0,26.0,-833.0,13213.0,27.0,0.0
18782,-103.00000000000001,0.0,0.0,0.0,46.0,1.0,58.0,17766.0,54.0,416.0,25821.000000000007,57.0,0.0,10496.0,27.0,5.684341886080802e-14,10756.0,26.0,0.0
11142,-106.00000000000001,0.0,0.0,0.0,100.0,2.0,-1272.0,0.0,0.0,227.0,23940.0,57.0,0.0,8052.0,26.0,5.684341886080802e-14,11094.0,24.0,0.0
15421,332.0,22401.0,57.0,877.0,99.0,1.0,476.0,0.0,0.0,572.0,2.0,0.0,-833.0,7376.0,24.0,-833.0,12565.0,27.0,0.0
2551,-107.00000000000001,0.0,0.0,0.0,4.0,1.0,51.0,21888.0,57.0,411.0,21725.0,56.0,0.0,8182.0,26.0,5.684341886080802e-14,10366.0,23.000000000000004,0.0
20134,9.000000000000004,1703.0,12.0,-235.0,20776.0,56.0,476.0,0.0,0.0,578.0,25.0,1.0000000000000018,-833.0,10378.0,26.0,-833.0,19548.0,29.000000000000004,0.0
15770,8.0,0.0,0.0,-260.0,23240.0,56.0,477.0,0.0,0.0,574.0,23.0,1.0000000000000018,0.0,6310.0,26.0,5.684341886080802e-14,13942.0,26.0,0.0
3725,8.0,0.0,0.0,-506.0,20185.0,55.0,-173.99999999999997,18369.999999999996,55.0,573.0,0.0,0.0,0.0,13834.0,27.0,5.684341886080802e-14,8080.0,24.0,0.0
1265,113.0,20460.0,55.0,-108.99999999999999,18810.0,55.0,477.0,0.0,0.0,573.0,0.0,0.0,-833.0,9716.0,26.0,-833.0,13753.0,27.0,0.0
4868,496.0,19910.0,55.0,877.0,58.00000000000091,1.0,477.0,0.0,0.0,574.0,41.0,0.0,-833.0,5080.0,26.0,-833.0,6908.0,26.0,0.0
12793,7.0,104.0,1.0,-321.0,411.0,2.9999999999999982,478.0,0.0,0.0,573.0,0.0,0.0,-691.0,21272.0,284.0,-687.0,13922.0,294.0,1.0
19728,8.0,0.0,0.0,-547.0,0.0,0.0,-874.0,108.0,1.9999999999999982,-406.0,28853.0,61.0,0.0,3064.0,26.0,5.684341886080802e-14,3020.0,24.0,0.0
7256,-107.00000000000001,0.0,0.0,0.0,44.0,1.0,211.0,20515.0,55.0,573.0,0.0,0.0,-833.0,15967.0,26.0,-833.0,19809.0,29.000000000000004,0.0
12564,8.0,0.0,0.0,-541.0,4848.0,23.0,-220.0,19600.0,55.0,574.0,0.0,0.0,0.0,15346.0,29.0,5.684341886080802e-14,8392.0,24.0,1.0
20307,-106.00000000000001,8.0,1.0,363.0,23313.0,56.0,479.0,23.0,1.0,572.0,40.0,1.0000000000000018,-833.0,10782.0,26.0,-833.0,28240.0,31.0,0.0
7608,8.0,104.0,1.0,-322.0,213.0,2.0,478.0,0.0,0.0,573.0,0.0,0.0,-507.0,19714.0,438.0,-501.0,5816.0,437.0,0.0
4375,323.0,22495.0,55.0,877.0,180.0,2.0,477.0,0.0,0.0,574.0,0.0,0.0,-833.0,7974.0,26.0,-833.0,12997.0,27.0,0.0
4088,-104.00000000000001,0.0,0.0,75.0,20735.0,55.0,339.0,18414.0,55.0,574.0,0.0,0.0,-833.0,12295.0,27.0,-833.0,18910.0,27.0,0.0
8465,-106.00000000000001,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,578.0,0.0,0.0,-660.0,17488.0,335.0,-664.0,3408.0,333.0,0.0
19003,9.000000000000004,0.0,0.0,-547.0,0.0,0.0,-874.0,0.0,0.0,-575.0,20142.0,54.0,0.0,5504.0,26.0,5.684341886080802e-14,5008.0,24.0,0.0
16715,159.0,21840.0,55.0,-62.999999999999986,17368.0,52.0,478.0,0.0,0.0,573.0,14.0,1.0000000000000018,-833.0,8234.0,26.0,-833.0,16735.0,29.000000000000004,0.0
7417,8.0,0.0,0.0,-547.0,0.0,0.0,-734.0,19415.0,56.0,-71.00000000000006,24567.0,58.0,0.0,17533.0,27.0,5.684341886080802e-14,4262.0,24.0,0.0
20748,-106.00000000000001,0.0,0.0,0.0,0.0,0.0,288.0,19264.0,56.0,572.0,333.0,3.0,0.0,26411.0,31.0,78.0,7408.0,26.0,1.0
11460,116.0,18468.0,54.0,820.0,21392.0,56.0,478.0,0.0,0.0,573.0,49.0,1.0000000000000018,-833.0,7376.0,26.0,-833.0,28705.0,31.0,0.0
22251,-102.00000000000001,0.0,0.0,127.0,21392.0,56.0,392.0,17732.0,52.0,573.0,0.0,0.0,-833.0,10964.0,26.0,-833.0,18069.0,29.000000000000004,0.0
16892,-104.00000000000001,0.0,0.0,367.0,27938.0,60.0,477.0,82.0,1.0,574.0,25.0,1.0000000000000018,-833.0,8884.0,24.0,-833.0,24304.0,31.0,0.0
19292,-106.00000000000001,0.0,0.0,0.0,34.0,1.0,389.0,1233.0,11.0,574.0,0.0,0.0,-88.0,24632.0,305.0,-90.0,10795.0,290.0,0.0
2530,-107.00000000000001,0.0,0.0,0.0,0.0,0.0,-1261.0,0.0,0.0,-21.0,5655.0,29.0,0.0,7246.0,26.0,5.684341886080802e-14,10756.0,24.0,0.0
20290,-106.00000000000001,0.0,0.0,0.0,0.0,0.0,236.0,20900.0,55.0,572.0,47.0,1.0000000000000018,-833.0,10418.0,26.0,-833.0,20157.0,29.000000000000004,0.0
16197,529.0,18462.0,52.0,878.0,0.0,0.0,478.0,0.0,0.0,574.0,56.0,1.0000000000000018,-833.0,4600.0,26.0,-833.0,6908.0,26.0,0.0
