index,age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income
11807,30.0,Private,175323.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,52.0,United-States,1.0
11808,22.0,Private,125010.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,20.0,United-States,1.0
11809,28.0,Private,203171.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
11810,40.0,Private,53774.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,4064.0,0.0,12.0,United-States,1.0
11811,29.0,Private,247867.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
11812,28.0,Private,126135.0,Some-college,10.0,Never-married,Farming-fishing,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
11813,23.0,Private,82067.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,30.0,United-States,1.0
11814,45.0,Private,224559.0,10th,6.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
11815,48.0,Local-gov,127675.0,Masters,14.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,44.0,United-States,1.0
11816,47.0,Private,101825.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,0.0
11817,48.0,Self-emp-not-inc,259412.0,Prof-school,15.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,20.0,United-States,1.0
11818,25.0,Private,166977.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1887.0000000000005,40.0,United-States,0.0
11819,63.0,Private,546118.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,United-States,0.0
11820,42.0,Private,110318.0,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
11821,33.0,Private,175856.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
11822,30.0,Private,156763.0,HS-grad,9.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,1.0
11823,45.0,Self-emp-inc,213897.0,Masters,14.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,1902.0,40.0,Hong,0.0
11824,24.0,Private,44493.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
11825,34.0,Private,201156.0,11th,7.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,30.0,United-States,1.0
11826,27.0,Private,375703.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,0.0
11827,31.0,Private,293594.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,3769.9999999999995,37.0,Puerto-Rico,1.0
11828,44.0,Local-gov,183850.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,56.0,United-States,1.0
11829,27.0,Private,84433.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,1.0
11830,28.0,Private,214026.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,35.0,United-States,1.0
11831,40.0,Local-gov,104235.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2051.0000000000005,30.0,United-States,1.0
11832,42.0,Private,212894.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70.0,United-States,0.0
11833,24.0,Private,446647.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,15.000000000000004,United-States,1.0
11834,56.0,Private,530099.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
11835,43.0,Private,120277.0,Some-college,10.0,Divorced,Sales,Unmarried,White,Male,0.0,0.0,55.0,United-States,1.0
11836,56.0,Private,146554.0,HS-grad,9.0,Separated,Adm-clerical,Other-relative,Black,Female,0.0,0.0,40.0,United-States,1.0
11837,20.0,Private,44793.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,60.0,United-States,1.0
11838,52.0,Private,182907.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
11839,50.0,Private,341797.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Canada,0.0
11840,29.0,Private,226441.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
11841,23.0,Private,48988.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
11842,32.0,Private,252646.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
11843,23.0,Private,189194.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,1.0
11844,28.0,Private,68021.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
11845,32.0,Private,117369.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,48.0,United-States,1.0
11846,19.0,Private,340094.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,1.0
11847,34.0,Local-gov,161113.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11848,23.0,State-gov,279243.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,38.0,United-States,1.0
11849,49.0,Private,110669.0,10th,6.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,32.0,United-States,1.0
11850,39.0,Private,453686.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
11851,32.0,Private,281219.0,Assoc-voc,11.0,Divorced,Sales,Unmarried,White,Female,0.0,1380.0,40.0,United-States,1.0
11852,30.0,Private,235738.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
11853,25.0,Private,272167.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,30.0,United-States,1.0
11854,62.0,Private,176965.0,7th-8th,4.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11855,61.0,Private,101701.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,20.0,United-States,1.0
11856,33.0,Private,22405.0,HS-grad,9.0,Separated,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,72.0,United-States,1.0
11857,50.0,Private,98815.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,46.0,United-States,0.0
11858,43.0,Private,195897.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
11859,27.0,Private,96718.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,39.0,United-States,1.0
11860,67.0,Private,126361.0,11th,7.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,9.0,United-States,0.0
11861,27.0,State-gov,56365.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,20.0,China,1.0
11862,33.0,Federal-gov,344073.0,Bachelors,13.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,1408.0,50.0,United-States,1.0
11863,35.0,Private,306388.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,30.0,United-States,0.0
11864,20.0,Private,143604.0,Some-college,10.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,2.0,United-States,1.0
11865,26.0,Private,174592.0,Bachelors,13.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15.000000000000004,United-States,1.0
11866,45.0,Self-emp-not-inc,48553.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
11867,23.0,Private,358355.0,5th-6th,3.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0.0,0.0,40.0,Mexico,1.0
11868,48.0,Private,443377.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
11869,28.0,Local-gov,229656.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1485.0,40.0,United-States,0.0
11870,40.0,Private,115516.0,Masters,14.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,China,1.0
11871,62.0,Private,189665.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,40.0,United-States,0.0
11872,52.0,Self-emp-not-inc,105010.0,Some-college,10.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,30.0,United-States,1.0
11873,50.0,Private,320510.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
11874,43.0,Private,175943.0,HS-grad,9.0,Married-civ-spouse,Sales,Other-relative,White,Female,0.0,0.0,20.0,United-States,1.0
11875,44.0,Private,89172.0,Masters,14.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
11876,25.0,Private,281627.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,1564.0,30.0,United-States,0.0
11877,23.0,State-gov,1117718.0,Some-college,10.0,Never-married,Protective-serv,Not-in-family,Black,Male,0.0,0.0,30.0,United-States,1.0
11878,39.0,Private,108293.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
11879,26.0,Private,152035.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
11880,40.0,Private,38389.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11881,23.0,Private,213902.0,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,20.0,United-States,1.0
11882,22.0,Local-gov,192812.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,35.0,United-States,1.0
11883,35.0,Private,301911.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,Japan,0.0
11884,52.0,Private,89041.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,40.0,United-States,0.0
11885,37.0,Private,96483.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,5178.0,0.0,38.0,United-States,0.0
11886,25.0,Private,209970.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,45.0,United-States,1.0
11887,27.0,Private,110622.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,1.0
11888,51.0,State-gov,250807.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
11889,18.0,State-gov,391257.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,16.000000000000004,United-States,1.0
11890,26.0,Private,135521.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,United-States,1.0
11891,42.0,Private,179533.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
11892,64.0,Private,250117.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,1902.0,50.0,United-States,0.0
11893,34.0,State-gov,101562.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,1.0
11894,70.0,Self-emp-inc,223275.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11895,27.0,Private,126060.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,35.0,United-States,1.0
11896,52.0,State-gov,168035.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
11897,25.0,Private,175382.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,45.0,United-States,1.0
11898,33.0,Private,170540.0,HS-grad,9.0,Separated,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
11899,18.0,Private,243240.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,15.000000000000004,United-States,1.0
11900,51.0,Self-emp-not-inc,381769.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
11901,35.0,Private,104545.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,20.0,United-States,0.0
11902,61.0,Private,74040.00000000001,Bachelors,13.0,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,30.0,South,1.0
11903,41.0,Federal-gov,275366.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11904,40.0,Self-emp-not-inc,194360.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,72.0,United-States,0.0
11905,24.0,State-gov,334693.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
11906,29.0,Private,146764.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States,1.0
11907,18.0,Private,336508.0,11th,7.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,15.000000000000004,United-States,1.0
11908,60.0,Private,427248.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
11909,28.0,Private,258364.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
11910,26.0,Local-gov,214215.0,11th,7.0,Married-civ-spouse,Other-service,Other-relative,White,Male,0.0,0.0,50.0,United-States,1.0
11911,41.0,Self-emp-not-inc,49448.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,0.0,40.0,United-States,0.0
11912,52.0,Private,261198.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
11913,45.0,Self-emp-inc,270535.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,40.0,United-States,0.0
11914,26.0,Self-emp-not-inc,218993.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,30.0,United-States,1.0
11915,48.0,Private,155489.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
11916,47.0,Private,98828.0,HS-grad,9.0,Widowed,Prof-specialty,Unmarried,Other,Female,0.0,0.0,35.0,Puerto-Rico,1.0
11917,22.0,Private,233495.0,9th,5.0,Divorced,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
11918,35.0,Private,182203.0,Some-college,10.0,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,1.0
11919,38.0,Private,33394.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,75.0,United-States,0.0
11920,34.0,Local-gov,80411.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11921,39.0,Private,161295.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
11922,38.0,Private,311523.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,40.0,Iran,1.0
11923,25.0,Private,315130.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,10.0,United-States,1.0
11924,23.0,Private,67311.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,Canada,1.0
11925,48.0,Private,44907.0,Bachelors,13.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,45.0,United-States,1.0
11926,62.0,Private,104849.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,China,0.0
11927,27.0,Private,225768.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,1.0
11928,24.0,Private,186666.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
11929,59.0,Private,171242.0,Bachelors,13.0,Separated,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,United-States,1.0
11930,55.0,Private,197420.0,HS-grad,9.0,Never-married,Priv-house-serv,Unmarried,White,Female,0.0,0.0,40.0,Mexico,1.0
11931,48.0,Private,224087.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
11932,61.0,Self-emp-not-inc,140141.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11933,43.0,Self-emp-not-inc,175943.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,14.000000000000004,United-States,1.0
11934,46.0,Local-gov,318259.0,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
11935,34.0,Private,190027.0,HS-grad,9.0,Separated,Tech-support,Unmarried,Black,Female,0.0,0.0,35.0,United-States,1.0
11936,32.0,Private,233838.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,50.0,United-States,1.0
11937,26.0,Private,49092.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,1.0
11938,39.0,Private,171524.0,10th,6.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,Columbia,1.0
11939,50.0,Private,237868.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0000000000005,55.0,United-States,0.0
11940,51.0,Self-emp-not-inc,34067.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11941,43.0,Self-emp-inc,25005.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11942,30.0,Private,177437.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
11943,44.0,Local-gov,185267.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,40.0,United-States,0.0
11944,40.0,Private,104397.0,HS-grad,9.0,Married-civ-spouse,Sales,Own-child,White,Female,0.0,0.0,30.0,United-States,1.0
11945,41.0,Private,33331.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,40.0,United-States,0.0
11946,48.0,Private,29128.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,20.0,United-States,1.0
11947,57.0,State-gov,328228.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
11948,21.0,Private,227411.0,Assoc-voc,11.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,1.0
11949,27.0,Private,169117.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,30.0,United-States,1.0
11950,27.0,Private,238267.0,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,10.0,United-States,1.0
11951,31.0,Private,118551.0,HS-grad,9.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
11952,23.0,Private,47541.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
11953,45.0,Private,92374.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,Other,Male,13550.0,0.0,60.0,India,0.0
11954,32.0,Private,131568.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11955,42.0,Private,183319.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,43.0,United-States,0.0
11956,41.0,Private,309932.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
11957,60.0,Private,197311.0,HS-grad,9.0,Divorced,Priv-house-serv,Unmarried,White,Female,0.0,0.0,99.0,United-States,1.0
11958,28.0,Private,292120.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,42.0,United-States,1.0
11959,49.0,Private,117310.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,38.0,United-States,1.0
11960,23.0,Private,308647.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1887.0000000000005,40.0,United-States,0.0
11961,30.0,Private,135785.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
11962,28.0,Private,179008.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
11963,27.0,State-gov,205188.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
11964,26.0,Private,193945.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,1.0
11965,40.0,State-gov,258589.0,Masters,14.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,80.0,United-States,1.0
11966,30.0,State-gov,107142.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,37.0,United-States,0.0
11967,42.0,Private,23157.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
11968,72.0,Self-emp-not-inc,47203.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,4931.0,0.0,70.0,United-States,1.0
11969,30.0,Private,279923.0,Some-college,10.0,Never-married,Sales,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,1.0
11970,51.0,Private,192386.0,Assoc-voc,11.0,Divorced,Craft-repair,Not-in-family,White,Male,6849.0,0.0,40.0,United-States,1.0
11971,24.0,Private,188569.0,Masters,14.0,Never-married,Exec-managerial,Own-child,White,Female,4787.0,0.0,60.0,United-States,0.0
11972,43.0,Private,68748.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,United-States,0.0
11973,53.0,Private,239155.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
11974,45.0,Private,165346.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,64.0,United-States,1.0
11975,21.0,Private,392082.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Other,Male,0.0,0.0,40.0,United-States,1.0
11976,36.0,Private,379522.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,Germany,1.0
11977,34.0,Private,109917.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
11978,25.0,Private,109097.0,11th,7.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
11979,57.0,State-gov,202765.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11980,46.0,Federal-gov,125892.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,15024.0,0.0,40.0,United-States,0.0
11981,30.0,Private,119411.0,HS-grad,9.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
11982,31.0,Private,88231.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
11983,42.0,Private,188561.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11984,48.0,Private,191681.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
11985,42.0,Private,36999.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,3325.0,0.0,40.0,United-States,1.0
11986,57.0,Private,161662.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,4650.0,0.0,40.0,United-States,1.0
11987,45.0,Local-gov,111994.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
11988,27.0,Private,247711.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,2258.0,55.0,United-States,1.0
11989,41.0,Private,271282.0,11th,7.0,Divorced,Protective-serv,Not-in-family,White,Female,0.0,0.0,20.0,United-States,1.0
11990,44.0,Private,314739.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
11991,39.0,State-gov,195148.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11992,18.0,Private,358121.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,25.0,United-States,1.0
11993,31.0,Private,101266.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
11994,24.0,Private,278391.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,50.0,United-States,1.0
11995,19.0,Private,206751.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,30.0,United-States,1.0
11996,54.0,Private,161147.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,2174.0,0.0,40.0,United-States,1.0
11997,47.0,Private,301431.0,Some-college,10.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
11998,17.0,Private,347000.0,12th,8.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,12.0,United-States,1.0
11999,39.0,State-gov,25806.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,48.0,China,1.0
12000,24.0,Private,181557.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,1.0
12001,20.0,Private,20057.0,Some-college,10.0,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,1.0
