index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
215,2423,Fenway American Pale Ale,American Pale Ale (APA),12,0.058,45,103,Beer Works Brewery,Lowell,MA
1682,2229,Pride of Texas Pale Ale,American Pale Ale (APA),12,0.058,60,176,Rahr & Sons Brewing Company,Fort Worth,TX
1165,87,Eddy Out Pale Ale,American Pale Ale (APA),16,0.055,50,510,Kettle House Brewing Company,Missoula,MT
327,89,Czech Pilsner,Czech Pilsener,12,0.05,empty,364,Bohemian Brewery,Midvale,UT
561,480,Farmer Ted's Farmhouse Cream Ale,Cream Ale,12,0.056,empty,331,Catawba Brewing Company,Morganton,NC
1087,2389,Nonstop Hef Hop,American Pale Wheat Ale,16,0.039,20,80,Hopworks Urban Brewery,Portland,OR
1674,711,Over the Rail Pale Ale,American Pale Ale (APA),12,0.057,68,135,Pug Ryan's Brewery,Dillon,CO
342,1517,Pink-I Raspberry IPA,American IPA,16,0.068,empty,107,Bonfire Brewing Company,Eagle,CO
148,980,Bitter Bitch Imperial IPA,American Double / Imperial IPA,12,0.082,138,374,Astoria Brewing Company,Astoria,OR
2155,1747,Bronx Black Pale Ale,American Black Ale,16,0.057,46,329,The Bronx Brewery,Bronx,NY
1108,2350,Oklahoma Suks,American Amber / Red Ale,12,0.048,32,140,Independence Brewing Company,Austin,TX
1962,856,Bombshell Blonde,American Blonde Ale,16,0.05,20,118,Southern Star Brewing Company,Conroe,TX
967,1064,Owney Irish Style Red Ale,Irish Red Ale,16,0.05,30,365,Great River Brewery,Davenport,IA
1073,2357,Porter Culture,American Porter,12,0.065,empty,136,Hops & Grains Brewing Company,Austin,TX
156,527,Atwater's Lager,Munich Helles Lager,12,0.05,12,72,Atwater Brewery,Detroit,MI
1514,2247,Lake Monster,Baltic Porter,16,0.082,25,184,Oasis Texas Brewing Company,Austin,TX
1462,885,Sea Hag IPA,American IPA,12,0.062,empty,410,New England Brewing Company,Woodbridge,CT
1003,1440,Hale's Pale American Ale,American Pale Ale (APA),12,0.047,empty,290,Hale's Ales,Seattle,WA
2293,444,Upslope Craft Lager,Vienna Lager,12,0.048,22,51,Upslope Brewing Company,Boulder,CO
1973,2136,God Damn Pigeon Porter,American Porter,16,0.082,empty,175,Spiteful Brewing Company,Chicago,IL
1691,1021,Watership Brown Ale,American Brown Ale,12,0.072,55,475,Red Hare Brewing Company,Marietta,GA
2130,973,Face Down Brown Ale,American Brown Ale,12,0.057,empty,480,Telluride Brewing Company,Telluride,CO
2266,877,Draught Hard Apple Cider,Cider,16,0.065,empty,338,Uncle John's Fruit House Winery,St. John's,MI
2013,141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12,0.05,7,131,Stevens Point Brewery,Stevens Point,WI
1487,1811,Marblehead,American Amber / Red Ale,16,0.055,empty,305,Night Shift Brewing,Everett,MA
2259,1088,Cutthroat Pale Ale,American Pale Ale (APA),12,0.04,34,159,Uinta Brewing Company,Salt Lake City,UT
1272,1671,Gillespie Brown Ale,American Brown Ale,12,0.095,49,346,Manzanita Brewing Company,Santee,CA
1348,2529,Love In An Ellavator,American IPA,24,0.075,empty,65,Mikerphone Brewing,Chicago,IL
1633,2628,Grapefruit IPA,American IPA,12,0.05,35,13,Perrin Brewing Company,Comstock Park,MI
1815,305,Imperial Java Stout,Russian Imperial Stout,12,0.08,empty,392,Santa Fe Brewing Company,Santa Fe,NM
2248,1189,Honeyspot Road White IPA,American White IPA,12,0.06,empty,435,Two Roads Brewing Company,Stratford,CT
939,626,Aurora Lager (2011),Dortmunder / Export Lager,16,0.057,27,165,Great Crescent Brewery,Aurora,IN
2163,2455,Lionshead,American Pilsner,12,0.045,empty,90,The Lion Brewery,Wilkes-Barre,PA
347,1183,Kindler Pale Ale,American Pale Ale (APA),12,0.053,45,107,Bonfire Brewing Company,Eagle,CO
1954,1117,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),16,0.058,60,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
2386,2047,Tarasque,Saison / Farmhouse Ale,12,0.059,empty,239,Wiseacre Brewing Company,Memphis,TN
1981,1633,Fat Badger,Irish Red Ale,12,0.058,empty,175,Spiteful Brewing Company,Chicago,IL
386,1799,Are Wheat There Yet?,American Pale Wheat Ale,12,0.055,28,308,Brew Bus Brewing,Tampa,FL
1978,1820,Ghost Bike Pale Ale,American Pale Ale (APA),16,0.073,empty,175,Spiteful Brewing Company,Chicago,IL
1559,1750,Birth IPA,American IPA,12,empty,empty,166,Oskar Blues Brewery,Longmont,CO
244,1003,Big Elm IPA,American IPA,12,0.07,empty,477,Big Elm Brewing,Sheffield,MA
1362,2361,Axe Head Malt Liquor,American Malt Liquor,24,0.099,empty,134,Minhas Craft Brewery,Monroe,WI
937,649,Great Crescent Brown Ale,American Brown Ale,16,0.045,36,165,Great Crescent Brewery,Aurora,IN
2067,394,Johan the Barleywine,English Barleywine,16,0.099,60,25,Sun King Brewing Company,Indianapolis,IN
313,1545,Blue Mountain Classic Lager,Euro Pale Lager,12,0.053,22,382,Blue Mountain Brewery,Afton,VA
2352,2340,Drop Kick Ale,American Amber / Red Ale,12,0.052,empty,132,Weston Brewing Company,Weston,MO
2180,2617,Citra Faced,American Pale Wheat Ale,16,0.055,64,21,Three Pints Brewing,Martinsville,IN
969,865,Widespread Wit,Witbier,16,0.055,10,365,Great River Brewery,Davenport,IA
661,2029,Tropicalia,American IPA,12,0.065,65,247,Creature Comforts,Athens,GA
936,930,Great Crescent Oktoberfest Lager,M?rzen / Oktoberfest,16,0.057,25,165,Great Crescent Brewery,Aurora,IN
371,2298,Passenger,English Dark Mild Ale,12,0.047,empty,167,Boxcar Brewing Company,West Chester,PA
567,2210,Special Release,empty,16,empty,empty,29,Cedar Creek Brewery,Seven Points,TX
1794,1073,Epicenter Amber Ale,American Amber / Red Ale,12,0.055,20,30,SanTan Brewing Company,Chandler,AZ
825,2172,Quick WIT,Belgian Pale Ale,12,0.052,empty,206,Fort George Brewery,Astoria,OR
983,2461,Autumn Winds Fest Beer,M?rzen / Oktoberfest,16,0.058,empty,86,Grey Sail Brewing Company,Westerly,RI
1814,307,Santa Fe Oktoberfest,M?rzen / Oktoberfest,12,empty,empty,392,Santa Fe Brewing Company,Santa Fe,NM
1341,2662,Claritas,K?lsch,16,0.058,28,3,Mike Hess Brewing Company,San Diego,CA
814,2554,Moped Traveler,American Pale Ale (APA),16,0.055,empty,54,Flesk Brewing Company,Lombard,IL
779,1453,Norns Roggenbier,Roggenbier,16,0.05,20,405,Fate Brewing Company,Boulder,CO
1053,889,Hilliard's Pils,Czech Pilsener,16,0.055,34,362,Hilliard's Beer,Seattle,WA
1657,521,McKinney Eddy Amber Ale,American Amber / Red Ale,16,0.055,20,314,Piney River Brewing Company,Bucryus,MO
1014,1016,Orange Wheat,Fruit / Vegetable Beer,12,0.046,17,476,Hangar 24 Craft Brewery,Redlands,CA
1558,1751,One Nut Brown,English Brown Ale,12,0.05,empty,166,Oskar Blues Brewery,Longmont,CO
1926,1482,Socktoberfest,M?rzen / Oktoberfest,16,0.06,empty,309,Sockeye Brewing Company,Boise,ID
1600,1328,Deviant Dale's IPA,American Double / Imperial IPA,16,0.08,85,389,Oskar Blues Brewery (North Carol...,Brevard,NC
127,2040,Arjuna,Witbier,12,0.06,empty,193,Anthem Brewing Company,Oklahoma City,OK
888,2076,Boathouse Blonde,American Blonde Ale,12,0.049,15,228,Geneva Lake Brewing Company,Lake Geneva,WI
2016,138,Point Special Lager,American Adjunct Lager,12,0.047,9,131,Stevens Point Brewery,Stevens Point,WI
1008,849,Meat Wave,English India Pale Ale (IPA),16,0.06,empty,327,Half Acre Beer Company,Chicago,IL
356,1830,Porch Rocker,Radler,12,0.045,8,300,Boston Beer Company,Boston,MA
1004,1753,Heyoka IPA,American IPA,16,0.07,empty,327,Half Acre Beer Company,Chicago,IL
683,1263,El Hefe Speaks,Hefeweizen,12,0.053,11,227,DC Brau Brewing Company,Washington,DC
828,1803,Java the Hop,American IPA,16,0.065,empty,206,Fort George Brewery,Astoria,OR
1360,172,Flaming Damsel Lager (2010),Vienna Lager,16,0.048,18,284,Milwaukee Brewing Company,Milwaukee,WI
985,1567,Autumn Winds,M?rzen / Oktoberfest,16,0.058,empty,379,Grey Sail Brewing of Rhode Island,Westerly,RI
1234,2033,Pub Ale,English Dark Mild Ale,12,0.038,18,245,Lucky Town Brewing Company,Jackson,MS
2035,2164,Cowbell,American Porter,16,0.054,23,25,Sun King Brewing Company,Indianapolis,IN
141,428,Shiva IPA,American IPA,12,0.06,69,528,Asheville Brewing Company,Asheville,NC
2030,2549,Make It So,Extra Special / Strong Bitter (ESB),12,0.053,40,58,Summit Brewing Company,St. Paul,MN
1880,423,Righteous Ale (2011),Rye Beer,16,0.063,57,46,Sixpoint Craft Ales,Brooklyn,NY
1606,1961,Ozark American Pale Ale,American Pale Ale (APA),12,0.04,39,259,Ozark Beer Company,Rogers,AR
2139,2117,Broken Bridge,Dunkelweizen,12,0.056,12,215,Texian Brewing Co.,Richmond,TX
1916,1606,Snow King Pale Ale,American Pale Ale (APA),12,0.06,55,191,Snake River Brewing Company,Jackson,WY
1911,20,Phoenix Pale Ale,American Pale Ale (APA),12,0.051,40,371,Sly Fox Brewing Company,Pottstown,PA
2020,1344,Classique,Saison / Farmhouse Ale,12,0.045,empty,255,Stillwater Artisanal Ales,Baltimore,MD
712,1943,Graham Cracker Porter,American Porter,12,0.05,empty,263,Denver Beer Company,Denver,CO
1158,1193,Skilak Scottish Ale,Scottish Ale,12,0.058,empty,458,Kenai River Brewing Company,Soldotna,AK
1339,2664,Habitus,American Double / Imperial IPA,16,0.08,100,3,Mike Hess Brewing Company,San Diego,CA
872,2522,Rye Wit,Witbier,12,0.042,10,66,Freetail Brewing Company,San Antonio,TX
1333,587,Snowshoe White Ale,Witbier,12,0.048,12,223,Midnight Sun Brewing Company,Anchorage,AK
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,12,0.072,empty,177,18th Street Brewery,Gary,IN
1599,1532,Ten Fidy,Russian Imperial Stout,12,0.099,98,389,Oskar Blues Brewery (North Carol...,Brevard,NC
2270,346,Baltic Porter,Baltic Porter,16,0.078,empty,522,Uncommon Brewers,Santa Cruz,CA
1574,661,Chaka,Belgian Strong Pale Ale,16,0.08,empty,166,Oskar Blues Brewery,Longmont,CO
755,2477,Lil' Brainless Raspberries,Fruit / Vegetable Beer,12,0.052,empty,81,Epic Brewing,Denver,CO
627,657,Summer of Lager,Munich Helles Lager,12,0.062,empty,145,Cisco Brewers,Nantucket,MA
1576,565,Deviant Dale's IPA,American Double / Imperial IPA,16,0.08,empty,166,Oskar Blues Brewery,Longmont,CO
130,2510,Honey Badger Blonde,American Blonde Ale,16,0.047,19,69,Appalachian Mountain Brewery,Boone,NC
844,1223,All Day IPA,American IPA,12,0.047,42,15,Founders Brewing Company,Grand Rapids,MI
324,1607,Bohemian Export Lager,Dortmunder / Export Lager,12,0.06,empty,364,Bohemian Brewery,Midvale,UT
1542,891,Overbite IPA,American IPA,16,0.075,empty,301,Old Forge Brewing Company,Danville,PA
1388,2156,Oneida,American Pale Ale (APA),16,0.052,50,209,Modern Times Beer,San Diego,CA
1285,1234,The Imperial Texan,American Double / Imperial IPA,12,0.08,empty,161,Martin House Brewing Company,Fort Worth,TX
2334,2221,Flyin' Rye,American IPA,16,0.07,empty,94,Warped Wing Brewing Company,Dayton,OH
15,1979,Bitter Bitch,American Pale Ale (APA),12,0.061,60,177,18th Street Brewery,Gary,IN
1878,425,The Crisp (2011),German Pilsener,16,0.054,42,46,Sixpoint Craft Ales,Brooklyn,NY
216,2420,Back Bay IPA,American IPA,12,0.068,85,103,Beer Works Brewery,Lowell,MA
2339,1542,One Claw,American Pale Ale (APA),12,0.055,empty,384,Westbrook Brewing Company,Mt. Pleasant,SC
1775,1841,Alpha Blackback,American Black Ale,12,0.072,empty,164,Round Guys Brewing,Lansdale,PA
1183,1220,Longboard Island Lager,American Amber / Red Lager,16,0.046,18,439,Kona Brewing Company,Kona,HI
1503,541,Walter's Premium Pilsener Beer,German Pilsener,12,0.045,empty,529,Northwoods Brewpub,Eau Claire,WI
1592,744,Dale's Pale Ale (2006),American Pale Ale (APA),12,0.065,65,503,Oskar Blues Brewery,Lyons,CO
865,1556,Batch 69 IPA,American IPA,12,0.069,69,253,Frankenmuth Brewery,Frankenmuth,MI
517,37,Ashland Amber Ale,American Amber / Red Ale,12,0.054,24,155,Caldera Brewing Company,Ashland,OR
598,1341,Magic Apple,Cider,12,0.05,empty,425,Ciderboys,Stevens Point,WI
196,2323,Ultra Gnar Gnar IPA,American IPA,12,0.067,60,116,Base Camp Brewing Co.,Portland,OR
2023,925,Lily Flagg Milk Stout,Milk / Sweet Stout,12,0.05,30,412,Straight to Ale,Huntsville,AL
289,2153,North Third Stout,Foreign / Export Stout,12,0.06,30,12,Blackrocks Brewery,Marquette,MI
951,2648,Whitewater,American Pale Wheat Ale,12,0.061,empty,6,Great Divide Brewing Company,Denver,CO
1668,335,Ponderosa IPA,American IPA,12,empty,empty,548,Prescott Brewing Company,Prescott,AZ
1939,1972,LuckenBock,Bock,16,0.07,18,257,South Austin Brewery,South Austin,TX
1121,2671,Excess IPL,American India Pale Lager,16,0.072,80,2,Jack's Abby Craft Lagers,Framingham,MA
550,1941,Monkey Chased the Weasel,Berliner Weissbier,16,0.039,9,222,Carton Brewing Company,Atlantic Highlands,NJ
157,1409,Heavy Machinery IPA Series #1: Heavy Fist,American Black Ale,16,0.07,empty,413,Austin Beerworks,Austin,TX
420,1997,Pumpkin Tart,Fruit / Vegetable Beer,16,0.07,empty,10,Brewery Vivant,Grand Rapids,MI
923,476,Grand Canyon American Pilsner,American Pilsner,12,0.052,empty,536,Grand Canyon Brewing Company,Williams,AZ
1494,2692,Get Together,American IPA,16,0.045,50,0,NorthGate Brewing,Minneapolis,MN
478,2606,Mr. Tea,Fruit / Vegetable Beer,24,0.078,empty,24,Burn 'Em Brewing,Michigan City,IN
1464,757,Atlantic Amber Ale (2004),American Amber / Red Ale,12,0.05,empty,410,New England Brewing Company,Woodbridge,CT
2116,412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,12,0.05,20,45,Tallgrass Brewing Company,Manhattan,KS
554,1464,Dry Hard Apple Cider,Cider,16,0.069,empty,404,Cascadia Ciderworks United,Portland,OR
1203,474,Tumbleweed IPA,American IPA,12,0.057,empty,537,Lewis and Clark Brewing Company,Helena,MT
391,2598,Tart Side of the Barrel,American Double / Imperial Stout,16,0.098,empty,10,Brewery Vivant,Grand Rapids,MI
579,1648,Lucky Day IPA,American IPA,16,0.072,85,350,Central Coast Brewing Company,San Luis Obispo,CA
2229,1173,Evolutionary IPA (2012),American IPA,12,0.062,70,190,Two Beers Brewing Company,Seattle,WA
2256,1212,SUM'R,American Blonde Ale,12,0.04,17,159,Uinta Brewing Company,Salt Lake City,UT
2184,1889,Leatherhead Red,American Amber / Red Ale,12,0.052,empty,282,Thunderhead Brewing Company,Kearney,NE
821,982,Raincloud Robust Porter,American Porter,12,0.065,empty,279,Foolproof Brewing Company,Pawtucket,RI
2305,1680,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,12,0.09,75,302,Utah Brewers Cooperative,Salt Lake City,UT
1007,1066,Akari Shogun American Wheat Ale,American Pale Wheat Ale,16,0.055,empty,327,Half Acre Beer Company,Chicago,IL
1249,1815,SPRYE,American Pale Ale (APA),12,0.05,40,91,Madtree Brewing Company,Cincinnati,OH
1489,1621,Hop Drop 'N Roll IPA,American IPA,16,0.072,80,359,NoDa Brewing Company,Charlotte,NC
665,1104,Rusty Nail Pale Ale,American Pale Ale (APA),12,0.056,empty,169,Crooked Fence Brewing Company,Garden City,ID
2135,1939,Gatecrasher,English India Pale Ale (IPA),12,0.066,empty,210,Temperance Beer Company,Evanston,IL
143,1639,Aslan IPA,American IPA,16,0.077,empty,353,Aslan Brewing Company,Bellingham,WA
2095,1709,420 Extra Pale Ale,American Pale Ale (APA),12,0.054,empty,49,SweetWater Brewing Company,Atlanta,GA
1733,1992,Franz,M?rzen / Oktoberfest,12,0.052,21,93,Rhinegeist Brewery,Cincinnati,OH
422,1976,Undertaker (2014),Belgian Dark Ale,16,0.067,empty,10,Brewery Vivant,Grand Rapids,MI
800,935,Fascist Pig Ale,American Amber / Red Ale,16,0.08,72,256,Finch's Beer Company,Chicago,IL
616,1140,José Martí American Porter,American Porter,12,0.08,65,141,Cigar City Brewing Company,Tampa,FL
1319,1984,Cherry Bomb,Cider,16,0.069,empty,254,Meckley's Cidery,Somerset Center,MI
296,1321,Brewerhood Brown Ale,American Brown Ale,12,0.055,empty,380,Blue Blood Brewing Company,Lincoln,NE
402,2467,Acidulated Trip,Saison / Farmhouse Ale,16,0.059,empty,10,Brewery Vivant,Grand Rapids,MI
89,1921,Freeride APA,American Pale Ale (APA),12,0.053,40,270,Alaskan Brewing Company,Juneau,AK
1867,1388,The Crisp,German Pilsener,16,0.054,42,46,Sixpoint Craft Ales,Brooklyn,NY
2372,1318,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,12,0.057,20,181,Wild Wolf Brewing Company,Nellysford,VA
132,413,Sky High Rye,American Pale Ale (APA),12,0.06,55,541,Arcadia Brewing Company,Battle Creek,MI
1434,747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,16,0.085,86,387,Natian Brewery,Portland,OR
1518,2192,Occidental Hefeweizen,American Pale Wheat Ale,16,0.047,empty,200,Occidental Brewing Company,Portland,OR
1887,1013,Hibernal Vinifera Stout,Foreign / Export Stout,12,0.08,empty,264,Ska Brewing Company,Durango,CO
2088,1240,Stump Knocker Pale Ale,American Pale Ale (APA),12,0.056,35,447,Swamp Head Brewery,Gainesville,FL
1834,2250,Seventh Son of a Seventh Son,American Strong Ale,16,0.077,40,183,Seventh Son Brewing Company,Columbus,OH
725,730,California Sunshine Rye IPA,American IPA,16,0.071,85,491,Devil's Canyon Brewery,Belmont,CA
1315,1236,Pace Setter Belgian Style Wit,Witbier,12,0.037,21,448,Mavericks Beer Company,Half Moon Bay,CA
1614,1805,Rodeo Rye Pale Ale,American Pale Ale (APA),12,0.042,35,307,Payette Brewing Company,Garden City,ID
270,986,Morning Wood,Oatmeal Stout,16,0.055,35,444,Big Wood Brewery,Vadnais Heights,MN
2221,2588,Cow Creek,American Amber / Red Lager,12,0.054,26,38,Twisted X Brewing Company,Dripping Springs,TX
1912,2407,Rule G IPA,American IPA,12,0.07,88,115,Smartmouth Brewing Company,Norfolk,VA
1373,2274,Boxer Ice,American Adjunct Lager,12,0.055,empty,134,Minhas Craft Brewery,Monroe,WI
918,2201,312 Urban Wheat Ale,American Pale Wheat Ale,16,0.042,18,88,Goose Island Brewing Company,Chicago,IL
1469,41,Elm City Lager (2007),American Pilsner,12,0.05,empty,410,New England Brewing Company,Woodbridge,CT
1320,2186,Tsunami IPA,American IPA,19.2,0.072,75,203,Mehana Brewing Co.,Hilo,HI
2059,874,Sun King Oktoberfest,M?rzen / Oktoberfest,16,0.055,23,25,Sun King Brewing Company,Indianapolis,IN
2128,2447,Mr. Orange,Witbier,16,0.057,empty,7,Tapistry Brewing,Bridgman,MI
1454,748,Fat Tire Amber Ale (2011),American Amber / Red Ale,12,0.052,18,82,New Belgium Brewing Company,Fort Collins,CO
376,470,Bozone Select Amber Ale,American Amber / Red Ale,12,0.055,empty,219,Bozeman Brewing Company,Bozeman,MT
334,577,Bomb Lager (New Recipe),Munich Helles Lager,12,0.051,empty,525,Bomb Beer Company,New York,NY
1899,2305,Homefront IPA,American IPA,12,0.06,70,163,Sly Fox Brewing Company,Phoenixville,PA
2262,2372,The Green Room,American IPA,16,0.06,75,126,Uncle Billy's Brewery and Smokeh...,Austin,TX
1119,2673,House Lager,Keller Bier / Zwickel Bier,16,0.052,18,2,Jack's Abby Craft Lagers,Framingham,MA
911,311,Coffee Oatmeal Stout,Oatmeal Stout,12,0.06,54,478,Good People Brewing Company,Birmingham,AL
777,1455,Sudice American Stout,American Stout,16,0.07,58,405,Fate Brewing Company,Boulder,CO
1753,1103,Babbling Blonde,American Blonde Ale,12,0.053,empty,43,Rivertowne Brewing Company,Export,PA
329,1569,Mad Manatee IPA,American IPA,12,0.065,empty,378,Bold City Brewery,Jacksonville,FL
1343,2534,Disco Superfly,American IPA,24,0.08,empty,65,Mikerphone Brewing,Chicago,IL
321,692,Blue Point White IPA,American White IPA,12,0.06,40,489,Blue Point Brewing Company,Patchogue,NY
1843,814,Pumpkinhead Ale,Pumpkin Ale,12,0.047,empty,385,Shipyard Brewing Company,Portland,ME
13,2097,Garce Selé,Saison / Farmhouse Ale,12,0.069,empty,177,18th Street Brewery,Gary,IN
898,1399,Heal the Bay IPA,American IPA,16,0.068,65,240,Golden Road Brewing,Los Angeles,CA
172,704,Devils Tramping Ground Tripel,Tripel,12,0.092,5,360,Aviator Brewing Company,Fuquay-Varina,NC
261,168,Summer Honey,American Blonde Ale,12,0.047,empty,336,Big Sky Brewing Company,Missoula,MT
2175,2319,Knotty Blonde Ale,American Blonde Ale,12,0.04,18,153,Three Creeks Brewing,Sisters,OR
1990,368,Northern Lights India Pale Ale,American IPA,12,0.065,52,383,Starr Hill Brewery,Crozet,VA
902,750,Burning Bush Smoked IPA,American IPA,16,0.08,70,240,Golden Road Brewing,Los Angeles,CA
259,766,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,12,0.05,35,336,Big Sky Brewing Company,Missoula,MT
845,1874,El Chingon IPA,American IPA,12,0.076,73,287,Four Corners Brewing Company,Dallas,TX
139,550,Rocket Girl,K?lsch,12,0.032,27,528,Asheville Brewing Company,Asheville,NC
320,939,Toxic Sludge,American Black Ale,16,0.07,empty,489,Blue Point Brewing Company,Patchogue,NY
654,2355,Old Soul,Belgian Strong Pale Ale,12,0.075,25,63,Crazy Mountain Brewing Company,Edwards,CO
2237,2246,Night Cat,American Dark Wheat Ale,12,0.058,43,74,Two Brothers Brewing Company,Warrenville,IL
1658,479,Missouri Mule India Pale Ale,American IPA,16,0.07,70,314,Piney River Brewing Company,Bucryus,MO
559,638,White Zombie Ale,Witbier,12,0.047,empty,331,Catawba Brewing Company,Morganton,NC
140,429,Ninja Porter,American Porter,12,0.053,26,528,Asheville Brewing Company,Asheville,NC
113,753,Summer Solstice Cerveza Crema (2009),Cream Ale,12,0.056,4,171,Anderson Valley Brewing Company,Boonville,CA
532,2227,Dark Voyage Black IPA (2013),American Black Ale,12,0.065,80,192,Capital Brewery,Middleton,WI
225,2557,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16,0.083,empty,53,Bent Brewstillery,Roseville,MN
724,731,Kaleidoscope Collaboration 2012,American Black Ale,16,empty,empty,491,Devil's Canyon Brewery,Belmont,CA
2235,451,Panorama Wheat Ale,American Pale Wheat Ale,12,0.046,empty,190,Two Beers Brewing Company,Seattle,WA
2195,949,3 Gear Robust Porter,American Porter,16,0.052,50,17,Tin Man Brewing Company,Evansville,IN
326,344,Cherny Bock,Schwarzbier,12,0.04,empty,364,Bohemian Brewery,Midvale,UT
1324,2177,Volcano Red Ale,American Amber / Red Ale,12,0.052,23,203,Mehana Brewing Co.,Hilo,HI
1776,1782,Kiss Off IPA,American IPA,12,0.063,empty,164,Round Guys Brewing,Lansdale,PA
1667,1909,Big Chuck Barleywine,American Barleywine,12,0.099,empty,274,Portside Brewery,Cleveland,OH
2167,1277,CEO Stout,American Stout,16,0.059,empty,438,The Right Brain Brewery,Traverse City,MI
715,2505,Abbey's Single (2015- ),Abbey Single Ale,12,0.049,22,57,Destihl Brewery,Bloomington,IL
847,1872,Local Buzz,American Blonde Ale,12,0.052,20,287,Four Corners Brewing Company,Dallas,TX
194,1343,Barrio Tucson Blonde,American Blonde Ale,12,0.045,empty,251,Barrio Brewing Company,Tucson,AZ
574,2377,Main St. Virginia Ale,Altbier,12,0.05,40,122,Center of the Universe Brewing C...,Ashland,VA
947,436,Great Crescent IPA (2011),American IPA,16,0.062,60,165,Great Crescent Brewery,Aurora,IN
504,169,Horny Toad Cerveza (2013),American Blonde Ale,16,0.053,25,182,COOP Ale Works,Oklahoma City,OK
1652,1540,Masked Bandit IPA,American Black Ale,16,0.07,empty,314,Piney River Brewing Company,Bucryus,MO
1641,2635,Sparkle,American Pale Lager,16,0.041,12,11,Petoskey Brewing,Petoskey,MI
646,1337,Core Oatmeal Stout,Oatmeal Stout,12,0.057,empty,139,Core Brewing & Distilling Company,Springdale,AR
4,2263,Sinister,American Double / Imperial IPA,12,0.09,empty,177,18th Street Brewery,Gary,IN
1623,2144,Robert Earl Keen Honey Pils,American Pilsner,12,0.05,17,187,Pedernales Brewing Company,Fredericksburg,TX
468,28,Tule Duck Red Ale (Current),American Amber / Red Ale,16,0.062,42,530,Buckbean Brewing Company,Reno,NV
1346,2531,En Parfaite Harmonie,Saison / Farmhouse Ale,24,0.065,empty,65,Mikerphone Brewing,Chicago,IL
6,2261,Black Exodus,Oatmeal Stout,12,0.077,empty,177,18th Street Brewery,Gary,IN
1863,1962,Sensi Harvest,American Pale Ale (APA),12,0.047,50,46,Sixpoint Craft Ales,Brooklyn,NY
1933,1152,Galena Golden,American Blonde Ale,12,0.043,empty,309,Sockeye Brewing Company,Boise,ID
548,427,Sky Blue Golden Ale,K?lsch,12,0.051,empty,179,Carolina Brewery,Pittsboro,NC
229,1902,14° ESB,Extra Special / Strong Bitter (ESB),12,0.056,32,75,Bent Paddle Brewing Company,Duluth,MN
1064,1390,Double D Blonde (2013),American Blonde Ale,12,0.049,20,198,Hop Valley Brewing Company,Springfield,OR
543,784,Carolina Lighthouse (2007),American Blonde Ale,12,0.04,empty,504,Carolina Beer & Beverage,Mooresville,NC
243,1067,Disconnected Red,American Amber / Red Ale,16,0.067,85,220,Big Choice Brewing,Broomfield,CO
899,1296,Point the Way IPA,American IPA,12,0.059,60,240,Golden Road Brewing,Los Angeles,CA
1979,1819,Spiteful IPA,American IPA,12,0.062,empty,175,Spiteful Brewing Company,Chicago,IL
1161,348,Skilak Scottish Ale (2011),Scottish Ale,12,0.058,empty,458,Kenai River Brewing Company,Soldotna,AK
1676,130,Morning Wood Wheat (Current),American Pale Wheat Ale,12,0.059,14,135,Pug Ryan's Brewery,Dillon,CO
1553,1883,Centennial State Pale Ale,American Pale Ale (APA),19.2,0.052,empty,166,Oskar Blues Brewery,Longmont,CO
843,1565,Centennial IPA,American IPA,12,0.072,65,15,Founders Brewing Company,Grand Rapids,MI
1374,2273,Boxer,American Adjunct Lager,12,0.05,empty,134,Minhas Craft Brewery,Monroe,WI
2003,2115,Point Special Lager,American Adjunct Lager,16,0.047,9,131,Stevens Point Brewery,Stevens Point,WI
2209,1937,Milk Mustachio Stout,Milk / Sweet Stout,12,0.065,empty,265,Tractor Brewing Company,Albuquerque,NM
277,2412,Deception,American Blonde Ale,12,0.045,16,112,Black Market Brewing Company,Temecula,CA
662,2028,Athena,Berliner Weissbier,12,0.045,empty,247,Creature Comforts,Athens,GA
1670,2360,Morning Wood Wheat (Current),American Pale Wheat Ale,12,0.059,14,135,Pug Ryan's Brewery,Dillon,CO
2024,637,Monkeynaut IPA,American IPA,12,0.072,70,412,Straight to Ale,Huntsville,AL
2271,25,Siamese twin,Dubbel,16,0.085,empty,522,Uncommon Brewers,Santa Cruz,CA
1767,1860,Rogue American Amber Ale,American Amber / Red Ale,16,0.051,empty,289,Rogue Ales,Newport,OR
315,1408,K?lsch 151,K?lsch,12,0.049,16,414,Blue Mountain Brewery,Arrington,VA
1467,43,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,16,0.09,empty,410,New England Brewing Company,Woodbridge,CT
