index,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
5323,359711.1333,3.0,0.0,1.0,16.0,41.0,0.0,0.0,1.0,0.74,0.697,0.66,0.1642,116.0,176.0,292.0
10357,368423.05,100.0,1.0,3.0,15.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.4,-0.12794543599999997,74.0,159.0,233.0
10772,368831.05,2.0,1.0,1.0,22.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.44,0.2836,17.0,135.0,152.0
8541,360023.2,1.0000000000000036,0.0,12.0,14.0,0.0,2.0,1.0,3.0,0.42,0.4242,0.82,0.3881,0.0,14.0,14.0
6031,359687.15,3.0,0.0,1.0,20.0,240.3745826,2.0,1.0,1.0,0.66,0.6212,0.74,0.18289227870012514,31.0,241.0,272.0
16108,368327.1833,4.0,1.0,11.0,21.0,0.0,4.0,1.0,1.0,0.36,0.3333,0.37,0.3881,11.0,222.0,233.0
2501,359831.0667,81.0,0.0,4.0,2.0,55.0,2.0,1.0,1.0,0.46,0.4545,0.67,0.2836,8.0,5.0,13.0
14716,368375.15,3.0,1.0,9.0,8.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.6,0.2836,33.0,697.0,730.0
16658,368159.2,4.0,1.0,12.0,20.0,40.0,6.0,0.0,1.0,0.32,0.3485,0.81,0.0,29.51401294538629,170.0,198.0
11224,368543.0667,2.0,1.0,1.0,20.0,0.0,2.0,1.0,1.0,0.6,0.6061,0.22999999999999998,0.2836,44.0,358.0,402.0
3934,359783.1,2.0,0.0,1.0,19.0,0.0,5.0,1.0,3.0,0.64,0.5758,0.83,0.2537,53.0,275.0,328.0
17167,368687.2,1.0000000000000036,1.0,12.0,1.0,45.0,0.0,0.0,1.0,0.22000000000000003,0.22730000000000003,0.47,0.194,275.4863716,19.0,20.0
14467,368855.1333,3.0,1.0,8.0,23.0,0.0,4.0,1.0,1.0,0.7,0.6667,0.74,0.10450000000000001,19.0,133.0,152.0
822,359519.0333,50.0,0.0,2.0,16.0,71.0,0.0,0.0,1.0,0.3400000000000001,0.3485,0.49,0.10450000000000001,42.0,115.0,157.0
15791,368735.1667,4.0,1.0,10.0,3.0,0.0,4.0,1.0,2.0,0.52,0.5,0.88,0.1343,0.0,8.0,8.0
8279,359759.2,4.0,0.0,1.0,14.0,0.0,5.0,1.0,2.0,0.3400000000000001,0.3182,0.42,0.2239,13.0,115.0,128.0
8274,359759.2,4.0,0.0,1.0,9.0,0.0,5.0,1.0,1.0,0.36,0.3333,0.46,0.3881,8.0,235.0,243.0
16771,368279.2,4.0,1.0,12.0,13.0,0.0,4.0,1.0,1.0,0.3,0.3333,0.39,0.0,33.0,212.0,245.0
7407,359615.1833,4.0,0.0,1.0,5.0,0.0,4.0,1.0,2.0,0.36,0.3485,1.0,0.1343,1.0,22.0,23.0
11099,368423.0667,2.0,1.0,1.0,15.0,0.0,4.0,1.0,1.0,0.48,0.4697,0.31,0.2537,42.0,169.0,211.0
16607,368831.1833,4.0,1.0,11.0,17.0,0.0,4.0,1.0,1.0,0.3400000000000001,0.3333,0.39,0.194,17.0,544.0,561.0
9286,368783.0167,4.0,1.0,1.0,19.0,0.0,5.0,1.0,1.0,0.36,0.3333,0.5,0.3881,10.0,185.0288105,251.0
5677,360071.1333,3.0,0.0,1.0,23.0,0.0,1.0,1.0,1.0,0.6,0.6061,0.6,0.0896,19.0,56.0,75.0
14149,368543.1333,4.0,2.614816461,8.0,17.0,0.0,5.0,1.0,1.0,0.82,0.24239999999999998,0.36,0.3284,144.0,647.0,791.0
12010,368615.0833,2.0,1.0,3.0,14.0,1.0,0.0,0.0,1.0,0.72,0.6515,0.39,0.3881,236.0,307.0,543.0
3881,359735.1,2.0,0.0,1.0,14.0,0.0,3.0,1.0,1.0,0.74,0.6515,0.28,0.0,48.36080497571996,128.0,178.0
14765,368423.15,3.0,1.0,9.0,9.0,0.0,3.0,1.0,1.0,0.6,0.6061,0.64,0.1343,50.0,278.0,328.0
5066,359447.1333,3.0,0.0,1.0,23.0,0.0,3.0,1.0,2.0,0.68,0.6364,0.89,0.0896,4.0,51.999999999999986,56.0
12553,368423.1,54.0,1.0,6.0,5.0,0.0,2.0,1.0,3.0,0.6,0.5455,0.88,0.1343,1.0,28.0,29.0
1873,359927.05,4.0,0.0,3.0,19.0,64.0,3.0,1.0,3.0,0.38,0.3939,0.82,0.2537,12.0,147.0,159.0
16239,368471.1833,4.0,1.0,11.0,8.0,0.0,3.0,1.0,1.0,0.28,0.2576,0.56,0.2985,27.0,664.0,691.0
3396,359999.0833,2.0,0.0,1.0,9.0,0.0,4.0,1.0,1.0,0.72,0.6818,0.7,0.1642,22.0,194.0,216.0
14356,368759.1333,3.0,1.0,8.0,8.0,14.0,0.0,0.0,1.0,0.68,0.6364,0.79,0.2836,21.0,112.0,133.0
12249,368501.7183220321,2.0,1.0,1.0,13.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.51,0.0,53.0,236.0,289.0
8880,368375.0167,4.0,1.0,1.0,20.0,0.0,2.0,1.0,1.0,0.3400000000000001,0.3485,0.53,0.10450000000000001,10.0,190.0,200.0
12853,368711.1,10.0,1.0,6.0,17.0,21.0,0.0,0.0,1.0,0.84,0.7273,0.32,0.2537,203.0,329.0,532.0
8022,359495.2,4.0,0.0,1.0,21.0,0.0,1.0,1.0,2.0,0.44,0.4394,0.88,0.0896,10.0,166.0,176.0
14959,368615.15,3.0,1.0,9.0,11.0,0.0,4.0,1.0,1.0,0.62,0.6212,0.43,0.0,37.0,206.0,243.0
10904,344131.2864,2.0,1.0,1.0,11.0,0.0,3.0,1.0,2.0,0.6,0.6212,0.43,0.35819999999999996,61.0,152.0,213.0
7420,359399.0,4.0,0.0,1.0,18.0,0.0,4.0,1.0,2.0,0.36,0.3485,0.81,0.1642,10.0,263.0,273.0
6131,359807.15,3.0,0.0,1.0,1.7763568394002505e-15,8.000000000000002,0.0,0.0,1.0,0.46,0.4545,0.77,0.2239,24.0,88.0,112.0
16074,368303.1833,4.0,1.0,11.0,10.0,0.0,3.0,1.0,2.0,0.28,0.2576,0.56,0.2985,27.0,151.0,178.0
14806,368471.15,3.0,1.0,9.0,2.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.73,0.0,7.0,23.0,30.0
16488,368711.1833,4.0,1.0,11.0,17.0,73.0,6.0,0.0,1.0,0.26,0.22730000000000003,0.41,0.3881,29.0,97.0,126.0
6524,359471.1667,4.0,0.0,1.0,9.0,0.0,2.0,1.0,1.0,0.46,0.4545,0.67,0.2537,19.0,168.0,187.0
5740,359399.15,3.0,0.0,1.0,14.0,0.0,4.0,1.0,3.0,0.72,0.6667,0.54,0.2537,54.0,144.0,198.0
15578,368519.1667,4.0,1.0,10.0,6.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.67,0.1642,4.0,168.0,172.0
4164,360023.1,3.0,0.0,1.0,9.0,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.0,37.0,150.0,187.0
4912,360047.1167,3.0,0.0,1.0,13.0,0.0,4.0,1.0,1.0,0.86,0.803,0.47,0.2537,26.0,126.0,152.0
13027,368880.0,26.0,1.0,7.0,23.0,76.0,0.0,0.0,3.0,0.78,0.7121,0.52,0.1642,22.0,88.0,110.0
11268,368591.0667,2.0,1.0,1.0,16.0,0.0,4.0,1.0,1.0,0.62,0.737007038,0.41,0.10450000000000001,63.0,324.0,387.0
1503,359543.05,10.0,0.0,3.0,23.0,33.0,1.0,1.0,1.0,0.28,0.3182,0.48,0.0,0.0,22.0,22.0
15911,368879.1667,4.0,1.0,10.0,15.0,0.0,3.0,1.0,1.0,0.42,0.4242,0.54,0.1642,33.0,197.0,230.0
7195,359399.1833,4.0,0.0,1.0,9.0,0.0,2.0,1.0,1.515741354,0.4,0.4091,0.66,0.1642,16.0,206.0,222.0
5054,359447.1333,3.0,0.0,1.0,11.0,0.0,3.0,1.0,2.0,0.74,0.6818,0.58,0.10450000000000001,29.0,-586.1091032,122.0
14768,368423.15,3.0,1.0,9.0,12.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.36,0.1343,88.0,264.0,352.0
16711,368231.2,4.0,1.0,12.0,1.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.82,0.10450000000000001,3.0,22.0,25.0
8499,359975.2,1.0000000000000036,0.0,12.0,19.0,75.0,0.0,0.0,1.0,0.32,0.3333,0.57,0.1343,2.0,14.0,16.0
13930,368327.1333,4.0,1.0,8.0,14.0,0.0,3.0,1.0,2.0,0.8,0.7424,0.52,0.2537,63.0,173.0,236.0
15449,368375.1667,4.0,1.0,10.0,21.0,0.0,3.0,1.0,1.0,0.5,0.4848,0.51,0.35819999999999996,18.0,251.0,269.0
14797,368447.15,3.0,1.0,9.0,17.0,0.0,4.0,1.0,1.0,0.72,0.6515,0.42,0.194,97.0,787.0,884.0
16528,368759.1833,4.0,1.0,11.0,9.0,0.0,1.0,1.0,1.0,0.28,0.303,0.56,0.0896,10.0,276.0,286.0
4077,362579.1109,3.0,0.0,1.0,18.0,0.0,4.0,1.0,1.0,0.72,0.6818,0.7,0.4179,57.0,483.0,540.0
14894,368543.15,3.0,1.0,9.0,18.0,0.0,1.0,1.0,2.0,0.62,0.75357333,0.73,0.1642,66.0,708.0,774.0
4373,359519.1167,3.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.7,0.6667,0.79,0.0896,1.0,4.0,5.0
1408,359447.05,64.0,0.0,3.0,22.0,115.9447553,4.0,1.0,1.0,0.2,0.2576,0.4,0.0,3.0,50.0,53.0
4223,360071.1,3.0,0.0,1.0,20.0,0.0,3.0,1.0,1.0,0.74,0.6515,0.37,0.2985,69.0,264.0,333.0
16237,368471.1833,4.0,1.0,11.0,6.0,0.0,3.0,1.0,1.0,0.24,0.22730000000000003,0.65,0.194,4.0,142.0,146.0
13368,368519.1167,74.0,1.0,7.0,4.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.79,0.10450000000000001,1.0,11.0,12.0
16783,368303.2,4.0,1.0,12.0,1.0,0.0,5.0,1.0,2.0,0.24,0.22730000000000003,0.7,0.194,2.0,26.0,28.0
16677,368183.2,4.0,1.0,12.0,3.93951396182935,98.0,0.0,0.0,1.0,0.44,0.4394,0.67,0.1343,106.0,311.0,417.0
11299,368615.0667,2.0,1.0,1.0,23.0,0.0,5.0,1.0,1.0,0.52,0.5,0.72,0.1343,31.0,156.0,187.0
16261,368495.1833,4.0,1.0,11.0,6.0,0.0,4.0,1.0,2.0,0.3,0.2879,0.65,0.2537,10.151606422809067,146.0,147.0
4145,359999.1,3.0,0.0,1.0,14.0,22.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.1343,197.0,246.0,443.0
17009,368519.2,4.0,1.0,12.0,11.0,141.2970356,0.0,0.0,2.0,0.36,0.3485,0.87,0.1343,47.0,248.0,295.0
3040,359639.0833,4.0,0.0,5.0,13.0,0.0,3.0,1.0,1.0,0.62,0.6212,0.5,0.0,36.0,157.0,193.0
12632,368495.1,25.0,1.0,6.0,12.0,0.0,5.0,1.0,1.0,0.7,0.6364,0.45,0.1642,111.0,292.0,403.0
14568,368231.15,3.0,1.0,9.0,4.0,0.0,2.0,1.0,2.0,0.66,0.5909,0.89,0.0,0.0,8.0,8.0
3058,359663.0833,39.0,0.0,5.0,7.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.88,0.1343,14.0,283.0,297.0
14614,368279.15,3.0,1.0,9.0,2.0,0.0,4.0,1.0,1.0,0.72,0.697,0.79,0.0,1.0,7.0,8.0
16355,368591.1833,4.0,1.0,11.0,4.0,0.0,1.0,1.0,2.0,0.36,0.3485,0.66,0.2239,1.0,11.0,12.0
3152,359759.0833,84.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.5,0.4848,0.93,0.194,1.0,20.0,21.0
15335,368279.1667,4.0,1.0,10.0,3.0,14.0,6.0,0.0,1.0,0.54,0.5152,0.77,0.2239,2.0,54.000000000000014,56.0
9267,368783.0167,78.0,1.0,1.0,1.7763568394002505e-15,0.0,5.0,1.0,2.0,0.4,0.4091,0.82,0.2537,6.0,31.999999999999986,38.0
12801,368663.1,35.0,1.0,6.0,13.0,0.0,5.0,1.0,1.0,0.88,0.803,0.39,0.2239,72.0,228.0,300.0
2263,359591.0667,4.0,0.0,4.0,3.0,41.0,6.0,0.0,4.099981979,0.3,0.2879,1.0,0.2537,3.0,180.9692328,14.0
8625,360119.2,-69.15800535000001,0.0,12.0,-21.68301625,82.0,6.0,0.0,2.0,0.4,0.4091,0.62,0.2836,1.0,17.0,18.0
6438,360095.15,4.0,0.0,1.0,19.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.52,0.2836,42.0,332.0,374.0
12397,368255.1,2.0,1.0,6.0,17.0,0.0,2.0,1.0,1.0,0.6,0.6212,0.43,0.0,86.0,764.0,850.0
17209,368711.2,1.0000000000000036,1.0,12.0,20.0,0.0,1.0,1.0,3.0,0.24,0.24239999999999998,0.93,0.1343,6.0,17.0,23.0
2794,359399.0833,4.0,0.0,5.0,7.0,24.0,0.0,0.0,2.0,0.42,0.4242,0.77,0.0896,7.0,26.0,33.0
8626,360119.2,1.0000000000000036,0.0,12.0,4.0,71.0,6.0,0.0,1.0,0.38,0.3939,0.71,0.103461424,1.0,421.0458793,10.0
4197,360047.1,3.0,0.0,1.0,18.0,0.0,2.0,1.0,3.0,0.8,0.7576,0.55,0.2985,68.0,436.0,504.0
3682,359543.1,2.0,0.0,1.0,7.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.69,0.194,23.0,311.0,334.0
7449,359639.18333333335,4.0,0.0,11.0,23.0,1.0,5.0,0.0,1.0,0.3,0.3182,0.45,0.0896,6.0,67.0,73.0
3667,359519.1,2.0,0.0,1.0,16.0,0.0,1.0,1.0,1.0,0.76,0.6667,0.33,0.1343,34.0,233.0,267.0
8413,359903.2,1.0000000000000036,0.0,12.0,4.0,0.0,4.0,1.0,1.0,0.38,0.3939,0.82,0.1343,0.0,3.0,3.0
17298,368807.2,1.0000000000000036,1.0,12.0,14.0,0.0,5.0,1.0,2.0,0.3,0.303,0.49,0.1343,84.0,1809.162418,261.0
2447,359759.0667,0.30634390899999886,0.0,4.0,20.0,55.0,6.0,0.0,3.0,0.44,0.4394,0.94,0.2239,4.0,49.000000000000014,53.0
6822,359759.1667,4.0,0.0,1.0,19.0,95.0,0.0,0.0,1.0,0.54,0.5152,0.52,0.3881,52.0,181.0,233.0
8614,360095.2,1.0000000000000036,0.0,12.0,16.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.47,0.194,36.0,247.0,283.0
10135,368207.05,88.0,1.0,3.0,8.0,24.0,6.0,0.0,3.0,0.36,0.3788,0.93,0.0,2.0,46.0,48.0
16726,368231.2,4.0,1.0,12.0,16.0,0.0,2.0,1.0,1.0,0.58,0.5455,0.49,0.2836,44.0,391.0,435.0
8389,359879.2,1.0000000000000036,0.0,12.0,4.0,0.0,3.0,1.0,2.0,0.36,0.3788,0.71,0.0,0.0,2.0,2.0
13244,368571.64147357026,64.0,1.0,7.0,1.7763568394002505e-15,0.0,3.0,1.0,2.0,0.66,0.6061,0.83,0.1343,6.0,38.0,44.0
3909,359759.1,2.0,0.0,1.0,18.0,0.0,4.0,1.0,1.0,0.64,0.5758,0.83,0.2239,26.0,299.0,325.0
8448,359927.2,1.0000000000000036,0.0,12.0,15.0,0.0,5.0,1.0,1.0,0.38,0.3939,0.54,0.35819999999999996,12.0,191.0,203.0
10692,368759.05,2.0,1.0,1.0,14.0,0.0,1.0,1.0,1.0,0.48,0.4697,0.33,0.4478,58.0,159.0,217.0
8447,359927.2,1.0000000000000036,0.0,12.0,14.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.54,0.4179,23.0,177.0,200.0
16574,368880.0,4.0,1.0,11.0,7.0,0.0,3.0,1.0,2.0,0.26,0.2576,0.56,0.194,6.0,403.0,409.0
760,359471.0333,4.0,0.0,2.0,1.0,91.0,5.0,1.0,2.0,0.15999999999999998,0.22730000000000003,0.59,0.0,0.0,7.0,7.0
11743,368351.0833,2.0,1.0,1.0,11.0,0.0,3.0,1.0,2.0,0.62,0.6212,0.59,0.1720902443543842,45.0,156.0,201.0
5840,359495.15,3.0,0.0,1.0,18.0,1.0,1.0,0.0,1.0,0.66,0.5909,0.89,0.0896,31.0,92.0,123.0
3258,359855.0833,79.0,0.0,5.0,15.0,0.0,15.40672778,1.0,2.0,0.6,0.6212,0.56,0.194,74.0,168.0,242.0
9892,368663.0333,4.0,1.0,2.0,4.0,0.0,3.0,1.0,1.0,0.3400000000000001,0.3333,0.71,0.1642,0.0,2.0,2.0
16292,368519.1833,4.0,1.0,11.0,13.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.38,0.194,52.0,226.0,278.0
11380,368711.0667,2.0,1.0,1.0,8.0,0.0,2.0,1.0,1.0,0.3400000000000001,0.3182,2.148135332,0.2537,12.0,599.0,611.0
16410,368639.1833,4.0,1.0,11.0,11.0,0.0,3.0,1.0,1.0,-0.08549236499999996,0.4091,0.5,0.194,43.0,198.0,241.0
8535,360023.2,1.0000000000000036,0.0,12.0,8.0,0.0,2.0,1.0,2.0,0.3,0.303,0.65,0.1642,9.0,155.0,164.0
8372,359855.2,4.0,0.0,1.0,11.0,0.0,2.0,1.0,2.0,0.4,0.4091,0.62,0.1642,13.0,116.0,129.0
2839,359447.0833,4.0,0.0,5.0,4.0,81.0,2.7440577973158295,1.0,1.0,0.52,0.5,0.88,0.2239,3.0,1.0,4.0
8217,359711.2,4.0,0.0,1.0,1.7763568394002505e-15,0.0,3.0,1.0,1.0,0.26,0.303,1.8535403610000003,0.0,0.0,22.0,22.0
14652,368303.15,3.0,1.0,9.0,16.0,0.0,5.0,1.0,1.0,0.7381360971954705,0.7576,0.55,0.2836,75.0,395.0,470.0
6496,359447.1667,4.0,0.0,1.0,5.0,0.0,1.0,1.0,2.0,0.36,0.3636,0.76,0.10450000000000001,4.0,17.0,21.0
10145,368207.05,41.0,1.0,3.0,18.0,35.0,6.0,0.0,3.142284292,0.5,0.4848,0.25,0.2537,53.0,250.0,303.0
15576,368519.1667,4.0,1.0,10.0,4.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.67,0.1642,0.0,7.0,7.0
5683,367819.3261,3.0,0.0,1.0,5.0,0.0,2.0,1.0,1.0,0.52,0.5,0.77,0.0896,1.0,27.0,28.0
16691,368207.2,4.0,1.0,12.0,5.0,0.0,1.0,1.0,1.0,0.3400000000000001,0.3485,0.93,0.0896,0.0,38.0,38.0
14872,368519.15,3.0,1.0,9.0,20.0,4.0,0.0,0.0,1.0,0.6,0.6212,0.53,0.10450000000000001,57.0,267.0,324.0
14786,368447.15,3.0,1.0,9.0,6.0,0.0,4.0,1.0,1.0,0.5,0.4848,0.82,0.0,9.0,186.0,195.0
14361,368759.1333,3.0,1.0,8.0,13.0,1.0,0.0,0.0,3.0,0.66,0.6061,0.78,0.4179,166.0,375.0,541.0
3733,359591.1,2.0,0.0,1.0,10.0,0.0,4.0,1.0,1.0,0.86,0.8182,0.5,0.2836,20.0,74.0,94.0
17024,368543.2,4.0,1.0,12.0,2.0,0.0,1.0,1.0,2.0,0.38,0.3939,0.94,0.08001674704483386,1.0,4.0,5.0
14759,368423.15,3.0,1.0,9.0,3.0,0.0,3.0,1.0,1.0,0.5,0.4848,0.77,0.0896,0.0,7.0,7.0
13662,368807.1166666666,3.0,1.0,7.0,10.0,0.0,6.0,0.0,1.0,0.82,0.7727,0.52,0.2239,129.0,266.0,395.0
14642,368303.15,3.0,1.0,9.0,6.0,0.0,5.0,1.0,-1.485911422,0.62,0.5606,0.88,0.10450000000000001,5.0,135.0,140.0
3204,359807.0833,81.0,0.0,5.0,9.0,0.0,3.0,1.0,3.0,0.56,0.5303,0.83,0.2537,26.0,176.0,202.0
17018,368519.2,4.0,1.0,12.0,20.0,17.0,0.0,0.0,2.0,0.38,0.3939,0.82,0.0,14.0,108.0,122.0
3841,359687.1,2.0,0.0,1.0,22.0,0.0,1.0,1.0,1.0,0.62,0.6212,0.46,0.2239,20.0,114.0,134.0
16251,368471.1833,4.0,1.0,11.0,20.0,0.0,3.0,1.0,1.0,0.3,0.3182,0.52,0.0896,15.0,252.0,267.0
3724,359591.1,2.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.74,0.7121,0.79,0.10450000000000001,3.0,13.0,16.0
14509,368159.15,3.0,1.0,9.0,17.0,1.0,6.0,0.0,2.0,0.82,0.7727,0.4941310537779888,0.0,205.0,258.0,463.0
14961,368615.15,3.0,1.0,9.0,13.0,0.0,4.0,1.0,1.0,0.64,0.6212,0.44,0.1343,68.0,268.0,336.0
14772,368423.15,3.0,1.0,9.0,16.0,0.0,3.0,1.0,1.0,0.72,0.6515,0.37,0.1642,90.0,419.0,509.0
1411,360523.1695,4.0,0.0,3.0,1.0,56.0,4.346255520018796,1.0,2.0,0.18,0.18180000000000002,0.64,0.194,0.0,4.0,4.0
8635,360119.2,1.0000000000000036,0.0,8.237215817,13.0,27.0,6.0,0.0,1.0,0.5,0.4848,0.42,0.4925,108.0,205.0,313.0
7323,359519.1833,4.0,0.0,1.0,17.0,96.0,-6.318870403,0.0,1.0,0.44,0.4394,0.62,0.1642,71.0,185.0,256.0
524,359756.48723353096,4.0,0.0,1.0,22.0,92.0,0.0,0.0,1.0,0.07999999999999996,0.09089999999999998,0.38,0.194,5.0,23.0,28.0
12451,368303.1,2.0,1.0,1.0,23.0,0.0,4.0,1.0,1.0,0.56,0.5303,0.52,0.1343,42.0,135.0,177.0
15039,368687.15,4.0,1.0,9.0,19.0,-25.541030439999997,0.0,0.0,1.0,0.52,0.5,0.42,0.1642,82.0,331.0,413.0
8270,359759.2,4.0,0.0,1.0,5.0,0.0,5.0,1.0,1.0,0.48,0.4697,0.44,0.3881,0.0,26.0,26.0
16763,368279.2,4.0,1.0,12.0,5.0,0.0,2.4958789204956164,1.0,1.0,0.22000000000000003,0.2121,0.55,0.2836,0.0,31.999999999999986,32.0
15546,368471.1667,4.0,1.0,10.0,22.0,48.0,0.0,-0.5749427420000001,1.0,0.56,0.5303,0.73,0.3881,38.0,87.0,125.0
7068,360023.1667,4.0,0.0,1.0,2.0,0.0,4.0,1.0,3.0,0.46,0.4545,-0.005949514999999961,0.0,3.0,5.0,8.0
16451,413804.056,4.0,1.0,11.0,4.0,0.0,5.0,1.0,1.0,0.24,0.2576,0.75,0.10450000000000001,1.0,3.0,4.0
15568,368495.1667,4.0,1.0,10.0,20.0,0.0,1.0,1.0,2.0,0.52,0.5,0.72,0.3881,19.0,237.0,256.0
4186,360047.1,3.0,0.0,1.0,7.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.83,0.194,27.0,320.0,347.0
7056,359999.1667,4.0,0.0,1.0,14.0,0.0,3.0,1.0,2.0,0.52,0.5,0.77,0.0,14.0,51.999999999999986,66.0
15948,368183.1833,4.0,1.0,11.0,4.0,0.0,5.0,1.0,1.0,0.3,0.3182,0.7,0.10450000000000001,1.0,6.0,7.0
15533,368471.1667,4.0,1.0,10.0,9.0,35.0,0.0,0.0,2.0,0.48,0.4697,0.67,0.2836,62.0,161.0,223.0
11627,368231.0833,2.0,1.0,1.0,15.0,0.0,5.0,1.0,2.0,0.72,0.6818,0.62,0.10450000000000001,103.0,240.0,343.0
4273,359399.1167,3.0,0.0,1.0,22.0,0.0,5.0,1.0,1.0,0.7,0.6364,0.42,0.0,49.0,173.0,222.0
17106,368615.2,4.0,1.0,12.0,12.0,0.0,4.0,1.0,2.0,0.36,0.3485,0.53,0.1642,31.0,181.0,212.0
14608,368255.15,3.0,1.0,9.0,20.0,0.0,3.0,1.0,1.0,0.72,0.7121,0.84,0.1642,55.0,357.0,412.0
12143,368759.0833,2.0,1.0,1.0,3.0,41.0,6.0,0.0,1.0,0.986369291,0.5606,0.88,0.10450000000000001,9.0,22.0,31.0
7854,353465.3479,4.0,0.0,1.0,21.0,35.15323735,1.0,1.0,2.0,0.54,0.5152,0.77,0.2239,4.0,-252.79787950000002,156.0
16386,368615.1833,4.0,1.0,11.0,11.0,0.0,2.0,1.0,2.0,0.42,0.4242,0.67,0.0896,45.0,160.0,205.0
15619,368543.1667,4.0,1.0,10.0,23.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.88,0.2239,15.0,84.0,99.0
14182,368591.1333,3.0,1.0,8.0,2.0,99.0,0.0,0.0,2.0,0.62,0.6061,0.69,0.0896,16.0,103.0,119.0
7247,359447.1833,4.0,0.0,1.0,13.0,0.0,2.842516196242626,1.0,2.0,0.52,0.5,0.48,0.2537,19.0,150.0,169.0
6251,359927.15,4.0,0.0,1.0,1.7763568394002505e-15,0.0,5.0,0.760008196,2.0,0.62,0.5455,0.94,0.0896,11.0,41.0,52.0
14913,368567.15,3.0,1.0,9.0,13.0,0.0,2.0,1.0,2.0,0.7,0.6667,0.74,0.5821,17.0,-381.3365956,114.0
16988,368495.2,4.0,1.0,12.0,14.0,52.0,6.0,0.0,1.0,0.4,0.4091,0.5,0.1642,92.0,334.0,426.0
12847,368711.1,38.0,1.0,6.0,11.0,1.0,0.0,0.0,1.0,0.76,0.6818,0.4,0.1343,215.0,291.0,506.0
15824,365135.7088461136,4.0,1.0,10.0,12.0,268.6328434,5.0,1.0,2.0,0.58,0.5455,0.73,0.194,90.0,302.0,392.0
11404,368735.0667,2.0,1.0,1.0,8.0,0.0,3.0,1.0,1.0,0.36,0.3636,0.76,0.0896,20.0,634.0,654.0
2884,359495.0833,34.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,0.3400000000000001,0.3333,0.71,0.194,4.0,6.0,10.0
4137,359999.1,3.0,0.0,1.0,6.0,70.00000000000001,0.0,0.0,1.0,0.6,0.6061,0.64,0.0,7.0,13.0,20.0
13637,368783.1167,38.0,1.0,7.0,9.0,0.0,5.0,1.0,1.0,0.82,0.7727,0.49,0.2836,34.0,329.0,363.0
14581,368231.15,3.0,1.0,9.0,17.0,0.0,2.0,1.0,1.0,0.76,0.7273,0.7,0.35819999999999996,110.0,396.81173420000005,856.0
7367,359567.1833,4.0,0.0,1.0,13.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.49,0.1642,31.0,165.0,196.0
15104,368759.15,4.0,1.0,9.0,12.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.61,0.2239,56.0,260.0,316.0
4594,359735.1167,3.0,0.0,1.0,7.0,0.0,5.0,1.0,1.0,0.64,0.6061,0.65,0.10450000000000001,17.0,257.0,274.0
5841,359495.15,3.0,0.0,1.0,19.0,1.0,1.0,1.0,3.0,0.66,0.5909,0.94,0.10450000000000001,52.0,-859.28395,175.0
17281,368783.2,1.0000000000000036,1.0,12.0,21.0,0.0,4.0,1.0,2.0,0.24,0.22730000000000003,0.6,0.2537,12.0,51.0,63.0
17101,368615.2,4.0,1.0,12.0,7.0,0.0,4.0,1.0,2.0,0.3,0.3333,0.7,0.0,4.0,346.0,350.0
16790,373821.0418,4.0,1.0,12.0,8.0,0.0,5.0,1.0,2.0,0.3,0.2879,0.75,0.194,11.0,430.0,441.0
14659,368303.15,3.0,1.0,9.0,23.0,0.0,5.0,1.0,1.0,0.66,0.5909,0.89,0.2537,28.0,220.0,248.0
12531,368399.1,4.0,1.0,6.0,7.0,0.0,1.0,1.0,1.0,0.64,0.5909,0.78,0.10450000000000001,25.0,478.0,503.0
10119,368183.05,4.0,3.741861372,3.0,16.0,0.0,5.0,1.0,3.0,0.4,0.4091,0.58,0.2985,1.0,49.000000000000014,50.0
16911,368423.2,4.0,1.0,12.0,9.0,0.0,3.0,1.0,2.0,0.28,0.2879,0.61,0.1343,13.0,272.0,285.0
