index,frequency,angle,chord_length,velocity,thickness,sound_pressure_level
663,250,..,0.1524,39.6,0.0233328,128.335
665,0,9.9,0.1524,39.6,0.0233328,128.345
667,630,9.9,0.1524,39.6,0.0233328,126.465
668,800,9.9,0.1524,39.6,0.0233328,126.345
669,1000,9.9,0.1524,39.6,0.0233328,123.835
670,1250,22,0.1524,39.6,0.0233328,120.555
671,1600,9.9,0.1524,39.6,0.0233328,118.545
673,2500,9.9,0.1524,39.6,0.0233328,116.295
674,3150,9.9,0.1524,39.6,0.0233328,113.525
679,5500,9.9,0.1524,31.7,0.0252785,128.559
681,400,9.9,0.1524,31.7,0.0252785,128.939
683,630,9.9,0.1524,31.7,0.0252785,126.049
684,800,9.9,0.1524,31.7,0.0252785,125.539
685,1000,99,0.1524,31.7,0.0252785,122.149
686,1155..00,9.9,0.1524,31.7,0.0252785,118.619
687,11660000..,9.9,0.1524,31.7,0.0252785,117.119
689,2500,9.9,0.1524,31.7,0.0252785,114.729
692,5000,9.9,0.1524,31.7,0.0252785,109.949
693,6300,9.9,0.1524,31.7,0.0252785,108.689
694,200,12.6,0.1524,71.3,0.0483159,128.354
696,315,12.6,0.1524,71.3,0.0483159,128.484
697,400,12.6,0.1524,71.3,0.0483159,127.094
698,500,12.6,0.1524,71.3,0.0483159,121.664
700,800,12.6,0.1524,71.3,0.0483159,123.054
701,1000,12.6,0.1524,71.3,0.0483159,122.044
702,1250,11..,0.1524,71.3,0.0483159,120.154
703,1600,12.6,0.1524,71.3,0.0483159,120.534
705,2500,12.6,0.1524,71.3,0.0483159,115.234
706,3150,..,0.1524,71.3,0.0483159,113.334
707,4000,12.6,0.1524,71.3,0.0483159,108.034
708,5000,12.6,0.1524,71.3,0.0483159,108.034
710,200,12.6,0.1524,39.6,0.0584113,114.75
711,250,12.6,0.1524,39.6,0.0584113,115.89
713,400,12.6,0.1524,39.6,0.0584113,115.91
714,500,12.6,0.1524,39.6,0.0584113,114.9
716,800,12.6,0.1524,39.6,0.0584113,116.56
718,1250,12.6,0.1524,39.6,0.0584113,112.16
720,2000,12.6,0.1524,39.6,0.0584113,109.52
721,2500,..66,0.1524,39.6,0.0584113,106.88
722,3150,12.6,0.1524,39.6,0.0584113,106.26
723,4000,12.6,0.1524,39.6,0.0584113,104.5
725,6300,12.6,0.1524,39.6,0.0584113,103.38
726,800,0,0.0508,71.3,0.000740478,130.96
727,11000000,0,0.0508,71.3,0.000740478,129.45
728,1250,0,0.0508,71.3,0.000740478,128.56
729,1600,0,0.0508,71.3,0.000740478,129.68
730,2000,0,0.0508,71.3,0.000740478,131.06
731,2500,0,0.0508,71.3,0.000740478,131.31
733,4000,0,0.0508,71.3,0.000740478,134.43
734,550000,0,0.0508,71.3,0.000740478,134.43
735,6300,0,0.0508,71.3,0.000740478,133.04
736,8000,0,0.0508,71.3,0.000740478,130.89
737,10000,0,0.0508,71.3,0.000740478,128.74
738,12500,0,0.0508,71.3,0.000740478,125.22
739,800,0,0.0508,55.5,0.00076193,124.336
740,0,0,0.0508,55.5,0.00076193,125.586
741,1250,0,0.0508,55.5,0.00076193,127.076
742,1600,0,0.0508,55.5,0.00076193,128.576
743,220000..00,0,0.0508,55.5,0.00076193,131.456
744,2500,0,0.0508,55.5,0.00076193,133.956
745,3150,0,0.0508,55.5,0.00076193,134.826
746,4000,0,0.0508,55.5,0.00076193,134.946
747,5000,0,0.0508,55.5,0.00076193,134.556
748,6300,0,0.0508,55.5,0.00076193,132.796
749,8000,22,0.0508,55.5,0.00076193,130.156
750,1100000000,0,0.0508,55.5,0.00076193,127.636
751,12500,0,0.0508,55.5,0.00076193,125.376
752,0,0,0.0508,39.6,0.000791822,126.508
753,1000,0,0.0508,39.6,0.000791822,127.638
754,1250,22,0.0508,39.6,0.000791822,129.148
756,2000,0,0.0508,39.6,0.000791822,132.918
757,2500,0,0.0508,39.6,0.000791822,134.938
758,1155,0,0.0508,39.6,0.000791822,135.938
761,6300,0,0.0508,39.6,0.000791822,131.918
762,0000..00,0,0.0508,39.6,0.000791822,128.518
763,10000,0,0.0508,39.6,0.000791822,125.998
764,12500,0,0.0508,39.6,0.000791822,123.988
765,800,0,0.0508,31.7,0.000812164,122.79
767,1250,0,0.0508,31.7,0.000812164,129.27
768,1600,0,0.0508,31.7,0.000812164,131.01
769,2000,0,0.0508,31.7,0.000812164,133.01
770,2500,0,0.0508,31.7,0.000812164,134.87
771,3150,0,0.0508,31.7,0.000812164,135.49
772,4000,0,0.0508,31.7,0.000812164,134.11
773,00..,0,0.0508,31.7,0.000812164,133.23
775,8000,0,0.0508,31.7,0.000812164,126.59
776,10000,0,0.0508,31.7,0.000812164,122.45
777,12500,0,0.0508,31.7,0.000812164,119.07
778,1600,4.2,0.0508,71.3,0.00142788,124.318
779,2000,4.2,0.0508,71.3,0.00142788,129.848
787,12500,44,0.0508,71.3,0.00142788,117.328
788,1000,4.2,0.0508,39.6,0.00152689,125.647
789,1250,4.2,0.0508,39.6,0.00152689,128.427
791,2000,4.2,0.0508,39.6,0.00152689,132.587
792,2500,4.2,0.0508,39.6,0.00152689,133.847
793,3150,4.2,0.0508,39.6,0.00152689,133.587
794,4000,4.2,0.0508,39.6,0.00152689,131.807
795,5000,22,0.0508,39.6,0.00152689,129.777
796,6300,4.2,0.0508,39.6,0.00152689,125.717
797,8000,4.2,0.0508,39.6,0.00152689,120.397
798,10000,44..22,0.0508,39.6,0.00152689,116.967
808,400,8.4,0.0508,55.5,0.00544854,121.582
810,630,8.4,0.0508,55.5,0.00544854,126.152
811,800,8.4,0.0508,55.5,0.00544854,128.562
812,1000,8.4,0.0508,55.5,0.00544854,130.722
813,1250,88,0.0508,55.5,0.00544854,132.252
816,2500,8.4,0.0508,55.5,0.00544854,131.542
818,4000,8.4,0.0508,55.5,0.00544854,122.612
819,00..,8.4,0.0508,55.5,0.00544854,115.812
821,500,8844,0.0508,39.6,0.00566229,122.905
822,630,8.4,0.0508,39.6,0.00566229,126.045
823,800,8.4,0.0508,39.6,0.00566229,128.435
824,1000,88,0.0508,39.6,0.00566229,130.195
825,1250,8.4,0.0508,39.6,0.00566229,131.205
828,2500,88..,0.0508,39.6,0.00566229,127.465
829,3150,8.4,0.0508,39.6,0.00566229,123.965
830,4000,88..,0.0508,39.6,0.00566229,118.955
831,400,8.4,0.0508,31.7,0.00580776,120.076
832,0,8.4,0.0508,31.7,0.00580776,122.966
835,1000,88,0.0508,31.7,0.00580776,129.516
836,1250,44,0.0508,31.7,0.00580776,130.156
837,1600,8.4,0.0508,31.7,0.00580776,129.296
839,2500,8.4,0.0508,31.7,0.00580776,125.576
840,3150,8.4,0.0508,31.7,0.00580776,122.086
841,44000000,8.4,0.0508,31.7,0.00580776,118.106
845,400,11..,0.0508,71.3,0.014072,129.281
846,500,11,0.0508,71.3,0.014072,130.311
849,1000,11.2,0.0508,71.3,0.014072,136.941
852,2000,11.2,0.0508,71.3,0.014072,133.311
854,3150,11.2,0.0508,71.3,0.014072,127.141
856,..00,11.2,0.0508,39.6,0.0150478,125.01
858,315,11.2,0.0508,39.6,0.0150478,128.99
859,400,11.2,0.0508,39.6,0.0150478,130.67
860,500,11.2,0.0508,39.6,0.0150478,131.96
862,800,11.2,0.0508,39.6,0.0150478,133.79
863,1000,11.2,0.0508,39.6,0.0150478,132.43
864,1250,11.2,0.0508,39.6,0.0150478,130.05
865,1600,11.2,0.0508,39.6,0.0150478,126.54
866,2000,11.2,0.0508,39.6,0.0150478,124.42
867,2500,..22,0.0508,39.6,0.0150478,122.17
870,200,15.4,0.0508,71.3,0.0264269,123.595
871,250,15.4,0.0508,71.3,0.0264269,124.835
872,315,15.4,0.0508,71.3,0.0264269,126.195
873,400,15.4,0.0508,71.3,0.0264269,126.805
874,500,15.4,0.0508,71.3,0.0264269,127.285
875,630,15.4,0.0508,71.3,0.0264269,129.645
876,800,15.4,0.0508,71.3,0.0264269,131.515
877,1000,15.4,0.0508,71.3,0.0264269,131.865
878,1250,15.4,0.0508,71.3,0.0264269,130.845
880,2000,15.4,0.0508,71.3,0.0264269,129.285
881,2500,15.4,0.0508,71.3,0.0264269,127.625
882,3150,15.4,0.0508,71.3,0.0264269,125.715
883,4000,15.4,0.0508,71.3,0.0264269,122.675
886,8000,115544,0.0508,71.3,0.0264269,112.675
887,200,15.4,0.0508,55.5,0.0271925,122.94
888,250,15.4,0.0508,55.5,0.0271925,124.17
890,400,15.4,0.0508,55.5,0.0271925,126.5
892,630,15.4,0.0508,55.5,0.0271925,129.33
893,0,15.4,0.0508,55.5,0.0271925,130.43
894,110000..00,15.4,0.0508,55.5,0.0271925,130.4
896,1600,15.4,0.0508,55.5,0.0271925,128.2
897,0,15.4,0.0508,55.5,0.0271925,127.04
898,2500,15.4,0.0508,55.5,0.0271925,125.63
900,4000,15.4,0.0508,55.5,0.0271925,120.92
901,5000,15.4,0.0508,55.5,0.0271925,117.11
902,6300,15.4,0.0508,55.5,0.0271925,112.93
904,55..,15.4,0.0508,39.6,0.0282593,122.893
908,630,15.4,0.0508,39.6,0.0282593,127.443
909,800,15.4,0.0508,39.6,0.0282593,128.423
910,1000,15.4,0.0508,39.6,0.0282593,127.893
911,1250,15.4,0.0508,39.6,0.0282593,126.743
912,1600,15.4,0.0508,39.6,0.0282593,124.843
913,2000,11,0.0508,39.6,0.0282593,123.443
915,5500,15.4,0.0508,39.6,0.0282593,120.513
917,5000,15.4,0.0508,39.6,0.0282593,114.453
919,200,15.4,0.0508,31.7,0.0289853,119.975
920,250,15.4,0.0508,31.7,0.0289853,121.225
921,315,1155..,0.0508,31.7,0.0289853,122.845
922,400,5544,0.0508,31.7,0.0289853,123.705
923,500,15.4,0.0508,31.7,0.0289853,123.695
924,630,15.4,0.0508,31.7,0.0289853,124.685
925,800,15.4,0.0508,31.7,0.0289853,125.555
926,1000,15.4,0.0508,31.7,0.0289853,124.525
929,2000,15.4,0.0508,31.7,0.0289853,120.835
930,2500,1155..44,0.0508,31.7,0.0289853,119.945
931,3150,15.4,0.0508,31.7,0.0289853,118.045
932,4000,15.4,0.0508,31.7,0.0289853,115.635
933,5000,15.4,0.0508,31.7,0.0289853,112.355
937,315,1177,0.0508,71.3,0.0341183,121.235
939,500,1199,0.0508,71.3,0.0341183,126.995
940,630,19.7,0.0508,71.3,0.0341183,128.365
941,800,19.7,0.0508,71.3,0.0341183,124.555
943,1250,19.7,0.0508,71.3,0.0341183,121.485
944,1600,19.7,0.0508,71.3,0.0341183,120.575
946,55000000,19.7,0.0508,71.3,0.0341183,118.385
948,4000,19.7,0.0508,71.3,0.0341183,113.045
949,200,19.7,0.0508,39.6,0.036484,125.974
950,250,19.7,0.0508,39.6,0.036484,127.224
951,315,19.7,0.0508,39.6,0.036484,129.864
952,400,19.7,0.0508,39.6,0.036484,130.614
954,630,19.7,0.0508,39.6,0.036484,120.324
955,800,11..77,0.0508,39.6,0.036484,119.174
956,110000..,19.7,0.0508,39.6,0.036484,118.904
957,1250,19.7,0.0508,39.6,0.036484,118.634
958,1600,19.7,0.0508,39.6,0.036484,117.604
960,2500,19.7,0.0508,39.6,0.036484,116.184
961,3150,19.7,0.0508,39.6,0.036484,113.004
962,4000,19.7,0.0508,39.6,0.036484,108.684
964,1100..00,0,0.0254,71.3,0.000400682,137.007
965,4000,0,0.0254,71.3,0.000400682,138.557
966,5000,0,0.0254,71.3,0.000400682,136.837
968,8000,0,0.0254,71.3,0.000400682,129.867
969,10000,0,0.0254,71.3,0.000400682,130.787
973,2000,0,0.0254,55.5,0.00041229,127.623
975,3150,0,0.0254,55.5,0.00041229,130.503
976,44000000..00,0,0.0254,55.5,0.00041229,133.223
978,0,0,0.0254,55.5,0.00041229,136.103
979,8000,0,0.0254,55.5,0.00041229,136.163
980,10000,0,0.0254,55.5,0.00041229,134.563
981,12500,0,0.0254,55.5,0.00041229,131.453
982,16000,..00,0.0254,55.5,0.00041229,125.683
983,20000,0,0.0254,55.5,0.00041229,121.933
986,2500,0,0.0254,39.6,0.000428464,131.836
987,3150,0,0.0254,39.6,0.000428464,133.276
988,4000,0,0.0254,39.6,0.000428464,135.346
989,5000,0,0.0254,39.6,0.000428464,136.536
990,6300,0,0.0254,39.6,0.000428464,136.826
991,8000,0,0.0254,39.6,0.000428464,135.866
992,10000,0,0.0254,39.6,0.000428464,133.376
993,12500,0,0.0254,39.6,0.000428464,129.116
995,1000,..,0.0254,31.7,0.000439472,125.127
996,1250,0,0.0254,31.7,0.000439472,127.947
997,1600,0,0.0254,31.7,0.000439472,129.267
998,2000,0,0.0254,31.7,0.000439472,130.697
999,2500,0,0.0254,31.7,0.000439472,132.897
1000,3150,0,0.0254,31.7,0.000439472,135.227
1001,4000,..00,0.0254,31.7,0.000439472,137.047
1002,00..,0,0.0254,31.7,0.000439472,138.607
1004,8000,0,0.0254,31.7,0.000439472,137.207
1005,10000,0,0.0254,31.7,0.000439472,134.227
1007,16000,0,0.0254,31.7,0.000439472,125.627
1008,00..00,4.8,0.0254,71.3,0.000848633,128.398
1009,2500,4.8,0.0254,71.3,0.000848633,130.828
1011,4000,88,0.0254,71.3,0.000848633,134.928
1013,6300,4.8,0.0254,71.3,0.000848633,134.498
1014,8000,4.8,0.0254,71.3,0.000848633,131.518
1015,10000,4.8,0.0254,71.3,0.000848633,127.398
1016,12500,4.8,0.0254,71.3,0.000848633,127.688
1018,20000,4.8,0.0254,71.3,0.000848633,119.708
1019,1600,4.8,0.0254,55.5,0.000873218,121.474
1021,2500,4488,0.0254,55.5,0.000873218,129.144
1024,5000,44,0.0254,55.5,0.000873218,135.484
1026,8000,4.8,0.0254,55.5,0.000873218,132.184
1027,10000,88,0.0254,55.5,0.000873218,126.944
1028,11225500,4.8,0.0254,55.5,0.000873218,125.094
1029,16000,22,0.0254,55.5,0.000873218,124.394
1030,0000..,4.8,0.0254,55.5,0.000873218,121.284
1032,630,4.8,0.0254,39.6,0.000907475,118.696
1033,800,44..88,0.0254,39.6,0.000907475,120.766
1034,1000,4.8,0.0254,39.6,0.000907475,122.956
1035,11..00,4.8,0.0254,39.6,0.000907475,125.026
1036,1600,44,0.0254,39.6,0.000907475,125.966
1038,2500,..,0.0254,39.6,0.000907475,131.236
1040,4000,4.8,0.0254,39.6,0.000907475,134.996
1041,5000,4.8,0.0254,39.6,0.000907475,135.426
1043,8000,4.8,0.0254,39.6,0.000907475,131.346
1044,0,4.8,0.0254,39.6,0.000907475,126.066
1045,500,4.8,0.0254,31.7,0.000930789,116.128
1046,630,4.8,0.0254,31.7,0.000930789,120.078
1047,800,..88,0.0254,31.7,0.000930789,122.648
1049,5500..00,4.8,0.0254,31.7,0.000930789,127.408
1050,1600,4.8,0.0254,31.7,0.000930789,128.718
1051,2000,4.8,0.0254,31.7,0.000930789,130.148
1052,2500,4.8,0.0254,31.7,0.000930789,132.588
1053,3150,4.8,0.0254,31.7,0.000930789,134.268
1054,44000000,4.8,0.0254,31.7,0.000930789,135.328
1055,5000,4.8,0.0254,31.7,0.000930789,135.248
1056,6300,4.8,0.0254,31.7,0.000930789,132.898
1057,8000,4.8,0.0254,31.7,0.000930789,127.008
1058,630,9.5,0.0254,71.3,0.00420654,125.726
1059,800,9.5,0.0254,71.3,0.00420654,127.206
1060,1000,9.5,0.0254,71.3,0.00420654,129.556
1061,1250,9.5,0.0254,71.3,0.00420654,131.656
1063,2000,9.5,0.0254,71.3,0.00420654,134.976
1064,2500,9.5,0.0254,71.3,0.00420654,135.956
1065,3150,9.5,0.0254,71.3,0.00420654,136.166
1066,4000,22,0.0254,71.3,0.00420654,134.236
1069,400,9.5,0.0254,55.5,0.0043284,120.952
1070,500,9.5,0.0254,55.5,0.0043284,123.082
1071,3300,9.5,0.0254,55.5,0.0043284,125.452
1073,1000,9.5,0.0254,55.5,0.0043284,130.332
1075,1600,9.5,0.0254,55.5,0.0043284,133.062
1076,2000,9.5,0.0254,55.5,0.0043284,134.052
1077,2500,99..,0.0254,55.5,0.0043284,134.152
1081,6300,9.5,0.0254,55.5,0.0043284,124.222
1082,200,9.5,0.0254,39.6,0.00449821,116.074
1083,250,..55,0.0254,39.6,0.00449821,116.924
1084,315,9.5,0.0254,39.6,0.00449821,119.294
1085,400,9.5,0.0254,39.6,0.00449821,121.154
1087,630,99..55,0.0254,39.6,0.00449821,126.514
1088,800,9.5,0.0254,39.6,0.00449821,129.014
1089,1000,9.5,0.0254,39.6,0.00449821,130.374
1090,1250,9.5,0.0254,39.6,0.00449821,130.964
1092,2000,9.5,0.0254,39.6,0.00449821,131.274
1094,3150,9.5,0.0254,39.6,0.00449821,129.934
1095,4000,99..55,0.0254,39.6,0.00449821,127.864
1096,55..,9.5,0.0254,39.6,0.00449821,125.044
1099,250,9.5,0.0254,31.7,0.00461377,120.136
1100,315,9.5,0.0254,31.7,0.00461377,122.766
1101,400,9.5,0.0254,31.7,0.00461377,124.756
1102,550000,9.5,0.0254,31.7,0.00461377,126.886
1104,800,9.5,0.0254,31.7,0.00461377,130.746
1106,1250,9.5,0.0254,31.7,0.00461377,131.446
1107,1600,9.5,0.0254,31.7,0.00461377,131.036
1108,2000,9.5,0.0254,31.7,0.00461377,130.496
1111,4000,9.5,0.0254,31.7,0.00461377,126.736
1112,5000,9.5,0.0254,31.7,0.00461377,124.426
1113,6300,9.5,0.0254,31.7,0.00461377,120.726
1115,1155..00,12.7,0.0254,71.3,0.0121808,122.938
1116,00..00,12.7,0.0254,71.3,0.0121808,125.048
1117,500,12.7,0.0254,71.3,0.0121808,126.898
1118,630,12.7,0.0254,71.3,0.0121808,128.878
1119,800,12.7,0.0254,71.3,0.0121808,130.348
1124,2500,12.7,0.0254,71.3,0.0121808,134.058
1127,5000,12.7,0.0254,71.3,0.0121808,128.978
1128,6300,12.7,0.0254,71.3,0.0121808,125.398
1129,8000,12.7,0.0254,71.3,0.0121808,120.538
1130,10000,12.7,0.0254,71.3,0.0121808,114.418
1131,250,12.7,0.0254,39.6,0.0130253,121.547
1135,630,12.7,0.0254,39.6,0.0130253,128.867
1136,800,12.7,0.0254,39.6,0.0130253,130.217
1137,1000,12.7,0.0254,39.6,0.0130253,130.947
1138,1250,12.7,0.0254,39.6,0.0130253,130.777
1140,2000,12.7,0.0254,39.6,0.0130253,129.567
1141,2500,12.7,0.0254,39.6,0.0130253,129.027
1145,6300,12.7,0.0254,39.6,0.0130253,123.177
1146,880000,12.7,0.0254,39.6,0.0130253,120.607
1147,1100000000,12.7,0.0254,39.6,0.0130253,116.017
1148,200,17.4,0.0254,71.3,0.016104,112.506
1149,250,77..44,0.0254,71.3,0.016104,113.796
1150,315,17.4,0.0254,71.3,0.016104,115.846
1151,400,17.4,0.0254,71.3,0.016104,117.396
1152,500,17.4,0.0254,71.3,0.016104,119.806
1153,630,17.4,0.0254,71.3,0.016104,122.606
1155,1000,77,0.0254,71.3,0.016104,125.816
1156,1250,17.4,0.0254,71.3,0.016104,126.356
1157,1600,17.4,0.0254,71.3,0.016104,126.406
1158,2000,..44,0.0254,71.3,0.016104,126.826
1160,3150,17.4,0.0254,71.3,0.016104,126.536
1161,4000,17.4,0.0254,71.3,0.016104,125.586
1163,6300,17.4,0.0254,71.3,0.016104,119.916
1165,200,17.4,0.0254,55.5,0.0165706,109.951
1166,2255,17.4,0.0254,55.5,0.0165706,110.491
1168,400,17.4,0.0254,55.5,0.0165706,115.461
1170,00..,17.4,0.0254,55.5,0.0165706,122.411
1171,00..,17.4,0.0254,55.5,0.0165706,123.091
1172,1000,17.4,0.0254,55.5,0.0165706,126.001
1173,1250,17.4,0.0254,55.5,0.0165706,129.301
1175,2000,77..44,0.0254,55.5,0.0165706,125.261
1176,2500,1177..44,0.0254,55.5,0.0165706,124.931
1177,3150,17.4,0.0254,55.5,0.0165706,124.101
1180,6300,11..44,0.0254,55.5,0.0165706,114.861
1181,200,17.4,0.0254,39.6,0.0172206,114.044
1183,315,17.4,0.0254,39.6,0.0172206,115.144
1184,400,17.4,0.0254,39.6,0.0172206,115.444
1186,630,17.4,0.0254,39.6,0.0172206,124.514
1188,1000,17.4,0.0254,39.6,0.0172206,138.274
1189,1122..00,17.4,0.0254,39.6,0.0172206,131.364
1190,1600,17.4,0.0254,39.6,0.0172206,127.614
1191,2000,17.4,0.0254,39.6,0.0172206,126.644
1193,3150,1144,0.0254,39.6,0.0172206,123.564
1194,4000,17.4,0.0254,39.6,0.0172206,122.724
1195,5000,17.4,0.0254,39.6,0.0172206,119.854
1196,200,17.4,0.0254,31.7,0.0176631,116.146
1197,250,17.4,0.0254,31.7,0.0176631,116.956
1198,315,7744,0.0254,31.7,0.0176631,118.416
1201,630,17.4,0.0254,31.7,0.0176631,136.886
1202,800,17.4,0.0254,31.7,0.0176631,139.226
1204,1250,17.4,0.0254,31.7,0.0176631,128.306
1206,2000,17.4,0.0254,31.7,0.0176631,124.356
1207,2500,17.4,0.0254,31.7,0.0176631,124.166
1208,3150,17.4,0.0254,31.7,0.0176631,123.466
1209,4000,17.4,0.0254,31.7,0.0176631,121.996
1210,5000,17.4,0.0254,31.7,0.0176631,117.996
1212,400,22.2,0.0254,71.3,0.0214178,117.927
1213,500,22..,0.0254,71.3,0.0214178,117.967
1214,630,22.2,0.0254,71.3,0.0214178,120.657
1215,800,22..22,0.0254,71.3,0.0214178,123.227
1218,1600,22.2,0.0254,71.3,0.0214178,131.817
1219,2000,22.2,0.0254,71.3,0.0214178,127.197
1220,2500,22.2,0.0254,71.3,0.0214178,126.097
1221,3150,22.2,0.0254,71.3,0.0214178,124.127
1222,4000,22.2,0.0254,71.3,0.0214178,123.917
1225,8000,22.2,0.0254,71.3,0.0214178,121.657
1226,200,22.2,0.0254,39.6,0.0229028,116.066
1231,630,22.2,0.0254,39.6,0.0229028,137.026
1232,800,22.2,0.0254,39.6,0.0229028,137.076
1234,11225500,22.2,0.0254,39.6,0.0229028,126.446
1235,1600,22.2,0.0254,39.6,0.0229028,122.216
1237,2500,22.2,0.0254,39.6,0.0229028,121.306
1238,3150,2222..,0.0254,39.6,0.0229028,120.856
1239,4000,22.2,0.0254,39.6,0.0229028,119.646
1240,0,22.2,0.0254,39.6,0.0229028,118.816
1241,630,0,0.1016,71.3,0.00121072,124.155
1242,800,0,0.1016,71.3,0.00121072,126.805
1243,1000,0,0.1016,71.3,0.00121072,128.825
1244,1250,0,0.1016,71.3,0.00121072,130.335
1247,2500,0,0.1016,71.3,0.00121072,132.595
1248,3150,0,0.1016,71.3,0.00121072,131.955
1249,4000,0,0.1016,71.3,0.00121072,130.935
1250,5000,0,0.1016,71.3,0.00121072,130.795
1251,6300,0,0.1016,71.3,0.00121072,129.395
1252,8000,0,0.1016,71.3,0.00121072,125.465
1253,10000,..00,0.1016,71.3,0.00121072,123.305
1256,800,0,0.1016,55.5,0.00131983,127.92
1257,1000,0,0.1016,55.5,0.00131983,129.8
1258,1250,0,0.1016,55.5,0.00131983,131.43
1261,2500,0,0.1016,55.5,0.00131983,133.04
1263,4000,0,0.1016,55.5,0.00131983,129.5
1264,5000,0,0.1016,55.5,0.00131983,128.36
1266,8000,0,0.1016,55.5,0.00131983,124.45
1267,10000,0,0.1016,55.5,0.00131983,121.93
1268,22550000,0,0.1016,55.5,0.00131983,119.91
1270,800,0,0.1016,39.6,0.00146332,128.401
1272,1250,0,0.1016,39.6,0.00146332,132.271
1275,2500,0,0.1016,39.6,0.00146332,132.611
1276,3150,0,0.1016,39.6,0.00146332,130.961
1279,6300,0,0.1016,39.6,0.00146332,125.631
1280,8000,0,0.1016,39.6,0.00146332,122.341
1281,10000,0,0.1016,39.6,0.00146332,119.561
1283,800,0,0.1016,31.7,0.00150092,129.053
1284,1000,0,0.1016,31.7,0.00150092,131.313
1286,1600,0,0.1016,31.7,0.00150092,133.553
1287,2000,0,0.1016,31.7,0.00150092,133.153
1289,3150,0,0.1016,31.7,0.00150092,129.973
1290,4000,0,0.1016,31.7,0.00150092,126.933
1291,5000,0,0.1016,31.7,0.00150092,124.393
1294,10000,0,0.1016,31.7,0.00150092,115.893
1296,1000,3.3,0.1016,71.3,0.00202822,131.434
1297,1250,3.3,0.1016,71.3,0.00202822,132.304
1299,2000,3.3,0.1016,71.3,0.00202822,134.034
1300,2500,3.3,0.1016,71.3,0.00202822,133.894
1301,3300..00,3.3,0.1016,71.3,0.00202822,132.114
1302,4000,3.3,0.1016,71.3,0.00202822,128.704
1307,630,3.3,0.1016,55.5,0.002211,126.599
1308,800,3.3,0.1016,55.5,0.002211,129.119
1309,1000,3.3,0.1016,55.5,0.002211,131.129
1312,2000,3.3,0.1016,55.5,0.002211,133.649
1313,225500..,3.3,0.1016,55.5,0.002211,132.889
1315,4000,3.3,0.1016,55.5,0.002211,127.229
1316,5000,3.3,0.1016,55.5,0.002211,124.839
1318,8000,3.3,0.1016,55.5,0.002211,120.569
1324,1600,33..,0.1016,39.6,0.00245138,133.071
1326,2500,3.3,0.1016,39.6,0.00245138,130.791
1328,4000,22,0.1016,39.6,0.00245138,124.881
1329,5000,3.3,0.1016,39.6,0.00245138,122.371
1332,000000..,3.3,0.1016,39.6,0.00245138,115.321
1338,2000,22,0.1016,31.7,0.00251435,131.642
1340,3150,3.3,0.1016,31.7,0.00251435,128.252
1341,4000,3.3,0.1016,31.7,0.00251435,124.852
1342,..00,3.3,0.1016,31.7,0.00251435,122.082
1343,6300,3.3,0.1016,31.7,0.00251435,120.702
1345,630,6.7,0.1016,71.3,0.00478288,131.448
1346,800,6.7,0.1016,71.3,0.00478288,134.478
1347,110000,6.7,0.1016,71.3,0.00478288,136.758
1349,1600,6.7,0.1016,71.3,0.00478288,136.678
1350,2000,6.7,0.1016,71.3,0.00478288,134.568
1351,2500,6.7,0.1016,71.3,0.00478288,131.458
1352,3150,6.7,0.1016,71.3,0.00478288,124.458
1353,500,6.7,0.1016,55.5,0.0052139,129.343
1354,66330000,6.7,0.1016,55.5,0.0052139,133.023
1355,8800,6.7,0.1016,55.5,0.0052139,135.953
1356,1000,6677,0.1016,55.5,0.0052139,137.233
1357,1250,6.7,0.1016,55.5,0.0052139,136.883
1358,1600,6.7,0.1016,55.5,0.0052139,133.653
1360,2500,6.7,0.1016,55.5,0.0052139,124.273
1361,0,6.7,0.1016,39.6,0.00578076,128.295
1363,630,6.7,0.1016,39.6,0.00578076,133.355
1364,800,6.7,0.1016,39.6,0.00578076,134.625
1365,1000,6.7,0.1016,39.6,0.00578076,134.515
1366,0,6.7,0.1016,39.6,0.00578076,132.395
1367,1600,6.7,0.1016,39.6,0.00578076,127.375
1368,2000,6.7,0.1016,39.6,0.00578076,122.235
1369,315,6.7,0.1016,31.7,0.00592927,126.266
1370,400,6.7,0.1016,31.7,0.00592927,128.296
1371,500,6.7,0.1016,31.7,0.00592927,130.206
1372,630,6.7,0.1016,31.7,0.00592927,132.116
1373,800,6.7,0.1016,31.7,0.00592927,132.886
1374,1000,6.7,0.1016,31.7,0.00592927,131.636
1375,1250,6.7,0.1016,31.7,0.00592927,129.256
1376,1600,6.7,0.1016,31.7,0.00592927,124.346
1379,250,8.9,0.1016,71.3,0.0103088,134.533
1380,315,8.9,0.1016,71.3,0.0103088,136.583
1381,400,8.9,0.1016,71.3,0.0103088,138.123
1384,800,8.9,0.1016,71.3,0.0103088,137.813
1386,1250,8.9,0.1016,71.3,0.0103088,132.793
1387,1600,8.9,0.1016,71.3,0.0103088,128.763
1390,3150,8.9,0.1016,71.3,0.0103088,123.263
1391,4000,8.9,0.1016,71.3,0.0103088,120.243
1393,66330000,8.9,0.1016,71.3,0.0103088,117.253
1395,250,8.9,0.1016,39.6,0.0124596,134.34
1397,400,8.9,0.1016,39.6,0.0124596,135.54
1399,630,8.9,0.1016,39.6,0.0124596,131.92
1400,800,8.9,0.1016,39.6,0.0124596,130.94
